,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,wID,x,y
4474,5.0,280606.0,"Пуго, Борис Карлович",14.0,0.8519628047943115,Q279164,History_and_Society.Military_and_warfare,82.0,18462.765615370678,134.0,7.0,0.0,17.676767,280606.0,-3021.8438,-56.184425
4475,5.0,280606.0,"Пуго, Борис Карлович",14.0,0.5078218579292297,Q279164,History_and_Society.Society,82.0,18462.765615370678,134.0,7.0,0.0,17.676767,280606.0,-3021.8438,-56.184425
4476,5.0,280606.0,"Пуго, Борис Карлович",14.0,0.3775506913661957,Q279164,History_and_Society.Politics_and_government,82.0,18462.765615370678,134.0,7.0,0.0,17.676767,280606.0,-3021.8438,-56.184425
4477,5.0,280606.0,"Пуго, Борис Карлович",14.0,0.34290509128570557,Q279164,Geography.Regions.Europe.Europe*,82.0,18462.765615370678,134.0,7.0,0.0,17.676767,280606.0,-3021.8438,-56.184425
4478,5.0,280606.0,"Пуго, Борис Карлович",14.0,0.15742753648757934,Q279164,Geography.Regions.Asia.North_Asia,82.0,18462.765615370678,134.0,7.0,0.0,17.676767,280606.0,-3021.8438,-56.184425
4479,5.0,280606.0,"Пуго, Борис Карлович",14.0,0.15036486291885376,Q279164,Geography.Regions.Europe.Eastern_Europe,82.0,18462.765615370678,134.0,7.0,0.0,17.676767,280606.0,-3021.8438,-56.184425
4480,5.0,280606.0,"Пуго, Борис Карлович",14.0,0.07650540971755981,Q279164,Geography.Regions.Asia.Asia*,82.0,18462.765615370678,134.0,7.0,0.0,17.676767,280606.0,-3021.8438,-56.184425
4481,4.0,280711.0,Госпел,3.0,0.9740526676177979,Q180268,History_and_Society.Society,94.0,20710.946697638334,158.0,16.0,0.0,15.757576,280711.0,1993.118,2384.405
4482,4.0,280711.0,Госпел,3.0,0.8634016513824463,Q180268,Culture.Media.Media*,94.0,20710.946697638334,158.0,16.0,0.0,15.757576,280711.0,1993.118,2384.405
4483,4.0,280711.0,Госпел,3.0,0.6859594583511353,Q180268,Culture.Media.Music,94.0,20710.946697638334,158.0,16.0,0.0,15.757576,280711.0,1993.118,2384.405
4484,4.0,280711.0,Госпел,3.0,0.3557848632335663,Q180268,Culture.Biography.Biography*,94.0,20710.946697638334,158.0,16.0,0.0,15.757576,280711.0,1993.118,2384.405
4485,4.0,282682.0,"Катуков, Михаил Ефимович",11.0,0.9899964332580566,Q60084,Culture.Biography.Biography*,192.0,19413.90159496035,192.0,1.0,192.0,15.757576,282682.0,1692.1963,-1193.5375
4486,4.0,282682.0,"Катуков, Михаил Ефимович",11.0,0.9304682612419128,Q60084,History_and_Society.Military_and_warfare,192.0,19413.90159496035,192.0,1.0,192.0,15.757576,282682.0,1692.1963,-1193.5375
4487,4.0,282682.0,"Катуков, Михаил Ефимович",11.0,0.21207880973815918,Q60084,History_and_Society.Society,192.0,19413.90159496035,192.0,1.0,192.0,15.757576,282682.0,1692.1963,-1193.5375
4488,4.0,282682.0,"Катуков, Михаил Ефимович",11.0,0.11921291798353195,Q60084,STEM.STEM*,192.0,19413.90159496035,192.0,1.0,192.0,15.757576,282682.0,1692.1963,-1193.5375
4489,4.0,282682.0,"Катуков, Михаил Ефимович",11.0,0.09919838809967041,Q60084,Geography.Regions.Asia.Asia*,192.0,19413.90159496035,192.0,1.0,192.0,15.757576,282682.0,1692.1963,-1193.5375
4490,4.0,282682.0,"Катуков, Михаил Ефимович",11.0,0.0068218579292297354,Q60084,Geography.Regions.Europe.Europe*,192.0,19413.90159496035,192.0,1.0,192.0,15.757576,282682.0,1692.1963,-1193.5375
4491,4.0,282682.0,"Катуков, Михаил Ефимович",11.0,0.0,Q60084,Geography.Regions.Europe.Eastern_Europe,192.0,19413.90159496035,192.0,1.0,192.0,15.757576,282682.0,1692.1963,-1193.5375
4492,4.0,282682.0,"Катуков, Михаил Ефимович",11.0,0.0,Q60084,Geography.Regions.Asia.North_Asia,192.0,19413.90159496035,192.0,1.0,192.0,15.757576,282682.0,1692.1963,-1193.5375
4493,4.0,282692.0,Медаль «Астана»,18.0,0.49708329343795776,Q3853497,Geography.Regions.Asia.Central_Asia,233.0,196.93853748979046,111.0,10.0,132.0,15.757576,282692.0,-272.17728,2058.8115
4494,4.0,282692.0,Медаль «Астана»,18.0,0.48899643325805664,Q3853497,Geography.Regions.Asia.Asia*,233.0,196.93853748979046,111.0,10.0,132.0,15.757576,282692.0,-272.17728,2058.8115
4495,4.0,282692.0,Медаль «Астана»,18.0,0.22816647589206696,Q3853497,History_and_Society.Military_and_warfare,233.0,196.93853748979046,111.0,10.0,132.0,15.757576,282692.0,-272.17728,2058.8115
4496,2.0,283087.0,Scroll Lock,28.0,0.9963027834892273,Q859033,STEM.Computing,192.0,0.0,192.0,18.0,192.0,11.919192,283087.0,668.955,-245.90436
4497,2.0,283087.0,Scroll Lock,28.0,0.9886782765388489,Q859033,STEM.STEM*,192.0,0.0,192.0,18.0,192.0,11.919192,283087.0,668.955,-245.90436
4498,5.0,283430.0,Стаханов (город),41.0,0.9972950220108032,Q837093,Geography.Regions.Europe.Eastern_Europe,153.0,1113.0077036661567,95.0,8.0,155.0,17.676767,283430.0,-2438.1365,-3039.7605
4499,5.0,283430.0,Стаханов (город),41.0,0.9939124584197998,Q837093,Geography.Regions.Europe.Europe*,153.0,1113.0077036661567,95.0,8.0,155.0,17.676767,283430.0,-2438.1365,-3039.7605
4500,5.0,283430.0,Стаханов (город),41.0,0.15611489117145538,Q837093,History_and_Society.Military_and_warfare,153.0,1113.0077036661567,95.0,8.0,155.0,17.676767,283430.0,-2438.1365,-3039.7605
4501,5.0,283430.0,Стаханов (город),41.0,0.1294127255678177,Q837093,Geography.Regions.Asia.North_Asia,153.0,1113.0077036661567,95.0,8.0,155.0,17.676767,283430.0,-2438.1365,-3039.7605
4502,2.0,283435.0,"Остров (фильм, 2005)",9.0,0.9947898983955383,Q224069,Culture.Media.Media*,0.0,1874.4675476654654,127.0,13.0,150.0,11.919192,283435.0,2460.5168,499.0416
4503,2.0,283435.0,"Остров (фильм, 2005)",9.0,0.9867871999740601,Q224069,Culture.Media.Films,0.0,1874.4675476654654,127.0,13.0,150.0,11.919192,283435.0,2460.5168,499.0416
4504,2.0,283435.0,"Остров (фильм, 2005)",9.0,0.8267217874526978,Q224069,Culture.Media.Entertainment,0.0,1874.4675476654654,127.0,13.0,150.0,11.919192,283435.0,2460.5168,499.0416
4505,2.0,283435.0,"Остров (фильм, 2005)",9.0,0.1520422399044037,Q224069,Culture.Visual_arts.Comics_and_Anime,0.0,1874.4675476654654,127.0,13.0,150.0,11.919192,283435.0,2460.5168,499.0416
4506,2.0,283435.0,"Остров (фильм, 2005)",9.0,0.11597072333097458,Q224069,Culture.Literature,0.0,1874.4675476654654,127.0,13.0,150.0,11.919192,283435.0,2460.5168,499.0416
4507,2.0,283435.0,"Остров (фильм, 2005)",9.0,0.10375863313674927,Q224069,Culture.Visual_arts.Visual_arts*,0.0,1874.4675476654654,127.0,13.0,150.0,11.919192,283435.0,2460.5168,499.0416
4508,2.0,283435.0,"Остров (фильм, 2005)",9.0,0.0,Q224069,Geography.Regions.Americas.North_America,0.0,1874.4675476654654,127.0,13.0,150.0,11.919192,283435.0,2460.5168,499.0416
4509,2.0,283659.0,Сорочинская ярмарка,18.0,0.20182321965694427,Q4429329,STEM.STEM*,233.0,23702.722641276356,111.0,16.0,132.0,11.919192,283659.0,-1314.3545,2638.8977
4510,2.0,283659.0,Сорочинская ярмарка,18.0,0.19194278120994568,Q4429329,History_and_Society.Society,233.0,23702.722641276356,111.0,16.0,132.0,11.919192,283659.0,-1314.3545,2638.8977
4511,2.0,283659.0,Сорочинская ярмарка,18.0,0.1778208613395691,Q4429329,STEM.Biology,233.0,23702.722641276356,111.0,16.0,132.0,11.919192,283659.0,-1314.3545,2638.8977
4512,2.0,283659.0,Сорочинская ярмарка,18.0,0.0,Q4429329,Geography.Regions.Americas.North_America,233.0,23702.722641276356,111.0,16.0,132.0,11.919192,283659.0,-1314.3545,2638.8977
4513,2.0,283659.0,Сорочинская ярмарка,18.0,0.0,Q4429329,Geography.Regions.Europe.Europe*,233.0,23702.722641276356,111.0,16.0,132.0,11.919192,283659.0,-1314.3545,2638.8977
4514,2.0,283659.0,Сорочинская ярмарка,18.0,0.0,Q4429329,Geography.Regions.Europe.Northern_Europe,233.0,23702.722641276356,111.0,16.0,132.0,11.919192,283659.0,-1314.3545,2638.8977
4515,2.0,283659.0,Сорочинская ярмарка,18.0,0.0,Q4429329,Geography.Regions.Americas.Central_America,233.0,23702.722641276356,111.0,16.0,132.0,11.919192,283659.0,-1314.3545,2638.8977
4516,2.0,283659.0,Сорочинская ярмарка,18.0,0.0,Q4429329,Geography.Regions.Asia.East_Asia,233.0,23702.722641276356,111.0,16.0,132.0,11.919192,283659.0,-1314.3545,2638.8977
4517,5.0,283701.0,Орден Трёх звёзд,1.0,0.4501522054672241,Q913910,Geography.Regions.Europe.Northern_Europe,0.0,50784.74483520544,153.0,6.0,89.0,17.676767,283701.0,2360.8232,1437.7069
4518,5.0,283701.0,Орден Трёх звёзд,1.0,0.42946826124191284,Q913910,Geography.Regions.Europe.Europe*,0.0,50784.74483520544,153.0,6.0,89.0,17.676767,283701.0,2360.8232,1437.7069
4519,5.0,283701.0,Орден Трёх звёзд,1.0,0.20690405368804932,Q913910,History_and_Society.Military_and_warfare,0.0,50784.74483520544,153.0,6.0,89.0,17.676767,283701.0,2360.8232,1437.7069
4520,1.0,284271.0,UPnP,2.0,0.9989112615585327,Q284935,STEM.STEM*,167.0,0.0,127.0,3.0,0.0,10.0,284271.0,-2947.7666,998.2435
4521,1.0,284271.0,UPnP,2.0,0.9173126816749573,Q284935,STEM.Computing,167.0,0.0,127.0,3.0,0.0,10.0,284271.0,-2947.7666,998.2435
4522,1.0,284271.0,UPnP,2.0,0.4843900501728058,Q284935,STEM.Technology,167.0,0.0,127.0,3.0,0.0,10.0,284271.0,-2947.7666,998.2435
4523,1.0,284271.0,UPnP,2.0,0.10375863313674927,Q284935,Culture.Media.Software,167.0,0.0,127.0,3.0,0.0,10.0,284271.0,-2947.7666,998.2435
4524,4.0,285357.0,Введенское кладбище,10.0,0.9921941161155701,Q1517387,History_and_Society.Society,71.0,14216.326200859368,78.0,22.0,195.0,15.757576,285357.0,412.64578,-1793.8007
4525,4.0,285357.0,Введенское кладбище,10.0,0.3007555902004242,Q1517387,History_and_Society.Military_and_warfare,71.0,14216.326200859368,78.0,22.0,195.0,15.757576,285357.0,412.64578,-1793.8007
4526,4.0,285357.0,Введенское кладбище,10.0,0.14805719256401062,Q1517387,Culture.Visual_arts.Architecture,71.0,14216.326200859368,78.0,22.0,195.0,15.757576,285357.0,412.64578,-1793.8007
4527,4.0,285357.0,Введенское кладбище,10.0,0.14415885508060455,Q1517387,Culture.Visual_arts.Visual_arts*,71.0,14216.326200859368,78.0,22.0,195.0,15.757576,285357.0,412.64578,-1793.8007
4528,4.0,285357.0,Введенское кладбище,10.0,0.10088862478733063,Q1517387,Culture.Philosophy_and_religion,71.0,14216.326200859368,78.0,22.0,195.0,15.757576,285357.0,412.64578,-1793.8007
4529,4.0,285686.0,Санкт-Петербургская соборная мечеть,16.0,0.8774868249893188,Q281900,History_and_Society.Society,18.0,13576.264798338523,125.0,33.0,98.0,15.757576,285686.0,1769.0281,-1519.5931
4530,4.0,285686.0,Санкт-Петербургская соборная мечеть,16.0,0.6370407938957214,Q281900,Culture.Philosophy_and_religion,18.0,13576.264798338523,125.0,33.0,98.0,15.757576,285686.0,1769.0281,-1519.5931
4531,4.0,285686.0,Санкт-Петербургская соборная мечеть,16.0,0.19194278120994568,Q281900,Culture.Visual_arts.Architecture,18.0,13576.264798338523,125.0,33.0,98.0,15.757576,285686.0,1769.0281,-1519.5931
4532,4.0,285686.0,Санкт-Петербургская соборная мечеть,16.0,0.19194278120994568,Q281900,Culture.Visual_arts.Visual_arts*,18.0,13576.264798338523,125.0,33.0,98.0,15.757576,285686.0,1769.0281,-1519.5931
4533,4.0,285686.0,Санкт-Петербургская соборная мечеть,16.0,0.11921291798353195,Q281900,Geography.Regions.Europe.Europe*,18.0,13576.264798338523,125.0,33.0,98.0,15.757576,285686.0,1769.0281,-1519.5931
4534,2.0,286318.0,Суперсерия СССР — Канада (1972),18.0,0.8903042674064636,Q46615,Culture.Sports,233.0,12982.505839904998,111.0,4.0,132.0,11.919192,286318.0,-122.01231000000001,3288.9795
4535,2.0,286318.0,Суперсерия СССР — Канада (1972),18.0,0.46490960025787353,Q46615,Geography.Regions.Americas.North_America,233.0,12982.505839904998,111.0,4.0,132.0,11.919192,286318.0,-122.01231000000001,3288.9795
4536,2.0,286318.0,Суперсерия СССР — Канада (1972),18.0,0.20182321965694427,Q46615,Culture.Biography.Women,233.0,12982.505839904998,111.0,4.0,132.0,11.919192,286318.0,-122.01231000000001,3288.9795
4537,2.0,286318.0,Суперсерия СССР — Канада (1972),18.0,0.1067005917429924,Q46615,History_and_Society.Society,233.0,12982.505839904998,111.0,4.0,132.0,11.919192,286318.0,-122.01231000000001,3288.9795
4538,1.0,286805.0,Воин-освободитель,3.0,0.9304682612419128,Q48441,Geography.Regions.Europe.Europe*,94.0,0.0,158.0,16.0,0.0,10.0,286805.0,1982.6454,2120.33
4539,1.0,286805.0,Воин-освободитель,3.0,0.8670457601547241,Q48441,Geography.Regions.Europe.Western_Europe,94.0,0.0,158.0,16.0,0.0,10.0,286805.0,1982.6454,2120.33
4540,1.0,286805.0,Воин-освободитель,3.0,0.6654205918312073,Q48441,Culture.Visual_arts.Visual_arts*,94.0,0.0,158.0,16.0,0.0,10.0,286805.0,1982.6454,2120.33
4541,1.0,286805.0,Воин-освободитель,3.0,0.6370407938957214,Q48441,History_and_Society.Military_and_warfare,94.0,0.0,158.0,16.0,0.0,10.0,286805.0,1982.6454,2120.33
4542,2.0,287796.0,"Черновол, Вячеслав Максимович",31.0,0.9883227348327637,Q2084848,Culture.Biography.Biography*,77.0,3099.0,0.0,31.0,255.0,11.919192,287796.0,997.217,-836.6513
4543,2.0,287796.0,"Черновол, Вячеслав Максимович",31.0,0.43892334604263306,Q2084848,Geography.Regions.Europe.Eastern_Europe,77.0,3099.0,0.0,31.0,255.0,11.919192,287796.0,997.217,-836.6513
4544,2.0,287796.0,"Черновол, Вячеслав Максимович",31.0,0.41144620084762573,Q2084848,Geography.Regions.Europe.Europe*,77.0,3099.0,0.0,31.0,255.0,11.919192,287796.0,997.217,-836.6513
4545,2.0,287796.0,"Черновол, Вячеслав Максимович",31.0,0.15611489117145538,Q2084848,Culture.Biography.Women,77.0,3099.0,0.0,31.0,255.0,11.919192,287796.0,997.217,-836.6513
4546,2.0,287796.0,"Черновол, Вячеслав Максимович",31.0,0.1097157895565033,Q2084848,Culture.Media.Media*,77.0,3099.0,0.0,31.0,255.0,11.919192,287796.0,997.217,-836.6513
4547,2.0,287796.0,"Черновол, Вячеслав Максимович",31.0,0.1097157895565033,Q2084848,History_and_Society.Politics_and_government,77.0,3099.0,0.0,31.0,255.0,11.919192,287796.0,997.217,-836.6513
4548,2.0,287796.0,"Черновол, Вячеслав Максимович",31.0,0.0,Q2084848,Geography.Regions.Asia.Asia*,77.0,3099.0,0.0,31.0,255.0,11.919192,287796.0,997.217,-836.6513
4549,1.0,288190.0,"Время убивать (фильм, 1996)",15.0,0.994455099105835,Q498867,Culture.Media.Films,192.0,0.0,192.0,11.0,192.0,10.0,288190.0,1175.233,-1708.2904
4550,1.0,288190.0,"Время убивать (фильм, 1996)",15.0,0.9919480085372925,Q498867,Culture.Media.Media*,192.0,0.0,192.0,11.0,192.0,10.0,288190.0,1175.233,-1708.2904
4551,1.0,288190.0,"Время убивать (фильм, 1996)",15.0,0.0068218579292297354,Q498867,Geography.Regions.Americas.North_America,192.0,0.0,192.0,11.0,192.0,10.0,288190.0,1175.233,-1708.2904
4552,7.0,290569.0,Queen Mary 2,20.0,0.998803436756134,Q191888,History_and_Society.Transportation,234.0,10740.73185902124,159.0,29.0,0.0,21.515152,290569.0,-2472.0505,-1491.9647
4553,7.0,290569.0,Queen Mary 2,20.0,0.0,Q191888,Geography.Regions.Europe.Europe*,234.0,10740.73185902124,159.0,29.0,0.0,21.515152,290569.0,-2472.0505,-1491.9647
4554,2.0,291037.0,"Панин, Алексей Вячеславович",9.0,0.9669240117073059,Q4343990,Culture.Biography.Biography*,0.0,3099.0,127.0,13.0,150.0,11.919192,291037.0,2813.2509999999997,625.3194
4555,2.0,291037.0,"Панин, Алексей Вячеславович",9.0,0.9381340146064758,Q4343990,History_and_Society.Society,0.0,3099.0,127.0,13.0,150.0,11.919192,291037.0,2813.2509999999997,625.3194
4556,2.0,291141.0,Солидарность (профсоюз),31.0,0.46102678775787354,Q1003,History_and_Society.Business_and_economics,77.0,3099.0,0.0,1.0,255.0,11.919192,291141.0,361.54846000000003,-1300.4323
4557,2.0,291141.0,Солидарность (профсоюз),31.0,0.30707721614837646,Q1003,Geography.Regions.Europe.Europe*,77.0,3099.0,0.0,1.0,255.0,11.919192,291141.0,361.54846000000003,-1300.4323
4558,2.0,291141.0,Солидарность (профсоюз),31.0,0.1097157895565033,Q1003,Culture.Biography.Biography*,77.0,3099.0,0.0,1.0,255.0,11.919192,291141.0,361.54846000000003,-1300.4323
4559,2.0,291141.0,Солидарность (профсоюз),31.0,0.1097157895565033,Q1003,History_and_Society.Politics_and_government,77.0,3099.0,0.0,1.0,255.0,11.919192,291141.0,361.54846000000003,-1300.4323
4560,2.0,291141.0,Солидарность (профсоюз),31.0,0.0,Q1003,Geography.Regions.Europe.Eastern_Europe,77.0,3099.0,0.0,1.0,255.0,11.919192,291141.0,361.54846000000003,-1300.4323
4561,2.0,291141.0,Солидарность (профсоюз),31.0,0.0,Q1003,Geography.Regions.Europe.Western_Europe,77.0,3099.0,0.0,1.0,255.0,11.919192,291141.0,361.54846000000003,-1300.4323
4562,2.0,292279.0,Легия (футбольный клуб),24.0,0.9688661694526672,Q193749,Culture.Sports,0.0,2676.557791588788,172.0,0.0,0.0,11.919192,292279.0,357.5849,291.62338
4563,2.0,292279.0,Легия (футбольный клуб),24.0,0.5544804334640503,Q193749,Culture.Biography.Biography*,0.0,2676.557791588788,172.0,0.0,0.0,11.919192,292279.0,357.5849,291.62338
4564,2.0,292279.0,Легия (футбольный клуб),24.0,0.37308721446990967,Q193749,Geography.Regions.Europe.Europe*,0.0,2676.557791588788,172.0,0.0,0.0,11.919192,292279.0,357.5849,291.62338
4565,2.0,292279.0,Легия (футбольный клуб),24.0,0.2509227991104126,Q193749,Culture.Biography.Women,0.0,2676.557791588788,172.0,0.0,0.0,11.919192,292279.0,357.5849,291.62338
4566,2.0,292279.0,Легия (футбольный клуб),24.0,0.08411114120483398,Q193749,Geography.Regions.Europe.Eastern_Europe,0.0,2676.557791588788,172.0,0.0,0.0,11.919192,292279.0,357.5849,291.62338
4567,2.0,292279.0,Легия (футбольный клуб),24.0,0.0,Q193749,Geography.Regions.Europe.Western_Europe,0.0,2676.557791588788,172.0,0.0,0.0,11.919192,292279.0,357.5849,291.62338
4568,2.0,292279.0,Легия (футбольный клуб),24.0,0.0,Q193749,Geography.Regions.Asia.Asia*,0.0,2676.557791588788,172.0,0.0,0.0,11.919192,292279.0,357.5849,291.62338
4569,2.0,292279.0,Легия (футбольный клуб),24.0,0.0,Q193749,Geography.Regions.Europe.Northern_Europe,0.0,2676.557791588788,172.0,0.0,0.0,11.919192,292279.0,357.5849,291.62338
4570,1.0,292529.0,"Соколовский, Семён Григорьевич",8.0,0.9908843636512756,Q3955153,Culture.Biography.Biography*,15.0,0.0,102.0,11.0,163.0,10.0,292529.0,2089.5386,-2776.8140000000003
4571,1.0,292529.0,"Соколовский, Семён Григорьевич",8.0,0.7122421860694885,Q3955153,History_and_Society.Society,15.0,0.0,102.0,11.0,163.0,10.0,292529.0,2089.5386,-2776.8140000000003
4572,1.0,292529.0,"Соколовский, Семён Григорьевич",8.0,0.1778208613395691,Q3955153,History_and_Society.Military_and_warfare,15.0,0.0,102.0,11.0,163.0,10.0,292529.0,2089.5386,-2776.8140000000003
4573,4.0,292662.0,"Машеров, Пётр Миронович",10.0,0.9808859825134277,Q704477,Culture.Biography.Biography*,71.0,46275.33333333334,78.0,9.0,195.0,15.757576,292662.0,495.60443,-1652.4694
4574,4.0,292662.0,"Машеров, Пётр Миронович",10.0,0.6224693655967712,Q704477,History_and_Society.Military_and_warfare,71.0,46275.33333333334,78.0,9.0,195.0,15.757576,292662.0,495.60443,-1652.4694
4575,4.0,292662.0,"Машеров, Пётр Миронович",10.0,0.38492217659950256,Q704477,History_and_Society.Society,71.0,46275.33333333334,78.0,9.0,195.0,15.757576,292662.0,495.60443,-1652.4694
4576,4.0,292662.0,"Машеров, Пётр Миронович",10.0,0.3165845146179199,Q704477,Geography.Regions.Europe.Eastern_Europe,71.0,46275.33333333334,78.0,9.0,195.0,15.757576,292662.0,495.60443,-1652.4694
4577,4.0,292662.0,"Машеров, Пётр Миронович",10.0,0.28694121742248535,Q704477,Geography.Regions.Europe.Europe*,71.0,46275.33333333334,78.0,9.0,195.0,15.757576,292662.0,495.60443,-1652.4694
4578,4.0,292662.0,"Машеров, Пётр Миронович",10.0,0.1520422399044037,Q704477,History_and_Society.Politics_and_government,71.0,46275.33333333334,78.0,9.0,195.0,15.757576,292662.0,495.60443,-1652.4694
4579,4.0,292662.0,"Машеров, Пётр Миронович",10.0,0.13604079389572143,Q704477,Geography.Regions.Asia.Asia*,71.0,46275.33333333334,78.0,9.0,195.0,15.757576,292662.0,495.60443,-1652.4694
4580,4.0,292662.0,"Машеров, Пётр Миронович",10.0,0.1294127255678177,Q704477,History_and_Society.History,71.0,46275.33333333334,78.0,9.0,195.0,15.757576,292662.0,495.60443,-1652.4694
4581,4.0,292662.0,"Машеров, Пётр Миронович",10.0,0.1294127255678177,Q704477,STEM.STEM*,71.0,46275.33333333334,78.0,9.0,195.0,15.757576,292662.0,495.60443,-1652.4694
4582,4.0,292662.0,"Машеров, Пётр Миронович",10.0,0.05348043346405029,Q704477,Geography.Regions.Asia.North_Asia,71.0,46275.33333333334,78.0,9.0,195.0,15.757576,292662.0,495.60443,-1652.4694
4583,9.0,293144.0,"Хаммаршёльд, Даг",3.0,0.9903015494346619,Q1267,Culture.Biography.Biography*,94.0,0.0,158.0,25.0,0.0,25.353535,293144.0,1966.566,1936.6859
4584,9.0,293144.0,"Хаммаршёльд, Даг",3.0,0.3165845146179199,Q1267,Geography.Regions.Europe.Europe*,94.0,0.0,158.0,25.0,0.0,25.353535,293144.0,1966.566,1936.6859
4585,9.0,293144.0,"Хаммаршёльд, Даг",3.0,0.29422497749328613,Q1267,History_and_Society.Politics_and_government,94.0,0.0,158.0,25.0,0.0,25.353535,293144.0,1966.566,1936.6859
4586,9.0,293144.0,"Хаммаршёльд, Даг",3.0,0.20690405368804932,Q1267,History_and_Society.Society,94.0,0.0,158.0,25.0,0.0,25.353535,293144.0,1966.566,1936.6859
4587,9.0,293144.0,"Хаммаршёльд, Даг",3.0,0.2047950496673584,Q1267,Geography.Regions.Europe.Northern_Europe,94.0,0.0,158.0,25.0,0.0,25.353535,293144.0,1966.566,1936.6859
4588,9.0,293144.0,"Хаммаршёльд, Даг",3.0,0.19194278120994568,Q1267,Culture.Philosophy_and_religion,94.0,0.0,158.0,25.0,0.0,25.353535,293144.0,1966.566,1936.6859
4589,9.0,293144.0,"Хаммаршёльд, Даг",3.0,0.0,Q1267,Geography.Regions.Americas.North_America,94.0,0.0,158.0,25.0,0.0,25.353535,293144.0,1966.566,1936.6859
4590,7.0,293160.0,Отрицание Холокоста,33.0,0.8031837940216064,Q151296,Culture.Philosophy_and_religion,23.0,17174.01733209676,140.0,1.0,0.0,21.515152,293160.0,-1030.2279,1644.0018
4591,7.0,293160.0,Отрицание Холокоста,33.0,0.6791887283325195,Q151296,History_and_Society.History,23.0,17174.01733209676,140.0,1.0,0.0,21.515152,293160.0,-1030.2279,1644.0018
4592,7.0,293160.0,Отрицание Холокоста,33.0,0.6791887283325195,Q151296,History_and_Society.Politics_and_government,23.0,17174.01733209676,140.0,1.0,0.0,21.515152,293160.0,-1030.2279,1644.0018
4593,7.0,293160.0,Отрицание Холокоста,33.0,0.3702353835105896,Q151296,History_and_Society.Society,23.0,17174.01733209676,140.0,1.0,0.0,21.515152,293160.0,-1030.2279,1644.0018
4594,7.0,293160.0,Отрицание Холокоста,33.0,0.15742753648757934,Q151296,Geography.Regions.Europe.Western_Europe,23.0,17174.01733209676,140.0,1.0,0.0,21.515152,293160.0,-1030.2279,1644.0018
4595,7.0,293160.0,Отрицание Холокоста,33.0,0.0,Q151296,Geography.Regions.Europe.Europe*,23.0,17174.01733209676,140.0,1.0,0.0,21.515152,293160.0,-1030.2279,1644.0018
4596,7.0,293160.0,Отрицание Холокоста,33.0,0.0,Q151296,Geography.Regions.Asia.Asia*,23.0,17174.01733209676,140.0,1.0,0.0,21.515152,293160.0,-1030.2279,1644.0018
4597,4.0,293329.0,"Барре, Мохамед Сиад",31.0,0.9740526676177979,Q209828,Culture.Biography.Biography*,77.0,29196.37995368488,0.0,1.0,255.0,15.757576,293329.0,360.90356,-968.51685
4598,4.0,293329.0,"Барре, Мохамед Сиад",31.0,0.44560669565200806,Q209828,Geography.Regions.Africa.Africa*,77.0,29196.37995368488,0.0,1.0,255.0,15.757576,293329.0,360.90356,-968.51685
4599,4.0,293329.0,"Барре, Мохамед Сиад",31.0,0.4225146472454071,Q209828,History_and_Society.Military_and_warfare,77.0,29196.37995368488,0.0,1.0,255.0,15.757576,293329.0,360.90356,-968.51685
4600,4.0,293329.0,"Барре, Мохамед Сиад",31.0,0.1097157895565033,Q209828,History_and_Society.Politics_and_government,77.0,29196.37995368488,0.0,1.0,255.0,15.757576,293329.0,360.90356,-968.51685
4601,4.0,293329.0,"Барре, Мохамед Сиад",31.0,0.0,Q209828,Geography.Regions.Africa.Eastern_Africa,77.0,29196.37995368488,0.0,1.0,255.0,15.757576,293329.0,360.90356,-968.51685
4602,1.0,293711.0,"Мохов, Виктор Васильевич",32.0,0.9979592561721802,Q4305076,Culture.Biography.Biography*,192.0,0.0,192.0,38.0,192.0,10.0,293711.0,-821.4679,732.0076
4603,1.0,293711.0,"Мохов, Виктор Васильевич",32.0,0.8558611869812012,Q4305076,History_and_Society.Society,192.0,0.0,192.0,38.0,192.0,10.0,293711.0,-821.4679,732.0076
4604,1.0,293711.0,"Мохов, Виктор Васильевич",32.0,0.3629792034626007,Q4305076,History_and_Society.Military_and_warfare,192.0,0.0,192.0,38.0,192.0,10.0,293711.0,-821.4679,732.0076
4605,1.0,293711.0,"Мохов, Виктор Васильевич",32.0,0.13661839067935944,Q4305076,History_and_Society.Politics_and_government,192.0,0.0,192.0,38.0,192.0,10.0,293711.0,-821.4679,732.0076
4606,1.0,293711.0,"Мохов, Виктор Васильевич",32.0,0.0,Q4305076,Geography.Regions.Asia.North_Asia,192.0,0.0,192.0,38.0,192.0,10.0,293711.0,-821.4679,732.0076
4607,1.0,293711.0,"Мохов, Виктор Васильевич",32.0,0.0,Q4305076,Geography.Regions.Europe.Europe*,192.0,0.0,192.0,38.0,192.0,10.0,293711.0,-821.4679,732.0076
4608,1.0,293711.0,"Мохов, Виктор Васильевич",32.0,0.0,Q4305076,Geography.Regions.Asia.Asia*,192.0,0.0,192.0,38.0,192.0,10.0,293711.0,-821.4679,732.0076
4609,1.0,293711.0,"Мохов, Виктор Васильевич",32.0,0.0,Q4305076,Geography.Regions.Europe.Eastern_Europe,192.0,0.0,192.0,38.0,192.0,10.0,293711.0,-821.4679,732.0076
