,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Count,Total,Degree Ratio,Subtopic,Main topic,Weight,Total Weight,Ratio Weight
238,7.0,258912.0,Luc Leblanc,8.0,0.9814634323120116,Q706091,Culture.Sports,172.0,2.4020202020202026,126.0,10.0,0.0,16.923077,-14.34464,11.627989,32.0,143.0,0.22377622377622375,Sports,Culture,219.8478088378906,4377.962742954493,0.050216920916399815
239,8.0,261488.0,Émile Ntamack,15.0,0.7879412174224854,Q3588678,Culture.Sports,239.0,6326.557023531901,97.0,8.0,185.0,18.076923,10.989519,20.402464000000002,37.0,264.0,0.14015151515151514,Sports,Culture,233.2306003570557,9679.486276865004,0.024095349038770936
240,12.0,262647.0,Championnat de France féminin de handball,9.0,0.4688006341457367,Q522560,Culture.Sports,116.0,907.9261904762093,157.0,18.0,0.0,22.692307999999997,8.013353,-12.663914,20.0,94.0,0.2127659574468085,Sports,Culture,112.51215219497679,1735.2660016715527,0.06483856197643229
241,6.0,263165.0,Valérie Nicolas,9.0,0.9796776771545408,Q139202,Culture.Sports,116.0,7.075,157.0,18.0,0.0,15.769232,-15.477791,-7.2796245,20.0,94.0,0.2127659574468085,Sports,Culture,117.56132125854491,1735.2660016715527,0.06774829976804711
242,4.0,263888.0,Stéphane,6.0,0.8903042674064636,Q3501543,Culture.Linguistics,0.0,2204.5,129.0,16.0,152.0,13.461538000000001,3.8491843,-20.731756,6.0,315.0,0.01904761904761905,Linguistics,Culture,21.36730241775513,2369.149369902909,0.00901897646860096
243,4.0,264141.0,Véronique Pecqueux-Rolland,9.0,0.9990402460098268,Q3564362,Culture.Sports,116.0,0.4,157.0,18.0,0.0,13.461538000000001,-15.018112,-1.0681475,20.0,94.0,0.2127659574468085,Sports,Culture,79.92321968078615,1735.2660016715527,0.046058194884125804
244,2.0,264775.0,Jour férié,6.0,0.6370407938957214,Q1445650,STEM.STEM*,0.0,2204.0,129.0,16.0,152.0,11.153846000000001,10.693287,6.2598834000000005,15.0,315.0,0.047619047619047616,STEM*,STEM,19.111223816871647,2369.149369902909,0.008066702783562713
245,8.0,265417.0,Tour de France 2003,8.0,0.7931159734725952,Q45664,Culture.Sports,172.0,805.6489898989897,126.0,10.0,0.0,18.076923,4.3758397,-17.282904000000002,32.0,143.0,0.22377622377622375,Sports,Culture,203.0376892089844,4377.962742954493,0.04637720810569605
246,5.0,266576.0,"Spartacus (film, 1960)",0.0,0.9763205647468568,Q108297,Culture.Media.Media*,88.0,2915.851823527397,77.0,5.0,193.0,14.615385,10.415221,16.357718,116.0,862.0,0.1345707656612529,Media*,Culture,566.265927553177,42727.20859491825,0.013253052239423049
247,2.0,266824.0,Stalag Luft III,0.0,0.997120440006256,Q700634,History_and_Society.Military_and_warfare,88.0,0.0,77.0,3.0,193.0,11.153846000000001,-11.547584,-16.075756,8.0,335.0,0.023880597014925373,Military_and_warfare,History_and_Society,15.953927040100096,9818.957924485208,0.0016248085756958306
248,1.0,266842.0,Donnie Brasco,11.0,0.997758150100708,Q738456,Culture.Media.Media*,13.0,0.0,95.0,3.0,175.0,10.0,-19.844976000000006,-6.375311,49.0,335.0,0.14626865671641792,Media*,Culture,48.890149354934685,9818.957924485208,0.00497915865725618
249,9.0,268248.0,"Alamo (film, 1960)",0.0,0.9802908897399902,Q1621909,Culture.Media.Media*,88.0,13596.086365951265,77.0,5.0,193.0,19.23077,-14.630882000000001,-19.234379,116.0,862.0,0.1345707656612529,Media*,Culture,1023.4236888885498,42727.20859491825,0.023952505266404658
250,6.0,268902.0,Men in Black (univers de fiction),11.0,0.9626831412315368,Q6816260,Culture.Media.Media*,13.0,662.2042805019672,95.0,0.0,175.0,15.769232,-17.605244,-3.038025,34.0,243.0,0.13991769547325106,Media*,Culture,196.38736081123344,3583.110631793737,0.054809181460556855
251,2.0,268934.0,Men in Black 2,11.0,0.9983615279197692,Q156597,Culture.Media.Media*,13.0,0.0,95.0,0.0,175.0,11.153846000000001,12.663672,-0.71720815,34.0,243.0,0.13991769547325106,Media*,Culture,67.8885838985443,3583.110631793737,0.018946828852046543
252,2.0,270395.0,Klaus Nomi,17.0,0.8031837940216064,Q57774,Culture.Media.Media*,233.0,0.0,124.0,2.0,54.0,11.153846000000001,20.601226999999998,-10.266889,29.0,267.0,0.10861423220973784,Media*,Culture,46.584660053253174,3072.6773515343666,0.015160934495771494
253,2.0,270894.0,Madame Doubtfire,12.0,0.99753737449646,Q483852,Culture.Media.Media*,74.0,446.1170995670997,134.0,3.0,0.0,11.153846000000001,-8.258361,-4.5904703,49.0,335.0,0.14626865671641792,Media*,Culture,97.75866270065308,9818.957924485208,0.009956113821088445
254,2.0,271680.0,Wolverhampton,1.0,0.9263137578964232,Q126269,Geography.Regions.Europe.Europe*,49.0,11459.474021362284,164.0,7.0,0.0,11.153846000000001,9.104738000000001,-20.03761,61.0,336.0,0.18154761904761904,Europe*,Geography,0.0,6889.115771263838,0.0
255,11.0,273774.0,Barry Sonnenfeld,11.0,1.0000100135803225,Q317567,Culture.Biography.Biography*,13.0,5986.045067041322,95.0,0.0,175.0,21.538464,-11.388621,9.201025999999999,31.0,243.0,0.12757201646090535,Biography*,Culture,0.0,3583.110631793737,0.0
256,4.0,275983.0,Serge Moati,14.0,0.10375863313674928,Q348890,Culture.Media.Media*,0.0,7706.035149162127,163.0,2.0,60.0,13.461538000000001,11.969269,23.528625,29.0,267.0,0.10861423220973784,Media*,Culture,12.036001443862915,3072.6773515343666,0.003917105529434336
257,6.0,278366.0,Carole Fredericks,4.0,0.41490885615348816,Q341461,Culture.Media.Media*,0.0,13660.584004207169,94.0,1.0,235.0,15.769232,-7.0101833,13.636142999999999,50.0,338.0,0.14792899408284024,Media*,Culture,124.47265684604643,7338.382371790707,0.01696186578182798
258,5.0,279846.0,Richard Widmark,0.0,0.13297423720359802,Q320036,History_and_Society.History,88.0,5232.192156237769,77.0,5.0,193.0,14.615385,-19.433792,-1.6260225,35.0,862.0,0.04060324825986079,History,History_and_Society,23.27049151062965,42727.20859491825,0.0005446293421891671
259,6.0,280500.0,"Love Story (film, 1970)",0.0,0.994455099105835,Q729991,Culture.Media.Media*,88.0,18660.5673710947,77.0,5.0,193.0,15.769232,20.808918,-23.947323,116.0,862.0,0.1345707656612529,Media*,Culture,692.1407489776611,42727.20859491825,0.0161990631201679
260,2.0,283110.0,Question du rattachement de la Loire-Atlantique à la région Bretagne,7.0,0.1259327530860901,Q3414294,STEM.STEM*,47.0,2204.0000000000005,42.0,14.0,255.0,11.153846000000001,20.529936,-0.6532478,6.0,85.0,0.07058823529411765,STEM*,STEM,1.511193037033081,80.95023231208323,0.018668174183948685
261,2.0,286135.0,Vaslav Nijinski,0.0,0.546748161315918,Q194363,Culture.Performing_arts,88.0,0.0,77.0,4.0,193.0,11.153846000000001,-7.8587027,-9.219655,10.0,287.0,0.03484320557491289,Performing_arts,Culture,10.93496322631836,2787.936088174581,0.003922243150659201
262,1.0,286509.0,Maurice Dorléac,0.0,0.9949496984481812,Q3300715,Culture.Biography.Biography*,88.0,0.0,77.0,5.0,193.0,10.0,-9.543525,-24.831226,114.0,862.0,0.13225058004640372,Biography*,Culture,0.0,42727.20859491825,0.0
263,3.0,286632.0,Marius Petipa,0.0,0.9019306898117064,Q312320,Culture.Performing_arts,88.0,191.33249872490384,77.0,4.0,193.0,12.307692999999999,18.92065,20.288023000000006,10.0,287.0,0.03484320557491289,Performing_arts,Culture,27.057920694351193,2787.936088174581,0.00970535903212456
264,8.0,289557.0,Jacques Foccart,17.0,0.1824355274438858,Q462077,History_and_Society.Military_and_warfare,233.0,14882.879530402952,124.0,6.0,54.0,18.076923,-1.7342072,13.370652,10.0,372.0,0.026881720430107527,Military_and_warfare,History_and_Society,14.594842195510864,2125.6400632187724,0.006866092923281881
265,2.0,290183.0,Philippe Lavil,4.0,0.5775054097175598,Q3380171,Culture.Media.Media*,0.0,1103.0,94.0,1.0,235.0,11.153846000000001,0.16957368,3.4199017999999994,50.0,338.0,0.14792899408284024,Media*,Culture,57.750540971755974,7338.382371790707,0.0078696554698149
266,4.0,291926.0,"New York, section criminelle",11.0,0.9566442370414734,Q1055728,Culture.Media.Media*,13.0,8648.775178971866,95.0,0.0,175.0,13.461538000000001,-11.550064,12.175856,34.0,243.0,0.13991769547325106,Media*,Culture,130.10361623764038,3583.110631793737,0.03631024258173947
267,2.0,293363.0,Frank Geney,7.0,0.9937201142311096,Q1856789,Culture.Biography.Biography*,47.0,3303.0,42.0,2.0,255.0,11.153846000000001,3.1134531,8.951232000000003,37.0,267.0,0.13857677902621726,Biography*,Culture,0.0,3072.6773515343666,0.0
268,5.0,293365.0,Jérémy Michalak,7.0,0.2227101624011993,Q3190764,Culture.Media.Media*,47.0,5925.158694083696,42.0,2.0,255.0,14.615385,12.118176,4.980157,29.0,267.0,0.10861423220973784,Media*,Culture,32.2929735481739,3072.6773515343666,0.010509718351016628
269,13.0,294558.0,King Vidor,0.0,0.12253321707248688,Q51133,Culture.Media.Media*,88.0,8945.642998537009,77.0,5.0,193.0,23.846153,6.744458,2.5102892000000003,116.0,862.0,0.1345707656612529,Media*,Culture,184.78009134531018,42727.20859491825,0.004324646926906594
270,4.0,294561.0,Guerre américano-mexicaine,0.0,0.6224693655967712,Q6683,History_and_Society.Military_and_warfare,88.0,18834.462280816944,77.0,11.0,193.0,13.461538000000001,-1.9626316000000001,14.131031,23.0,360.0,0.06388888888888887,Military_and_warfare,History_and_Society,57.26718163490296,8950.980442449449,0.00639786691559698
271,13.0,296228.0,Guy Novès,15.0,0.6859594583511353,Q2054824,Culture.Sports,239.0,483.91827514589033,97.0,8.0,185.0,23.846153,-2.3172759999999997,-8.806802000000003,37.0,264.0,0.14015151515151514,Sports,Culture,329.94649946689606,9679.486276865004,0.03408719120306033
272,5.0,299868.0,Maritie et Gilbert Carpentier,0.0,0.10375863313674928,Q3293741,History_and_Society.History,88.0,100754.37153208996,77.0,5.0,193.0,14.615385,-20.723774,23.727753,35.0,862.0,0.04060324825986079,History,History_and_Society,18.157760798931125,42727.20859491825,0.00042496950762869903
273,3.0,300903.0,Nicoletta,4.0,0.275139719247818,Q522503,Culture.Media.Media*,0.0,1103.0,94.0,1.0,235.0,12.307692999999999,10.234199,-15.185039999999999,50.0,338.0,0.14792899408284024,Media*,Culture,41.270957887172706,7338.382371790707,0.005623985750023242
274,4.0,301035.0,Angie Dickinson,0.0,0.12253321707248688,Q235989,Culture.Media.Media*,88.0,17.886111111111113,77.0,5.0,193.0,13.461538000000001,11.761217,4.088175,116.0,862.0,0.1345707656612529,Media*,Culture,56.855412721633904,42727.20859491825,0.0013306605928943365
275,8.0,301081.0,Tour de France 1997,8.0,0.9046605229377748,Q757405,Culture.Sports,172.0,269.6318181818182,126.0,10.0,0.0,18.076923,-23.211391,-18.719664,32.0,143.0,0.22377622377622375,Sports,Culture,231.5930938720704,4377.962742954493,0.052899740694407664
276,1.0,305530.0,Daniel Barenboim,4.0,0.7606606483459473,Q152768,Culture.Media.Media*,0.0,0.0,94.0,1.0,235.0,10.0,-3.1264305,8.864382,50.0,338.0,0.14792899408284024,Media*,Culture,38.033032417297356,7338.382371790707,0.005182754248879044
277,1.0,306444.0,Claude Puel,1.0,0.9966334104537964,Q128898,Culture.Sports,49.0,0.0,164.0,7.0,0.0,10.0,-24.024754,-8.626567,50.0,336.0,0.1488095238095238,Sports,Culture,49.83167052268982,6889.115771263838,0.007233391363598464
278,1.0,309044.0,Corynne Charby,4.0,0.6859594583511353,Q442436,Culture.Media.Media*,0.0,0.0,94.0,1.0,235.0,10.0,3.4893312000000005,11.845353999999999,50.0,338.0,0.14792899408284024,Media*,Culture,34.29797291755676,7338.382371790707,0.004673778386010621
279,1.0,314415.0,Paul-Loup Sulitzer,4.0,0.12253321707248688,Q1982105,Culture.Media.Media*,0.0,0.0,94.0,1.0,235.0,10.0,17.49587,-18.978945,50.0,338.0,0.14792899408284024,Media*,Culture,6.126660853624344,7338.382371790707,0.0008348789342424685
280,6.0,315576.0,Albert Finney,0.0,0.40734341740608215,Q219546,Culture.Media.Media*,88.0,5800.352460043479,77.0,5.0,193.0,15.769232,7.712459,-14.677062,116.0,862.0,0.1345707656612529,Media*,Culture,283.5110185146332,42727.20859491825,0.006635374222606072
281,4.0,315911.0,Frères Taloche,10.0,0.16027602553367615,Q3089470,Culture.Media.Media*,10.0,4405.0,121.0,15.0,114.0,13.461538000000001,-6.6890297000000025,6.95764,19.0,124.0,0.1532258064516129,Media*,Culture,12.180977940559387,910.6853351071477,0.013375616660310249
282,4.0,316445.0,"Peter Pan (film, 2003)",12.0,0.99745911359787,Q1364029,Culture.Media.Media*,74.0,6596.0,134.0,3.0,0.0,13.461538000000001,14.426414499999998,21.960403,49.0,335.0,0.14626865671641792,Media*,Culture,195.50198626518247,9818.957924485208,0.019910665446245143
283,1.0,316538.0,Jules-Édouard Moustic,14.0,0.2069040536880493,Q3188382,Culture.Media.Media*,0.0,0.0,163.0,2.0,60.0,10.0,-24.862833,-24.950218,29.0,267.0,0.10861423220973784,Media*,Culture,6.000217556953429,3072.6773515343666,0.0019527652501350886
284,9.0,317576.0,Stadium de Toulouse,15.0,0.8354935646057129,Q738044,Culture.Sports,239.0,13115.96507936508,97.0,8.0,185.0,19.23077,-14.891557999999998,-11.545249,37.0,264.0,0.14015151515151514,Sports,Culture,278.2193570137024,9679.486276865004,0.0287431945307548
285,12.0,317584.0,Stade Chaban-Delmas,15.0,0.8740872144699097,Q386547,Culture.Sports,239.0,1700.4528138528326,97.0,8.0,185.0,22.692307999999997,-24.015420000000002,11.028891,37.0,264.0,0.14015151515151514,Sports,Culture,388.0947232246399,9679.486276865004,0.04009455792630517
286,3.0,318874.0,Alou Diarra,16.0,0.9995657801628112,Q1926,Culture.Sports,160.0,14161.0,96.0,12.0,153.0,12.307692999999999,1.2268002,11.708883,42.0,262.0,0.16030534351145034,Sports,Culture,125.9452883005142,5054.458756268024,0.024917660697958945
287,1.0,319333.0,Pont-Saint-Esprit,8.0,1.0000100135803225,Q243074,Geography.Regions.Europe.Western_Europe,172.0,0.0,126.0,7.0,0.0,10.0,13.827352,-3.333668,33.0,336.0,0.09821428571428573,Western_Europe,Geography,0.0,6889.115771263838,0.0
288,2.0,320684.0,Saint-Lary-Soulan,8.0,0.9994742274284364,Q1323323,Geography.Regions.Europe.Western_Europe,172.0,15.5,126.0,10.0,0.0,11.153846000000001,-22.075674,16.17093,24.0,143.0,0.16783216783216784,Western_Europe,Geography,0.0,4377.962742954493,0.0
289,5.0,321689.0,Thomas Andrews,1.0,0.4688006341457367,Q275937,History_and_Society.Transportation,49.0,0.0,164.0,7.0,0.0,14.615385,-19.444208,-5.9304084999999995,2.0,336.0,0.005952380952380952,Transportation,History_and_Society,4.688006341457367,6889.115771263838,0.0006804946377896813
290,6.0,322504.0,Claudio Chiappucci,8.0,0.9959398508071899,Q375233,Culture.Sports,172.0,0.0,126.0,10.0,0.0,15.769232,-3.8843224000000003,17.827513,32.0,143.0,0.22377622377622375,Sports,Culture,191.2204513549805,4377.962742954493,0.04367795309878182
291,2.0,325088.0,Bataille de Little Bighorn,6.0,0.59267657995224,Q205422,History_and_Society.Military_and_warfare,0.0,0.0,129.0,16.0,152.0,11.153846000000001,-9.666387,-20.171913,13.0,315.0,0.04126984126984127,Military_and_warfare,History_and_Society,15.40959107875824,2369.149369902909,0.006504271648937757
292,1.0,325281.0,Jacques Laffite,17.0,0.8991314172744751,Q171434,Culture.Sports,233.0,0.0,124.0,6.0,54.0,10.0,0.49932763,16.549078,23.0,372.0,0.06182795698924731,Sports,Culture,20.680022597312924,2125.6400632187724,0.009728844951293395
293,11.0,332057.0,Tour de France 1994,8.0,0.967909336090088,Q898077,Culture.Sports,172.0,10619.454040403984,126.0,10.0,0.0,21.538464,3.3657832,15.875251,32.0,143.0,0.22377622377622375,Sports,Culture,340.704086303711,4377.962742954493,0.07782251844239882
294,7.0,332618.0,Tour de France 1991,8.0,0.9659096002578736,Q754990,Culture.Sports,172.0,0.3666666666666667,126.0,10.0,0.0,16.923077,-22.9211,9.444574000000001,32.0,143.0,0.22377622377622375,Sports,Culture,216.36375045776367,4377.962742954493,0.049421103641405006
295,17.0,333100.0,Claude Bertrand (acteur),0.0,0.9981998205184937,Q2976994,Culture.Biography.Biography*,88.0,44103.34045546627,77.0,5.0,193.0,28.461538,9.105501,-4.0070314,114.0,862.0,0.13225058004640372,Biography*,Culture,0.0,42727.20859491825,0.0
296,9.0,334273.0,Union sportive Orléans Loiret football,16.0,0.6442351341247559,Q369349,Culture.Sports,160.0,6330.149999999991,96.0,12.0,153.0,19.23077,-14.115745,-10.152823,42.0,262.0,0.16030534351145034,Sports,Culture,243.5208806991577,5054.458756268024,0.04817941790447255
297,1.0,337855.0,Bruno Julliard,8.0,0.984585464000702,Q993393,Culture.Biography.Biography*,172.0,0.0,126.0,12.0,0.0,10.0,19.505966,12.87958,55.0,262.0,0.2099236641221374,Biography*,Culture,0.0,5054.458756268024,0.0
298,12.0,339380.0,Léopold Ier de Lorraine,19.0,0.2509227991104126,Q319954,History_and_Society.History,170.0,1131.0296368939864,44.0,11.0,235.0,22.692307999999997,4.90655,12.301291,41.0,360.0,0.11388888888888887,History,History_and_Society,123.454017162323,8950.980442449449,0.01379223404140738
299,2.0,339461.0,Korfbal,8.0,0.8740872144699097,Q192937,Culture.Sports,172.0,7679.0,126.0,10.0,0.0,11.153846000000001,19.452997,-15.408607,32.0,143.0,0.22377622377622375,Sports,Culture,55.94158172607422,4377.962742954493,0.012777994014705052
300,5.0,341866.0,Raiatea,7.0,0.1778208613395691,Q847008,STEM.STEM*,47.0,185.4272461456664,42.0,14.0,255.0,14.615385,-23.01705,-15.986768,6.0,85.0,0.07058823529411765,STEM*,STEM,5.334625840187074,80.95023231208323,0.0659000683237173
301,3.0,344512.0,Les Désastreuses Aventures des orphelins Baudelaire (film),11.0,0.993317186832428,Q116905,Culture.Media.Media*,13.0,3262.7732941999434,95.0,0.0,175.0,12.307692999999999,14.588220000000002,20.59668,34.0,243.0,0.13991769547325106,Media*,Culture,101.31835305690764,3583.110631793737,0.028276646598038968
302,1.0,345067.0,Vincent Vittoz,18.0,0.9954004287719728,Q179564,Culture.Sports,245.0,0.0,148.0,7.0,0.0,10.0,-24.733326,23.28141,50.0,336.0,0.1488095238095238,Sports,Culture,49.77002143859864,6889.115771263838,0.0072244425977280565
303,2.0,345278.0,Pierre Groscolas,4.0,0.16886694729328156,Q3385335,Culture.Media.Media*,0.0,0.0,94.0,1.0,235.0,11.153846000000001,11.201012,6.626285,50.0,338.0,0.14792899408284024,Media*,Culture,16.886694729328152,7338.382371790707,0.0023011467478503
304,1.0,352309.0,Tempête Lothar,17.0,0.9825675487518308,Q520286,STEM.STEM*,233.0,0.0,124.0,6.0,54.0,10.0,-1.3506826,-7.0509033,11.0,372.0,0.02956989247311828,STEM*,STEM,10.808243036270142,2125.6400632187724,0.005084700473655754
305,9.0,355833.0,Danièle Thompson,14.0,0.1520422399044037,Q374760,Culture.Literature,0.0,59983.12859727896,163.0,4.0,60.0,19.23077,11.975702,-14.327027,3.0,287.0,0.010452961672473868,Literature,Culture,4.1051404774189,2787.936088174581,0.0014724657766838427
306,2.0,357066.0,Championnat de Norvège de football,16.0,0.9046605229377748,Q201671,Culture.Sports,160.0,0.0,96.0,12.0,153.0,11.153846000000001,-17.990547,-18.555052,42.0,262.0,0.16030534351145034,Sports,Culture,75.99148392677309,5054.458756268024,0.015034544268965732
307,5.0,358462.0,John Landis,12.0,0.20182321965694427,Q51564,Culture.Media.Media*,74.0,21036.841621998927,134.0,5.0,0.0,14.615385,-4.664391999999999,12.446664,116.0,862.0,0.1345707656612529,Media*,Culture,117.05746740102768,42727.20859491825,0.0027396469661945077
308,6.0,359441.0,Ludwig ou le Crépuscule des dieux,19.0,0.9770326614379884,Q700765,Culture.Media.Media*,170.0,7693.5,44.0,11.0,235.0,15.769232,24.8713,9.237384,10.0,360.0,0.027777777777777776,Media*,Culture,58.62195968627932,8950.980442449449,0.006549222184451262
309,3.0,364644.0,Suzy Delair,15.0,0.6723417043685913,Q269881,History_and_Society.History,239.0,61713.0,97.0,8.0,185.0,12.307692999999999,6.2026315,-14.055947,5.0,264.0,0.01893939393939394,History,History_and_Society,10.08512556552887,9679.486276865004,0.001041907109226797
310,1.0,368162.0,Odon Vallet,6.0,0.11921291798353195,Q2014713,History_and_Society.Politics_and_government,0.0,0.0,129.0,16.0,152.0,10.0,-11.685207,-19.93273,12.0,315.0,0.0380952380952381,Politics_and_government,History_and_Society,1.4305550158023834,2369.149369902909,0.0006038264340677724
311,2.0,368437.0,Linda Fiorentino,11.0,0.9994029402732848,Q204393,Culture.Biography.Biography*,13.0,0.0,95.0,0.0,175.0,11.153846000000001,3.7008443,10.608642999999999,31.0,243.0,0.12757201646090535,Biography*,Culture,0.0,3583.110631793737,0.0
312,1.0,369723.0,Raúl Juliá,11.0,0.7718535065650941,Q317654,Culture.Media.Media*,13.0,0.0,95.0,0.0,175.0,10.0,3.7832127,-8.517012,34.0,243.0,0.13991769547325106,Media*,Culture,26.2430192232132,3583.110631793737,0.007324088458322512
313,2.0,370755.0,Tosca,14.0,0.9241518378257751,Q192941,Culture.Media.Media*,0.0,0.0,163.0,4.0,60.0,11.153846000000001,-24.062510999999997,-24.233383,20.0,287.0,0.06968641114982578,Media*,Culture,36.966073513031006,2787.936088174581,0.013259297323861816
314,3.0,371282.0,Faut pas rêver,7.0,0.6791887283325195,Q3067511,Culture.Media.Media*,47.0,1102.9999999999989,42.0,14.0,255.0,12.307692999999999,-9.061217,-12.710979,3.0,85.0,0.035294117647058816,Media*,Culture,6.112698554992676,80.95023231208323,0.07551180991583452
315,5.0,377320.0,Laurent Ournac,17.0,0.99567848443985,Q3219420,Culture.Biography.Biography*,233.0,28581.919695450386,124.0,6.0,54.0,14.615385,-8.773838,-10.159999000000001,52.0,372.0,0.13978494623655913,Biography*,Culture,0.0,2125.6400632187724,0.0
316,1.0,377391.0,Pierre Goldman,3.0,0.13661839067935946,Q980955,Culture.Media.Media*,135.0,0.0,134.0,8.0,0.0,10.0,-1.9126418,10.168059,8.0,264.0,0.030303030303030307,Media*,Culture,1.0929471254348757,9679.486276865004,0.00011291375328948342
317,2.0,379274.0,Samantha Mathis,11.0,0.2814156115055084,Q237190,Culture.Media.Media*,13.0,1103.0,95.0,0.0,175.0,11.153846000000001,-20.502257999999998,5.6569410000000016,34.0,243.0,0.13991769547325106,Media*,Culture,19.136261582374576,3583.110631793737,0.005340683989094355
318,5.0,384844.0,Taxi 2,10.0,0.9814634323120116,Q756572,Culture.Media.Media*,10.0,0.0,121.0,15.0,114.0,14.615385,10.203536999999999,21.338745,19.0,124.0,0.1532258064516129,Media*,Culture,93.2390260696411,910.6853351071477,0.10238336171150814
319,2.0,385573.0,François Feldman,4.0,0.2568419873714447,Q3084609,Culture.Media.Media*,0.0,395.35705786915906,94.0,1.0,235.0,11.153846000000001,12.378052,-5.1580777,50.0,338.0,0.14792899408284024,Media*,Culture,25.68419873714447,7338.382371790707,0.0034999809816229337
320,1.0,388393.0,Victor Victoria,0.0,0.991162657737732,Q936037,Culture.Media.Media*,88.0,0.0,77.0,5.0,193.0,10.0,-18.109323999999997,-6.362176,116.0,862.0,0.1345707656612529,Media*,Culture,114.97486829757692,42727.20859491825,0.002690905211890005
321,7.0,394166.0,Patrick Fiori,4.0,0.5698626637458801,Q471087,Culture.Media.Media*,0.0,4931.563273499847,94.0,1.0,235.0,16.923077,-7.8791766,5.1083364,50.0,338.0,0.14792899408284024,Media*,Culture,199.45193231105804,7338.382371790707,0.02717927769446387
322,1.0,401204.0,Louise Bourgeois (plasticienne),4.0,0.91965252161026,Q159409,Culture.Visual_arts.Visual_arts*,0.0,0.0,94.0,1.0,235.0,10.0,2.413536,24.263899,4.0,338.0,0.01183431952662722,Visual_arts*,Culture,3.67861008644104,7338.382371790707,0.0005012835118243351
323,1.0,402382.0,Joe Cole,1.0,0.9979592561721802,Q184946,Culture.Sports,49.0,0.0,164.0,7.0,0.0,10.0,4.7804400000000005,16.298687,50.0,336.0,0.1488095238095238,Sports,Culture,49.89796280860901,6889.115771263838,0.007243014120439873
324,3.0,403146.0,Goldfinger,0.0,0.9963027834892272,Q106440,Culture.Media.Media*,88.0,2205.0,77.0,5.0,193.0,12.307692999999999,2.4186497000000005,4.9585085,116.0,862.0,0.1345707656612529,Media*,Culture,346.7133686542511,42727.20859491825,0.008114580382288005
325,1.0,406098.0,Mehdi El Glaoui,14.0,0.9972090721130372,Q2690822,Culture.Biography.Biography*,0.0,0.0,163.0,6.0,60.0,10.0,-15.199081,17.471865,52.0,372.0,0.13978494623655913,Biography*,Culture,0.0,2125.6400632187724,0.0
326,1.0,406513.0,Groupe Latécoère,7.0,0.8962613940238953,Q1516576,STEM.STEM*,47.0,0.0,42.0,14.0,255.0,10.0,-4.601200599999999,13.946038,6.0,85.0,0.07058823529411765,STEM*,STEM,5.377568364143372,80.95023231208323,0.06643054887614787
327,5.0,408091.0,Emma Sjöberg,10.0,0.1732981950044632,Q284206,Culture.Media.Media*,10.0,0.0,121.0,15.0,114.0,14.615385,21.722414,-9.479958,19.0,124.0,0.1532258064516129,Media*,Culture,16.463328525424007,910.6853351071477,0.018077955019981728
328,2.0,408501.0,André Bouchet,4.0,0.12253321707248688,Q2847344,Culture.Media.Media*,0.0,4400.0,94.0,1.0,235.0,11.153846000000001,19.967566,-3.7329204,50.0,338.0,0.14792899408284024,Media*,Culture,12.253321707248688,7338.382371790707,0.001669757868484937
329,1.0,413583.0,"Vincent, François, Paul… et les autres",19.0,0.9615437984466552,Q628975,Culture.Media.Media*,170.0,0.0,44.0,11.0,235.0,10.0,19.76662,-21.218510000000002,10.0,360.0,0.027777777777777776,Media*,Culture,9.615437984466553,8950.980442449449,0.0010742329341784675
330,5.0,415916.0,Théâtre Mariinsky,0.0,0.4765896201133728,Q207028,Culture.Media.Media*,88.0,3942.981411836615,77.0,4.0,193.0,14.615385,13.982147,14.749017000000002,20.0,287.0,0.06968641114982578,Media*,Culture,47.65896201133728,2787.936088174581,0.017094711106717758
331,3.0,416008.0,Isabelle Mir,8.0,0.9777238368988036,Q437081,Culture.Sports,172.0,368.1666666666775,126.0,10.0,0.0,12.307692999999999,-6.8860455,-8.722909,32.0,143.0,0.22377622377622375,Sports,Culture,93.86148834228514,4377.962742954493,0.02143953565921445
332,2.0,416940.0,Annie Famose,8.0,0.9947898983955384,Q437064,Culture.Sports,172.0,0.0,126.0,10.0,0.0,11.153846000000001,22.366552,2.2185142000000004,32.0,143.0,0.22377622377622375,Sports,Culture,63.66655349731446,4377.962742954493,0.014542506922831584
333,1.0,417662.0,Michel Guérard,17.0,0.6297846436500549,Q737600,Culture.Food_and_drink,233.0,0.0,124.0,6.0,54.0,10.0,-2.2036233,-23.4007,4.0,372.0,0.010752688172043013,Food_and_drink,Culture,2.51913857460022,2125.6400632187724,0.0011851200107630586
334,1.0,422397.0,Robert Iger,12.0,0.3276783227920532,Q532423,Culture.Media.Media*,74.0,0.0,134.0,3.0,0.0,10.0,-18.404629999999997,-18.21803,49.0,335.0,0.14626865671641792,Media*,Culture,16.056237816810608,9818.957924485208,0.0016352282941117108
335,4.0,422812.0,"Cléopâtre (film, 1963)",0.0,0.9659096002578736,Q4430,Culture.Media.Media*,88.0,5110.130708289726,77.0,5.0,193.0,13.461538000000001,-0.91203594,-9.155904,116.0,862.0,0.1345707656612529,Media*,Culture,448.1820545196534,42727.20859491825,0.01048938297768785
