,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y
703,1.0,123665.0,Abdelkrim el-Khattabi,6.0,0.07650540971755981,Q202650,Geography.Regions.Africa.Northern_Africa,183.0,0.0,168.0,2.0,0.0,10.0,1.5593908,-3.978525
704,1.0,123665.0,Abdelkrim el-Khattabi,6.0,0.0,Q202650,Geography.Regions.Europe.Europe*,183.0,0.0,168.0,2.0,0.0,10.0,1.5593908,-3.978525
705,1.0,123665.0,Abdelkrim el-Khattabi,6.0,0.0,Q202650,Geography.Regions.Europe.Southern_Europe,183.0,0.0,168.0,2.0,0.0,10.0,1.5593908,-3.978525
706,12.0,126220.0,Kanaky,19.0,0.29422497749328613,Q3192563,STEM.STEM*,160.0,2.0183621933621936,96.0,6.0,153.0,20.421053,7.5931425,8.348415
707,12.0,126220.0,Kanaky,19.0,0.0,Q3192563,Geography.Regions.Asia.Asia*,160.0,2.0183621933621936,96.0,6.0,153.0,20.421053,7.5931425,8.348415
708,12.0,126220.0,Kanaky,19.0,0.0,Q3192563,Geography.Regions.Americas.North_America,160.0,2.0183621933621936,96.0,6.0,153.0,20.421053,7.5931425,8.348415
709,12.0,126220.0,Kanaky,19.0,0.0,Q3192563,Geography.Regions.Europe.Europe*,160.0,2.0183621933621936,96.0,6.0,153.0,20.421053,7.5931425,8.348415
710,23.0,126673.0,Ingénieur du son,10.0,0.6513648629188538,Q128124,STEM.STEM*,233.0,110.05277661645172,124.0,0.0,54.0,30.842106,19.751453,15.193485
711,23.0,126673.0,Ingénieur du son,10.0,0.607673168182373,Q128124,History_and_Society.Business_and_economics,233.0,110.05277661645172,124.0,0.0,54.0,30.842106,19.751453,15.193485
712,23.0,126673.0,Ingénieur du son,10.0,0.538993239402771,Q128124,Culture.Media.Media*,233.0,110.05277661645172,124.0,0.0,54.0,30.842106,19.751453,15.193485
713,23.0,126673.0,Ingénieur du son,10.0,0.3140605390071869,Q128124,STEM.Technology,233.0,110.05277661645172,124.0,0.0,54.0,30.842106,19.751453,15.193485
714,23.0,126673.0,Ingénieur du son,10.0,0.1824355274438858,Q128124,STEM.Engineering,233.0,110.05277661645172,124.0,0.0,54.0,30.842106,19.751453,15.193485
715,23.0,126673.0,Ingénieur du son,10.0,0.11921291798353195,Q128124,Culture.Media.Films,233.0,110.05277661645172,124.0,0.0,54.0,30.842106,19.751453,15.193485
716,23.0,126673.0,Ingénieur du son,10.0,0.1097157895565033,Q128124,Culture.Visual_arts.Architecture,233.0,110.05277661645172,124.0,0.0,54.0,30.842106,19.751453,15.193485
717,23.0,126673.0,Ingénieur du son,10.0,0.1097157895565033,Q128124,Culture.Visual_arts.Visual_arts*,233.0,110.05277661645172,124.0,0.0,54.0,30.842106,19.751453,15.193485
718,1.0,127201.0,Liamine Zéroual,21.0,0.9905974268913269,Q327127,Culture.Biography.Biography*,0.0,0.0,163.0,1.0,60.0,10.0,-22.711607,16.243710999999998
719,1.0,127201.0,Liamine Zéroual,21.0,0.4089169969558716,Q327127,Geography.Regions.Africa.Africa*,0.0,0.0,163.0,1.0,60.0,10.0,-22.711607,16.243710999999998
720,1.0,127201.0,Liamine Zéroual,21.0,0.3660457601547241,Q327127,Geography.Regions.Africa.Northern_Africa,0.0,0.0,163.0,1.0,60.0,10.0,-22.711607,16.243710999999998
721,1.0,127201.0,Liamine Zéroual,21.0,0.3557848632335663,Q327127,History_and_Society.Military_and_warfare,0.0,0.0,163.0,1.0,60.0,10.0,-22.711607,16.243710999999998
722,1.0,127201.0,Liamine Zéroual,21.0,0.2568419873714447,Q327127,History_and_Society.Politics_and_government,0.0,0.0,163.0,1.0,60.0,10.0,-22.711607,16.243710999999998
723,6.0,127586.0,Île Jan Mayen,18.0,0.979677677154541,Q14056,Geography.Regions.Europe.Northern_Europe,88.0,1242.7359711628126,77.0,1.0,193.0,14.736842000000001,14.599578,10.550739
724,6.0,127586.0,Île Jan Mayen,18.0,0.9433575868606567,Q14056,Geography.Regions.Europe.Europe*,88.0,1242.7359711628126,77.0,1.0,193.0,14.736842000000001,14.599578,10.550739
725,6.0,127586.0,Île Jan Mayen,18.0,0.9046605229377747,Q14056,Geography.Geographical,88.0,1242.7359711628126,77.0,1.0,193.0,14.736842000000001,14.599578,10.550739
726,2.0,127862.0,Rimouski,18.0,0.9841036200523376,Q1336,Geography.Regions.Americas.North_America,88.0,0.0,77.0,1.0,193.0,10.947369,10.433117,23.198339999999998
727,2.0,127862.0,Rimouski,18.0,0.6442351341247559,Q1336,Geography.Geographical,88.0,0.0,77.0,1.0,193.0,10.947369,10.433117,23.198339999999998
728,2.0,128032.0,Zachary Taylor,18.0,0.9990700483322144,Q11896,Culture.Biography.Biography*,88.0,55.569047619047616,77.0,1.0,193.0,10.947369,15.201545000000001,3.4012387000000004
729,2.0,128032.0,Zachary Taylor,18.0,0.6791887283325195,Q11896,History_and_Society.Military_and_warfare,88.0,55.569047619047616,77.0,1.0,193.0,10.947369,15.201545000000001,3.4012387000000004
730,2.0,128032.0,Zachary Taylor,18.0,0.41490885615348816,Q11896,History_and_Society.Politics_and_government,88.0,55.569047619047616,77.0,1.0,193.0,10.947369,15.201545000000001,3.4012387000000004
731,2.0,128032.0,Zachary Taylor,18.0,0.311877357006073,Q11896,Geography.Regions.Americas.North_America,88.0,55.569047619047616,77.0,1.0,193.0,10.947369,15.201545000000001,3.4012387000000004
732,2.0,128032.0,Zachary Taylor,18.0,0.1259327530860901,Q11896,History_and_Society.History,88.0,55.569047619047616,77.0,1.0,193.0,10.947369,15.201545000000001,3.4012387000000004
733,6.0,128543.0,Erevan,18.0,0.8774868249893188,Q1953,Geography.Geographical,88.0,2209.3580250200175,77.0,1.0,193.0,14.736842000000001,-16.605349,-24.11818
734,6.0,128543.0,Erevan,18.0,0.5000100135803223,Q1953,Geography.Regions.Asia.Asia*,88.0,2209.3580250200175,77.0,1.0,193.0,14.736842000000001,-16.605349,-24.11818
735,6.0,128543.0,Erevan,18.0,0.3629792034626007,Q1953,Geography.Regions.Asia.West_Asia,88.0,2209.3580250200175,77.0,1.0,193.0,14.736842000000001,-16.605349,-24.11818
736,6.0,128543.0,Erevan,18.0,0.18714269995689392,Q1953,Geography.Regions.Europe.Europe*,88.0,2209.3580250200175,77.0,1.0,193.0,14.736842000000001,-16.605349,-24.11818
737,6.0,128543.0,Erevan,18.0,0.1259327530860901,Q1953,History_and_Society.Society,88.0,2209.3580250200175,77.0,1.0,193.0,14.736842000000001,-16.605349,-24.11818
738,6.0,128543.0,Erevan,18.0,0.12253321707248688,Q1953,History_and_Society.History,88.0,2209.3580250200175,77.0,1.0,193.0,14.736842000000001,-16.605349,-24.11818
739,5.0,130423.0,Ispahan,18.0,0.9626831412315369,Q42053,Geography.Geographical,88.0,1351.4510464953632,77.0,1.0,193.0,13.789473999999998,-16.231766,20.022177
740,5.0,130423.0,Ispahan,18.0,0.7931159734725952,Q42053,Geography.Regions.Asia.Asia*,88.0,1351.4510464953632,77.0,1.0,193.0,13.789473999999998,-16.231766,20.022177
741,5.0,130423.0,Ispahan,18.0,0.4688006341457367,Q42053,Geography.Regions.Asia.West_Asia,88.0,1351.4510464953632,77.0,1.0,193.0,13.789473999999998,-16.231766,20.022177
742,5.0,130423.0,Ispahan,18.0,0.1067005917429924,Q42053,History_and_Society.History,88.0,1351.4510464953632,77.0,1.0,193.0,13.789473999999998,-16.231766,20.022177
743,6.0,131992.0,Norodom Sihanouk,13.0,0.997894287109375,Q160318,Culture.Biography.Biography*,172.0,3555.8004937549103,126.0,1.0,0.0,14.736842000000001,4.7260504,-5.002977
744,6.0,131992.0,Norodom Sihanouk,13.0,0.3301530351638794,Q160318,Geography.Regions.Asia.Asia*,172.0,3555.8004937549103,126.0,1.0,0.0,14.736842000000001,4.7260504,-5.002977
745,6.0,131992.0,Norodom Sihanouk,13.0,0.2921159734725952,Q160318,Geography.Regions.Asia.Southeast_Asia,172.0,3555.8004937549103,126.0,1.0,0.0,14.736842000000001,4.7260504,-5.002977
746,6.0,131992.0,Norodom Sihanouk,13.0,0.0,Q160318,Geography.Regions.Europe.Europe*,172.0,3555.8004937549103,126.0,1.0,0.0,14.736842000000001,4.7260504,-5.002977
747,6.0,135932.0,Calendrier persan,3.0,0.4843900501728058,Q950135,STEM.STEM*,49.0,304.58393502490725,164.0,12.0,0.0,14.736842000000001,18.93455,-20.081885999999997
748,6.0,135932.0,Calendrier persan,3.0,0.22388027811050415,Q950135,Geography.Regions.Asia.Asia*,49.0,304.58393502490725,164.0,12.0,0.0,14.736842000000001,18.93455,-20.081885999999997
749,6.0,135932.0,Calendrier persan,3.0,0.0,Q950135,Geography.Regions.Asia.South_Asia,49.0,304.58393502490725,164.0,12.0,0.0,14.736842000000001,18.93455,-20.081885999999997
750,6.0,135932.0,Calendrier persan,3.0,0.0,Q950135,Geography.Regions.Asia.Southeast_Asia,49.0,304.58393502490725,164.0,12.0,0.0,14.736842000000001,18.93455,-20.081885999999997
751,7.0,139025.0,Encyclopædia Britannica,18.0,0.9324633479118347,Q455,Culture.Literature,88.0,2828.9120860621515,77.0,1.0,193.0,15.68421,11.221267999999998,9.104236
752,7.0,139025.0,Encyclopædia Britannica,18.0,0.9241518378257751,Q455,STEM.Libraries_&_Information,88.0,2828.9120860621515,77.0,1.0,193.0,15.68421,11.221267999999998,9.104236
753,7.0,139025.0,Encyclopædia Britannica,18.0,0.8596737384796143,Q455,STEM.STEM*,88.0,2828.9120860621515,77.0,1.0,193.0,15.68421,11.221267999999998,9.104236
754,7.0,139025.0,Encyclopædia Britannica,18.0,0.8080772161483765,Q455,Culture.Media.Media*,88.0,2828.9120860621515,77.0,1.0,193.0,15.68421,11.221267999999998,9.104236
755,7.0,139025.0,Encyclopædia Britannica,18.0,0.8031837940216064,Q455,Culture.Media.Books,88.0,2828.9120860621515,77.0,1.0,193.0,15.68421,11.221267999999998,9.104236
756,7.0,139025.0,Encyclopædia Britannica,18.0,0.29422497749328613,Q455,Culture.Philosophy_and_religion,88.0,2828.9120860621515,77.0,1.0,193.0,15.68421,11.221267999999998,9.104236
757,7.0,139025.0,Encyclopædia Britannica,18.0,0.1824355274438858,Q455,STEM.Biology,88.0,2828.9120860621515,77.0,1.0,193.0,15.68421,11.221267999999998,9.104236
758,7.0,139025.0,Encyclopædia Britannica,18.0,0.1732981950044632,Q455,History_and_Society.History,88.0,2828.9120860621515,77.0,1.0,193.0,15.68421,11.221267999999998,9.104236
759,7.0,139025.0,Encyclopædia Britannica,18.0,0.16027602553367615,Q455,History_and_Society.Society,88.0,2828.9120860621515,77.0,1.0,193.0,15.68421,11.221267999999998,9.104236
760,7.0,139025.0,Encyclopædia Britannica,18.0,0.11597072333097458,Q455,Culture.Media.Music,88.0,2828.9120860621515,77.0,1.0,193.0,15.68421,11.221267999999998,9.104236
761,7.0,139025.0,Encyclopædia Britannica,18.0,0.11597072333097458,Q455,History_and_Society.Military_and_warfare,88.0,2828.9120860621515,77.0,1.0,193.0,15.68421,11.221267999999998,9.104236
762,7.0,139025.0,Encyclopædia Britannica,18.0,0.1067005917429924,Q455,History_and_Society.Politics_and_government,88.0,2828.9120860621515,77.0,1.0,193.0,15.68421,11.221267999999998,9.104236
763,7.0,139025.0,Encyclopædia Britannica,18.0,0.0,Q455,Geography.Regions.Europe.Europe*,88.0,2828.9120860621515,77.0,1.0,193.0,15.68421,11.221267999999998,9.104236
764,7.0,139025.0,Encyclopædia Britannica,18.0,0.0,Q455,Geography.Regions.Asia.Asia*,88.0,2828.9120860621515,77.0,1.0,193.0,15.68421,11.221267999999998,9.104236
765,7.0,139025.0,Encyclopædia Britannica,18.0,0.0,Q455,Geography.Regions.Asia.East_Asia,88.0,2828.9120860621515,77.0,1.0,193.0,15.68421,11.221267999999998,9.104236
766,7.0,144615.0,François Périer,11.0,0.9952548146247864,Q1451173,Culture.Biography.Biography*,74.0,14452.809276743068,134.0,5.0,0.0,15.68421,-17.09815,-13.697296
767,7.0,144615.0,François Périer,11.0,0.2763098945617676,Q1451173,Geography.Regions.Europe.Western_Europe,74.0,14452.809276743068,134.0,5.0,0.0,15.68421,-17.09815,-13.697296
768,7.0,144615.0,François Périer,11.0,0.2763098945617676,Q1451173,Geography.Regions.Europe.Europe*,74.0,14452.809276743068,134.0,5.0,0.0,15.68421,-17.09815,-13.697296
769,2.0,144889.0,Eugène Cavaignac (homme politique),1.0,0.994455099105835,Q379702,Culture.Biography.Biography*,0.0,0.0,94.0,3.0,235.0,10.947369,-21.889886999999998,-20.69529
770,2.0,144889.0,Eugène Cavaignac (homme politique),1.0,0.7371681928634644,Q379702,History_and_Society.Military_and_warfare,0.0,0.0,94.0,3.0,235.0,10.947369,-21.889886999999998,-20.69529
771,2.0,144889.0,Eugène Cavaignac (homme politique),1.0,0.43713401460647583,Q379702,Geography.Regions.Europe.Europe*,0.0,0.0,94.0,3.0,235.0,10.947369,-21.889886999999998,-20.69529
772,2.0,144889.0,Eugène Cavaignac (homme politique),1.0,0.41144620084762573,Q379702,Geography.Regions.Europe.Western_Europe,0.0,0.0,94.0,3.0,235.0,10.947369,-21.889886999999998,-20.69529
773,2.0,144889.0,Eugène Cavaignac (homme politique),1.0,0.14805719256401062,Q379702,History_and_Society.Politics_and_government,0.0,0.0,94.0,3.0,235.0,10.947369,-21.889886999999998,-20.69529
774,4.0,144995.0,Bergen (Norvège),18.0,0.9450047016143799,Q26793,Geography.Regions.Europe.Northern_Europe,88.0,2088.0,77.0,1.0,193.0,12.842105,15.7909,2.170944
775,4.0,144995.0,Bergen (Norvège),18.0,0.9381340146064758,Q26793,Geography.Regions.Europe.Europe*,88.0,2088.0,77.0,1.0,193.0,12.842105,15.7909,2.170944
776,4.0,144995.0,Bergen (Norvège),18.0,0.9362950325012207,Q26793,Geography.Geographical,88.0,2088.0,77.0,1.0,193.0,12.842105,15.7909,2.170944
777,34.0,146236.0,Parolier,10.0,0.3923468291759491,Q822146,History_and_Society.Business_and_economics,233.0,586.6715941929701,124.0,0.0,54.0,41.263157,16.108732,-19.58331
778,34.0,146236.0,Parolier,10.0,0.16886694729328156,Q822146,Culture.Literature,233.0,586.6715941929701,124.0,0.0,54.0,41.263157,16.108732,-19.58331
779,34.0,146236.0,Parolier,10.0,0.11597072333097458,Q822146,Culture.Media.Media*,233.0,586.6715941929701,124.0,0.0,54.0,41.263157,16.108732,-19.58331
780,34.0,146236.0,Parolier,10.0,0.10375863313674927,Q822146,Culture.Media.Music,233.0,586.6715941929701,124.0,0.0,54.0,41.263157,16.108732,-19.58331
781,3.0,147192.0,Jacques Dynam,16.0,0.9984121918678284,Q981564,Culture.Biography.Biography*,116.0,697.0,157.0,15.0,0.0,11.894737,20.91788,-1.5239348
782,3.0,147192.0,Jacques Dynam,16.0,0.06886266374588013,Q981564,Geography.Regions.Europe.Western_Europe,116.0,697.0,157.0,15.0,0.0,11.894737,20.91788,-1.5239348
783,3.0,147192.0,Jacques Dynam,16.0,0.05348043346405029,Q981564,Geography.Regions.Europe.Europe*,116.0,697.0,157.0,15.0,0.0,11.894737,20.91788,-1.5239348
784,2.0,148638.0,Fjord (cheval),18.0,0.9324633479118347,Q857040,STEM.STEM*,88.0,0.0,77.0,1.0,193.0,10.947369,-7.073212,-1.8070636999999998
785,2.0,148638.0,Fjord (cheval),18.0,0.8991314172744751,Q857040,STEM.Biology,88.0,0.0,77.0,1.0,193.0,10.947369,-7.073212,-1.8070636999999998
786,2.0,148638.0,Fjord (cheval),18.0,0.49668686294555664,Q857040,Geography.Regions.Europe.Northern_Europe,88.0,0.0,77.0,1.0,193.0,10.947369,-7.073212,-1.8070636999999998
787,2.0,148638.0,Fjord (cheval),18.0,0.49394969844818115,Q857040,Geography.Regions.Europe.Europe*,88.0,0.0,77.0,1.0,193.0,10.947369,-7.073212,-1.8070636999999998
788,2.0,148638.0,Fjord (cheval),18.0,0.1067005917429924,Q857040,History_and_Society.Society,88.0,0.0,77.0,1.0,193.0,10.947369,-7.073212,-1.8070636999999998
789,1.0,149274.0,Thierry Breton,19.0,0.9983615279197693,Q2142823,Culture.Biography.Biography*,160.0,0.0,96.0,6.0,153.0,10.0,-23.315672,-19.370794
790,1.0,149274.0,Thierry Breton,19.0,0.33459946513175964,Q2142823,History_and_Society.Business_and_economics,160.0,0.0,96.0,6.0,153.0,10.0,-23.315672,-19.370794
791,1.0,149274.0,Thierry Breton,19.0,0.2763098945617676,Q2142823,Geography.Regions.Europe.Western_Europe,160.0,0.0,96.0,6.0,153.0,10.0,-23.315672,-19.370794
792,1.0,149274.0,Thierry Breton,19.0,0.2653036584854126,Q2142823,Geography.Regions.Europe.Europe*,160.0,0.0,96.0,6.0,153.0,10.0,-23.315672,-19.370794
793,3.0,151438.0,Martine Carol,11.0,1.0000100135803223,Q241222,Culture.Biography.Biography*,74.0,3855.778635176295,134.0,5.0,0.0,11.894737,4.481154,-19.701636999999998
794,3.0,151438.0,Martine Carol,11.0,0.9715740084648132,Q241222,Culture.Biography.Women,74.0,3855.778635176295,134.0,5.0,0.0,11.894737,4.481154,-19.701636999999998
795,3.0,151438.0,Martine Carol,11.0,0.771853506565094,Q241222,History_and_Society.History,74.0,3855.778635176295,134.0,5.0,0.0,11.894737,4.481154,-19.701636999999998
796,3.0,151438.0,Martine Carol,11.0,0.36960725688934326,Q241222,Geography.Regions.Europe.Europe*,74.0,3855.778635176295,134.0,5.0,0.0,11.894737,4.481154,-19.701636999999998
797,3.0,151438.0,Martine Carol,11.0,0.32119916582107544,Q241222,Geography.Regions.Europe.Western_Europe,74.0,3855.778635176295,134.0,5.0,0.0,11.894737,4.481154,-19.701636999999998
798,3.0,151438.0,Martine Carol,11.0,0.1259327530860901,Q241222,History_and_Society.Society,74.0,3855.778635176295,134.0,5.0,0.0,11.894737,4.481154,-19.701636999999998
799,3.0,151438.0,Martine Carol,11.0,0.0,Q241222,Geography.Regions.Americas.North_America,74.0,3855.778635176295,134.0,5.0,0.0,11.894737,4.481154,-19.701636999999998
800,2.0,151825.0,La Grande Illusion,5.0,0.9921941161155701,Q470336,Culture.Media.Films,239.0,0.0,97.0,13.0,185.0,10.947369,-24.185335000000002,6.3263865
801,2.0,151825.0,La Grande Illusion,5.0,0.9841036200523376,Q470336,Culture.Media.Media*,239.0,0.0,97.0,13.0,185.0,10.947369,-24.185335000000002,6.3263865
802,2.0,151825.0,La Grande Illusion,5.0,0.0,Q470336,Geography.Regions.Europe.Europe*,239.0,0.0,97.0,13.0,185.0,10.947369,-24.185335000000002,6.3263865
803,2.0,151825.0,La Grande Illusion,5.0,0.0,Q470336,Geography.Regions.Europe.Western_Europe,239.0,0.0,97.0,13.0,185.0,10.947369,-24.185335000000002,6.3263865
804,3.0,154890.0,Dhimmi,21.0,0.754925012588501,Q273603,Culture.Philosophy_and_religion,0.0,3.259523809523808,163.0,1.0,60.0,11.894737,1.0124193000000001,21.287434
805,3.0,154890.0,Dhimmi,21.0,0.7186043858528137,Q273603,History_and_Society.History,0.0,3.259523809523808,163.0,1.0,60.0,11.894737,1.0124193000000001,21.287434
806,3.0,154890.0,Dhimmi,21.0,0.14805719256401062,Q273603,History_and_Society.Society,0.0,3.259523809523808,163.0,1.0,60.0,11.894737,1.0124193000000001,21.287434
807,3.0,154890.0,Dhimmi,21.0,0.1067005917429924,Q273603,History_and_Society.Military_and_warfare,0.0,3.259523809523808,163.0,1.0,60.0,11.894737,1.0124193000000001,21.287434
808,3.0,154890.0,Dhimmi,21.0,0.0,Q273603,Geography.Regions.Europe.Europe*,0.0,3.259523809523808,163.0,1.0,60.0,11.894737,1.0124193000000001,21.287434
809,1.0,155179.0,Dominique Bussereau,1.0,1.0000100135803223,Q63628,Culture.Biography.Biography*,0.0,0.0,94.0,2.0,235.0,10.0,-22.214361,11.624025
810,1.0,155179.0,Dominique Bussereau,1.0,0.459371196269989,Q63628,Geography.Regions.Europe.Europe*,0.0,0.0,94.0,2.0,235.0,10.0,-22.214361,11.624025
811,1.0,155179.0,Dominique Bussereau,1.0,0.4581643214225769,Q63628,Geography.Regions.Europe.Western_Europe,0.0,0.0,94.0,2.0,235.0,10.0,-22.214361,11.624025
812,2.0,157918.0,José Carreras,8.0,0.998977780342102,Q485165,Culture.Biography.Biography*,47.0,1392.0,42.0,10.0,255.0,10.947369,6.388714,-14.929271
813,2.0,157918.0,José Carreras,8.0,0.8706072568893433,Q485165,Culture.Media.Music,47.0,1392.0,42.0,10.0,255.0,10.947369,6.388714,-14.929271
814,2.0,157918.0,José Carreras,8.0,0.8080772161483765,Q485165,Culture.Media.Media*,47.0,1392.0,42.0,10.0,255.0,10.947369,6.388714,-14.929271
815,2.0,157918.0,José Carreras,8.0,0.3923468291759491,Q485165,Culture.Performing_arts,47.0,1392.0,42.0,10.0,255.0,10.947369,6.388714,-14.929271
816,2.0,157918.0,José Carreras,8.0,0.2921159734725952,Q485165,Geography.Regions.Europe.Europe*,47.0,1392.0,42.0,10.0,255.0,10.947369,6.388714,-14.929271
817,2.0,157918.0,José Carreras,8.0,0.0,Q485165,Geography.Regions.Europe.Southern_Europe,47.0,1392.0,42.0,10.0,255.0,10.947369,6.388714,-14.929271
818,2.0,157918.0,José Carreras,8.0,0.0,Q485165,Geography.Regions.Europe.Western_Europe,47.0,1392.0,42.0,10.0,255.0,10.947369,6.388714,-14.929271
819,2.0,158029.0,Ernest Borgnine,11.0,0.9974591135978699,Q102551,Culture.Biography.Biography*,74.0,6029.358399020333,134.0,5.0,0.0,10.947369,-11.141285,-23.008361999999998
820,2.0,158029.0,Ernest Borgnine,11.0,0.30218379402160644,Q102551,Geography.Regions.Americas.North_America,74.0,6029.358399020333,134.0,5.0,0.0,10.947369,-11.141285,-23.008361999999998
821,2.0,158029.0,Ernest Borgnine,11.0,0.21734751760959625,Q102551,Culture.Media.Media*,74.0,6029.358399020333,134.0,5.0,0.0,10.947369,-11.141285,-23.008361999999998
822,2.0,158029.0,Ernest Borgnine,11.0,0.0,Q102551,Geography.Regions.Europe.Europe*,74.0,6029.358399020333,134.0,5.0,0.0,10.947369,-11.141285,-23.008361999999998
823,2.0,158029.0,Ernest Borgnine,11.0,0.0,Q102551,Geography.Regions.Europe.Northern_Europe,74.0,6029.358399020333,134.0,5.0,0.0,10.947369,-11.141285,-23.008361999999998
824,2.0,161438.0,Algonquins,18.0,0.9875783920288086,Q135863,Culture.Biography.Biography*,88.0,0.0,77.0,1.0,193.0,10.947369,24.455386999999998,-22.568459
825,2.0,161438.0,Algonquins,18.0,0.4895974268913269,Q135863,Geography.Regions.Americas.North_America,88.0,0.0,77.0,1.0,193.0,10.947369,24.455386999999998,-22.568459
826,2.0,161438.0,Algonquins,18.0,0.22271016240119934,Q135863,History_and_Society.Society,88.0,0.0,77.0,1.0,193.0,10.947369,24.455386999999998,-22.568459
827,1.0,164172.0,Grande-Moravie,18.0,0.8991314172744751,Q193152,History_and_Society.History,88.0,0.0,77.0,1.0,193.0,10.0,20.34427,-24.515835
828,1.0,164172.0,Grande-Moravie,18.0,0.4714247455596924,Q193152,Geography.Regions.Europe.Europe*,88.0,0.0,77.0,1.0,193.0,10.0,20.34427,-24.515835
829,1.0,164172.0,Grande-Moravie,18.0,0.46490960025787353,Q193152,Geography.Regions.Europe.Eastern_Europe,88.0,0.0,77.0,1.0,193.0,10.0,20.34427,-24.515835
830,1.0,164172.0,Grande-Moravie,18.0,0.0,Q193152,Geography.Regions.Europe.Western_Europe,88.0,0.0,77.0,1.0,193.0,10.0,20.34427,-24.515835
831,2.0,165509.0,Crocodilia,18.0,0.9566442370414734,Q25363,STEM.Biology,88.0,0.0,77.0,1.0,193.0,10.947369,10.735636,9.753694
832,2.0,165509.0,Crocodilia,18.0,0.9304682612419128,Q25363,STEM.STEM*,88.0,0.0,77.0,1.0,193.0,10.947369,10.735636,9.753694
833,2.0,165509.0,Crocodilia,18.0,0.1778208613395691,Q25363,History_and_Society.Society,88.0,0.0,77.0,1.0,193.0,10.947369,10.735636,9.753694
834,4.0,166747.0,Métro de Bruxelles,18.0,0.9626831412315369,Q506298,History_and_Society.Transportation,88.0,1909.463993106777,77.0,1.0,193.0,12.842105,0.7321765,4.1671762
835,4.0,166747.0,Métro de Bruxelles,18.0,0.4738311638832092,Q506298,Geography.Regions.Europe.Western_Europe,88.0,1909.463993106777,77.0,1.0,193.0,12.842105,0.7321765,4.1671762
836,4.0,166747.0,Métro de Bruxelles,18.0,0.4581643214225769,Q506298,Geography.Regions.Europe.Europe*,88.0,1909.463993106777,77.0,1.0,193.0,12.842105,0.7321765,4.1671762
837,1.0,167003.0,Cheval de selle,6.0,0.7663036584854126,Q2962941,STEM.STEM*,183.0,0.0,168.0,2.0,0.0,10.0,-8.740553,2.0260776999999996
838,1.0,167003.0,Cheval de selle,6.0,0.4532718360424042,Q2962941,STEM.Biology,183.0,0.0,168.0,2.0,0.0,10.0,-8.740553,2.0260776999999996
839,1.0,167003.0,Cheval de selle,6.0,0.2689514458179474,Q2962941,Culture.Sports,183.0,0.0,168.0,2.0,0.0,10.0,-8.740553,2.0260776999999996
840,10.0,170376.0,Nancy Pelosi,14.0,1.0000100135803223,Q170581,Culture.Biography.Biography*,170.0,1399.0465329991648,44.0,4.0,235.0,18.526316,-1.8662878,-19.121964000000002
841,10.0,170376.0,Nancy Pelosi,14.0,0.9973783493041992,Q170581,History_and_Society.Politics_and_government,170.0,1399.0465329991648,44.0,4.0,235.0,18.526316,-1.8662878,-19.121964000000002
842,10.0,170376.0,Nancy Pelosi,14.0,0.9511522054672241,Q170581,Culture.Biography.Women,170.0,1399.0465329991648,44.0,4.0,235.0,18.526316,-1.8662878,-19.121964000000002
843,10.0,170376.0,Nancy Pelosi,14.0,0.4765896201133728,Q170581,History_and_Society.History,170.0,1399.0465329991648,44.0,4.0,235.0,18.526316,-1.8662878,-19.121964000000002
844,10.0,170376.0,Nancy Pelosi,14.0,0.4406641592979431,Q170581,Geography.Regions.Americas.North_America,170.0,1399.0465329991648,44.0,4.0,235.0,18.526316,-1.8662878,-19.121964000000002
845,10.0,170376.0,Nancy Pelosi,14.0,0.22271016240119934,Q170581,History_and_Society.Society,170.0,1399.0465329991648,44.0,4.0,235.0,18.526316,-1.8662878,-19.121964000000002
846,10.0,170376.0,Nancy Pelosi,14.0,0.19194278120994568,Q170581,Culture.Philosophy_and_religion,170.0,1399.0465329991648,44.0,4.0,235.0,18.526316,-1.8662878,-19.121964000000002
847,3.0,171581.0,Parti communiste chinois,21.0,0.9511522054672241,Q17427,History_and_Society.Politics_and_government,0.0,23.30776445776446,163.0,1.0,60.0,11.894737,-2.4088867,18.272833
848,3.0,171581.0,Parti communiste chinois,21.0,0.44235758686065674,Q17427,Geography.Regions.Asia.Asia*,0.0,23.30776445776446,163.0,1.0,60.0,11.894737,-2.4088867,18.272833
849,3.0,171581.0,Parti communiste chinois,21.0,0.4352950325012207,Q17427,Geography.Regions.Asia.East_Asia,0.0,23.30776445776446,163.0,1.0,60.0,11.894737,-2.4088867,18.272833
850,3.0,171581.0,Parti communiste chinois,21.0,0.13297423720359802,Q17427,History_and_Society.Military_and_warfare,0.0,23.30776445776446,163.0,1.0,60.0,11.894737,-2.4088867,18.272833
851,3.0,171581.0,Parti communiste chinois,21.0,0.1294127255678177,Q17427,History_and_Society.Business_and_economics,0.0,23.30776445776446,163.0,1.0,60.0,11.894737,-2.4088867,18.272833
852,3.0,171581.0,Parti communiste chinois,21.0,0.0,Q17427,Geography.Regions.Europe.Europe*,0.0,23.30776445776446,163.0,1.0,60.0,11.894737,-2.4088867,18.272833
853,3.0,172567.0,Hassan du Maroc,21.0,0.9879562258720398,Q276961,Culture.Biography.Biography*,0.0,0.0,163.0,1.0,60.0,11.894737,9.735514,14.89065
