,Degree,Id,Label,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Views
3434,3.0,876650.0,Tanglewood,0.2120788097381592,Q1528686,Culture.Visual_arts.Visual_arts*,192.0,5296.0,192.0,17.0,192.0,12.435898,23.433123,9.596961,5116.0
3435,3.0,876650.0,Tanglewood,0.2120788097381592,Q1528686,Culture.Visual_arts.Architecture,192.0,5296.0,192.0,17.0,192.0,12.435898,23.433123,9.596961,5116.0
3436,1.0,878140.0,Lynn Cartwright,0.9984121918678284,Q527632,Culture.Biography.Biography*,192.0,0.0,192.0,16.0,192.0,10.0,-9.283294,-24.567488,7448.0
3437,1.0,878140.0,Lynn Cartwright,0.984585464000702,Q527632,Culture.Biography.Women,192.0,0.0,192.0,16.0,192.0,10.0,-9.283294,-24.567488,7448.0
3438,1.0,878140.0,Lynn Cartwright,0.7371681928634644,Q527632,History_and_Society.History,192.0,0.0,192.0,16.0,192.0,10.0,-9.283294,-24.567488,7448.0
3439,1.0,878140.0,Lynn Cartwright,0.18495945835113525,Q527632,Geography.Regions.Americas.North_America,192.0,0.0,192.0,16.0,192.0,10.0,-9.283294,-24.567488,7448.0
3440,1.0,878140.0,Lynn Cartwright,0.10088862478733064,Q527632,Culture.Media.Media*,192.0,0.0,192.0,16.0,192.0,10.0,-9.283294,-24.567488,7448.0
3441,2.0,878517.0,Allan Carr,0.9980832934379578,Q2837687,Culture.Biography.Biography*,192.0,13807.44360291354,192.0,17.0,192.0,11.217949,-12.059933,15.894785999999998,4641.0
3442,2.0,878517.0,Allan Carr,0.19826446676254272,Q2837687,Geography.Regions.Americas.North_America,192.0,13807.44360291354,192.0,17.0,192.0,11.217949,-12.059933,15.894785999999998,4641.0
3443,2.0,878517.0,Allan Carr,0.1067005917429924,Q2837687,Culture.Media.Media*,192.0,13807.44360291354,192.0,17.0,192.0,11.217949,-12.059933,15.894785999999998,4641.0
3444,3.0,878711.0,Wendy Beckett,0.9960646033287048,Q465292,Culture.Biography.Biography*,154.0,14484.788183568677,102.0,2.0,134.0,12.435898,12.642099,-24.777538,95998.0
3445,3.0,878711.0,Wendy Beckett,0.6723417043685913,Q465292,Culture.Biography.Women,154.0,14484.788183568677,102.0,2.0,134.0,12.435898,12.642099,-24.777538,95998.0
3446,3.0,878711.0,Wendy Beckett,0.26285186409950256,Q465292,Culture.Philosophy_and_religion,154.0,14484.788183568677,102.0,2.0,134.0,12.435898,12.642099,-24.777538,95998.0
3447,3.0,878711.0,Wendy Beckett,0.20182321965694427,Q465292,Culture.Literature,154.0,14484.788183568677,102.0,2.0,134.0,12.435898,12.642099,-24.777538,95998.0
3448,3.0,878711.0,Wendy Beckett,0.0,Q465292,Geography.Regions.Europe.Europe*,154.0,14484.788183568677,102.0,2.0,134.0,12.435898,12.642099,-24.777538,95998.0
3449,3.0,878711.0,Wendy Beckett,0.0,Q465292,Geography.Regions.Europe.Northern_Europe,154.0,14484.788183568677,102.0,2.0,134.0,12.435898,12.642099,-24.777538,95998.0
3450,1.0,886892.0,Breaker Morant (film),0.9802908897399902,Q1195774,Culture.Media.Films,65.0,0.0,15.0,0.0,255.0,10.0,14.868112,16.449023999999998,3643.0
3451,1.0,886892.0,Breaker Morant (film),0.9637899398803712,Q1195774,Culture.Media.Media*,65.0,0.0,15.0,0.0,255.0,10.0,14.868112,16.449023999999998,3643.0
3452,1.0,886892.0,Breaker Morant (film),0.21124218606948847,Q1195774,Geography.Regions.Oceania,65.0,0.0,15.0,0.0,255.0,10.0,14.868112,16.449023999999998,3643.0
3453,1.0,886892.0,Breaker Morant (film),0.0,Q1195774,Geography.Regions.Europe.Europe*,65.0,0.0,15.0,0.0,255.0,10.0,14.868112,16.449023999999998,3643.0
3454,7.0,891569.0,Lowell Ganz,0.9988405108451844,Q1872575,Culture.Biography.Biography*,192.0,5003.769921312881,192.0,16.0,192.0,17.307693,20.30945,0.9258045,2020.0
3455,7.0,891569.0,Lowell Ganz,0.24509501457214355,Q1872575,Culture.Media.Media*,192.0,5003.769921312881,192.0,16.0,192.0,17.307693,20.30945,0.9258045,2020.0
3456,7.0,891569.0,Lowell Ganz,0.13297423720359802,Q1872575,Culture.Literature,192.0,5003.769921312881,192.0,16.0,192.0,17.307693,20.30945,0.9258045,2020.0
3457,7.0,891569.0,Lowell Ganz,0.0,Q1872575,Geography.Regions.Americas.North_America,192.0,5003.769921312881,192.0,16.0,192.0,17.307693,20.30945,0.9258045,2020.0
3458,5.0,892526.0,Cumbre Vieja,1.0000100135803225,Q1143757,STEM.Earth_and_environment,232.0,116092.95049683536,108.0,25.0,146.0,14.871795,-17.157992999999998,8.211794,4390.0
3459,5.0,892526.0,Cumbre Vieja,1.0000100135803225,Q1143757,STEM.STEM*,232.0,116092.95049683536,108.0,25.0,146.0,14.871795,-17.157992999999998,8.211794,4390.0
3460,5.0,892526.0,Cumbre Vieja,0.99745911359787,Q1143757,Geography.Geographical,232.0,116092.95049683536,108.0,25.0,146.0,14.871795,-17.157992999999998,8.211794,4390.0
3461,5.0,892526.0,Cumbre Vieja,0.24509501457214355,Q1143757,Geography.Regions.Europe.Southern_Europe,232.0,116092.95049683536,108.0,25.0,146.0,14.871795,-17.157992999999998,8.211794,4390.0
3462,5.0,892526.0,Cumbre Vieja,0.22816647589206696,Q1143757,Geography.Regions.Africa.Africa*,232.0,116092.95049683536,108.0,25.0,146.0,14.871795,-17.157992999999998,8.211794,4390.0
3463,5.0,892526.0,Cumbre Vieja,0.1520422399044037,Q1143757,Geography.Regions.Europe.Europe*,232.0,116092.95049683536,108.0,25.0,146.0,14.871795,-17.157992999999998,8.211794,4390.0
3464,3.0,893029.0,Michèle Flournoy,0.9980222582817078,Q622219,Culture.Biography.Biography*,225.0,0.0,71.0,3.0,228.0,12.435898,-0.71441436,4.0751605,2370.0
3465,3.0,893029.0,Michèle Flournoy,0.5544804334640503,Q622219,History_and_Society.Politics_and_government,225.0,0.0,71.0,3.0,228.0,12.435898,-0.71441436,4.0751605,2370.0
3466,3.0,893029.0,Michèle Flournoy,0.3998216390609741,Q622219,History_and_Society.Education,225.0,0.0,71.0,3.0,228.0,12.435898,-0.71441436,4.0751605,2370.0
3467,3.0,893029.0,Michèle Flournoy,0.03021936321258545,Q622219,Geography.Regions.Americas.North_America,225.0,0.0,71.0,3.0,228.0,12.435898,-0.71441436,4.0751605,2370.0
3468,3.0,893147.0,War in the Vendée,0.9637899398803712,Q8628,History_and_Society.Military_and_warfare,28.0,5296.000000000001,127.0,2.0,89.0,12.435898,3.93027,8.305887,8546.0
3469,3.0,893147.0,War in the Vendée,0.4649096002578735,Q8628,Geography.Regions.Europe.Western_Europe,28.0,5296.000000000001,127.0,2.0,89.0,12.435898,3.93027,8.305887,8546.0
3470,3.0,893147.0,War in the Vendée,0.3730872144699097,Q8628,Geography.Regions.Europe.Europe*,28.0,5296.000000000001,127.0,2.0,89.0,12.435898,3.93027,8.305887,8546.0
3471,3.0,893147.0,War in the Vendée,0.2227101624011993,Q8628,History_and_Society.Politics_and_government,28.0,5296.000000000001,127.0,2.0,89.0,12.435898,3.93027,8.305887,8546.0
3472,3.0,893147.0,War in the Vendée,0.1294127255678177,Q8628,History_and_Society.History,28.0,5296.000000000001,127.0,2.0,89.0,12.435898,3.93027,8.305887,8546.0
3473,9.0,895441.0,Whaling in Japan,0.9416641592979432,Q1934603,History_and_Society.Society,192.0,4901.583464215162,192.0,30.0,192.0,19.74359,7.399327,-7.419657000000001,22784.0
3474,9.0,895441.0,Whaling in Japan,0.8840492963790894,Q1934603,Culture.Sports,192.0,4901.583464215162,192.0,30.0,192.0,19.74359,7.399327,-7.419657000000001,22784.0
3475,9.0,895441.0,Whaling in Japan,0.8634016513824463,Q1934603,STEM.Biology,192.0,4901.583464215162,192.0,30.0,192.0,19.74359,7.399327,-7.419657000000001,22784.0
3476,9.0,895441.0,Whaling in Japan,0.6001983880996704,Q1934603,STEM.STEM*,192.0,4901.583464215162,192.0,30.0,192.0,19.74359,7.399327,-7.419657000000001,22784.0
3477,9.0,895441.0,Whaling in Japan,0.24217800998687744,Q1934603,Geography.Regions.Asia.East_Asia,192.0,4901.583464215162,192.0,30.0,192.0,19.74359,7.399327,-7.419657000000001,22784.0
3478,9.0,895441.0,Whaling in Japan,0.07650540971755981,Q1934603,Geography.Regions.Asia.Asia*,192.0,4901.583464215162,192.0,30.0,192.0,19.74359,7.399327,-7.419657000000001,22784.0
3479,5.0,897185.0,Shane Bond,0.998599648475647,Q7487985,Culture.Biography.Biography*,0.0,0.0,89.0,21.0,234.0,14.871795,7.0503955000000005,10.639684,7410.0
3480,5.0,897185.0,Shane Bond,0.9871888160705566,Q7487985,Culture.Sports,0.0,0.0,89.0,21.0,234.0,14.871795,7.0503955000000005,10.639684,7410.0
3481,5.0,897185.0,Shane Bond,0.4927201142311096,Q7487985,Geography.Regions.Oceania,0.0,0.0,89.0,21.0,234.0,14.871795,7.0503955000000005,10.639684,7410.0
3482,5.0,897223.0,Merv Hughes,1.0000100135803225,Q2723495,Culture.Biography.Biography*,0.0,52927.6641717863,89.0,21.0,234.0,14.871795,5.4979477,20.656862,3495.0
3483,5.0,897223.0,Merv Hughes,1.0000100135803225,Q2723495,Culture.Sports,0.0,52927.6641717863,89.0,21.0,234.0,14.871795,5.4979477,20.656862,3495.0
3484,5.0,897223.0,Merv Hughes,0.4979777803421021,Q2723495,Geography.Regions.Oceania,0.0,52927.6641717863,89.0,21.0,234.0,14.871795,5.4979477,20.656862,3495.0
3485,5.0,897246.0,Makhaya Ntini,0.9984121918678284,Q1886365,Culture.Biography.Biography*,0.0,17074.322430611708,89.0,21.0,234.0,14.871795,-10.1334505,17.653625,4427.0
3486,5.0,897246.0,Makhaya Ntini,0.984585464000702,Q1886365,Culture.Sports,0.0,17074.322430611708,89.0,21.0,234.0,14.871795,-10.1334505,17.653625,4427.0
3487,5.0,897246.0,Makhaya Ntini,0.0,Q1886365,Geography.Regions.Africa.Africa*,0.0,17074.322430611708,89.0,21.0,234.0,14.871795,-10.1334505,17.653625,4427.0
3488,5.0,897246.0,Makhaya Ntini,0.0,Q1886365,Geography.Regions.Africa.Southern_Africa,0.0,17074.322430611708,89.0,21.0,234.0,14.871795,-10.1334505,17.653625,4427.0
3489,58.0,897591.0,Miss Nepal,0.8558611869812012,Q12938564,Culture.Visual_arts.Visual_arts*,54.0,2559.520586285729,159.0,18.0,0.0,79.42307,-17.719251999999994,-10.107242,6061.0
3490,58.0,897591.0,Miss Nepal,0.7248802781105042,Q12938564,Culture.Visual_arts.Fashion,54.0,2559.520586285729,159.0,18.0,0.0,79.42307,-17.719251999999994,-10.107242,6061.0
3491,58.0,897591.0,Miss Nepal,0.2816725244522095,Q12938564,Geography.Regions.Asia.Asia*,54.0,2559.520586285729,159.0,18.0,0.0,79.42307,-17.719251999999994,-10.107242,6061.0
3492,58.0,897591.0,Miss Nepal,0.19826446676254272,Q12938564,Geography.Regions.Asia.South_Asia,54.0,2559.520586285729,159.0,18.0,0.0,79.42307,-17.719251999999994,-10.107242,6061.0
3493,4.0,900168.0,Walter Slezak,0.9994907379150392,Q113328,Culture.Biography.Biography*,232.0,27265.424791938145,146.0,14.0,0.0,13.653847,19.602505,-7.4292874000000015,4154.0
3494,4.0,900168.0,Walter Slezak,0.4843900501728058,Q113328,Culture.Media.Media*,232.0,27265.424791938145,146.0,14.0,0.0,13.653847,19.602505,-7.4292874000000015,4154.0
3495,4.0,900168.0,Walter Slezak,0.38492217659950256,Q113328,Culture.Media.Music,232.0,27265.424791938145,146.0,14.0,0.0,13.653847,19.602505,-7.4292874000000015,4154.0
3496,4.0,900168.0,Walter Slezak,0.2120788097381592,Q113328,Culture.Performing_arts,232.0,27265.424791938145,146.0,14.0,0.0,13.653847,19.602505,-7.4292874000000015,4154.0
3497,4.0,900168.0,Walter Slezak,0.11597072333097458,Q113328,History_and_Society.History,232.0,27265.424791938145,146.0,14.0,0.0,13.653847,19.602505,-7.4292874000000015,4154.0
3498,4.0,900168.0,Walter Slezak,0.0,Q113328,Geography.Regions.Europe.Europe*,232.0,27265.424791938145,146.0,14.0,0.0,13.653847,19.602505,-7.4292874000000015,4154.0
3499,4.0,900168.0,Walter Slezak,0.0,Q113328,Geography.Regions.Europe.Western_Europe,232.0,27265.424791938145,146.0,14.0,0.0,13.653847,19.602505,-7.4292874000000015,4154.0
3500,4.0,900168.0,Walter Slezak,0.0,Q113328,Geography.Regions.Americas.North_America,232.0,27265.424791938145,146.0,14.0,0.0,13.653847,19.602505,-7.4292874000000015,4154.0
3501,2.0,900453.0,General Order No. 11 (1862),0.3702353835105896,Q2742577,Culture.Linguistics,192.0,31746.0,192.0,28.0,192.0,11.217949,-18.298632,-10.926021,35791.0
3502,2.0,900453.0,General Order No. 11 (1862),0.19194278120994568,Q2742577,STEM.STEM*,192.0,31746.0,192.0,28.0,192.0,11.217949,-18.298632,-10.926021,35791.0
3503,2.0,900453.0,General Order No. 11 (1862),0.0,Q2742577,Geography.Regions.Europe.Europe*,192.0,31746.0,192.0,28.0,192.0,11.217949,-18.298632,-10.926021,35791.0
3504,5.0,900938.0,Joe English (musician),0.9706977605819702,Q1152464,Culture.Biography.Biography*,192.0,0.0,192.0,35.0,192.0,14.871795,-2.9246569,-2.5124717,2864.0
3505,5.0,900938.0,Joe English (musician),0.4843900501728058,Q1152464,Culture.Media.Music,192.0,0.0,192.0,35.0,192.0,14.871795,-2.9246569,-2.5124717,2864.0
3506,5.0,900938.0,Joe English (musician),0.3702353835105896,Q1152464,Culture.Media.Media*,192.0,0.0,192.0,35.0,192.0,14.871795,-2.9246569,-2.5124717,2864.0
3507,5.0,900938.0,Joe English (musician),0.0,Q1152464,Geography.Regions.Americas.North_America,192.0,0.0,192.0,35.0,192.0,14.871795,-2.9246569,-2.5124717,2864.0
3508,3.0,901190.0,Doug Sanders,0.9984121918678284,Q5300884,Culture.Biography.Biography*,149.0,0.0,127.0,15.0,0.0,12.435898,-23.781551,-10.125817,1652.0
3509,3.0,901190.0,Doug Sanders,0.9973783493041992,Q5300884,Culture.Sports,149.0,0.0,127.0,15.0,0.0,12.435898,-23.781551,-10.125817,1652.0
3510,3.0,901190.0,Doug Sanders,0.03021936321258545,Q5300884,Geography.Regions.Americas.North_America,149.0,0.0,127.0,15.0,0.0,12.435898,-23.781551,-10.125817,1652.0
3511,2.0,901258.0,Paixhans gun,0.9981998205184937,Q2561154,History_and_Society.Military_and_warfare,34.0,0.0,94.0,13.0,176.0,11.217949,22.896181,22.56866,2376.0
3512,2.0,901258.0,Paixhans gun,0.338743971824646,Q2561154,Geography.Regions.Europe.Western_Europe,34.0,0.0,94.0,13.0,176.0,11.217949,22.896181,22.56866,2376.0
3513,2.0,901258.0,Paixhans gun,0.0,Q2561154,Geography.Regions.Europe.Europe*,34.0,0.0,94.0,13.0,176.0,11.217949,22.896181,22.56866,2376.0
3514,2.0,901258.0,Paixhans gun,0.0,Q2561154,Geography.Regions.Asia.East_Asia,34.0,0.0,94.0,13.0,176.0,11.217949,22.896181,22.56866,2376.0
3515,1.0,903328.0,Carlos Delfino,1.0000100135803225,Q278116,Culture.Sports,192.0,0.0,192.0,33.0,192.0,10.0,-14.271128,1.0652864,2737.0
3516,1.0,903328.0,Carlos Delfino,0.9992778301239014,Q278116,Culture.Biography.Biography*,192.0,0.0,192.0,33.0,192.0,10.0,-14.271128,1.0652864,2737.0
3517,1.0,903328.0,Carlos Delfino,0.06118653917312623,Q278116,Geography.Regions.Americas.South_America,192.0,0.0,192.0,33.0,192.0,10.0,-14.271128,1.0652864,2737.0
3518,1.0,903328.0,Carlos Delfino,0.0,Q278116,Geography.Regions.Americas.North_America,192.0,0.0,192.0,33.0,192.0,10.0,-14.271128,1.0652864,2737.0
3519,1.0,903328.0,Carlos Delfino,0.0,Q278116,Geography.Regions.Europe.Southern_Europe,192.0,0.0,192.0,33.0,192.0,10.0,-14.271128,1.0652864,2737.0
3520,1.0,903328.0,Carlos Delfino,0.0,Q278116,Geography.Regions.Europe.Europe*,192.0,0.0,192.0,33.0,192.0,10.0,-14.271128,1.0652864,2737.0
3521,3.0,903766.0,Rich Lowry,0.9995371699333192,Q7323340,Culture.Biography.Biography*,225.0,0.0,71.0,3.0,228.0,12.435898,15.390781,-17.596199,2547.0
3522,3.0,903766.0,Rich Lowry,0.4921981394290924,Q7323340,Culture.Media.Media*,225.0,0.0,71.0,3.0,228.0,12.435898,15.390781,-17.596199,2547.0
3523,3.0,903766.0,Rich Lowry,0.4455395638942719,Q7323340,History_and_Society.Politics_and_government,225.0,0.0,71.0,3.0,228.0,12.435898,15.390781,-17.596199,2547.0
3524,3.0,903766.0,Rich Lowry,0.4139109721183777,Q7323340,Geography.Regions.Americas.North_America,225.0,0.0,71.0,3.0,228.0,12.435898,15.390781,-17.596199,2547.0
3525,13.0,905553.0,Amtrak Cascades,0.9790457487106324,Q697217,History_and_Society.Transportation,192.0,8084.917941627762,192.0,24.0,192.0,24.615385,0.122446336,-21.403658,8591.0
3526,13.0,905553.0,Amtrak Cascades,0.14323513412475586,Q697217,Geography.Regions.Americas.North_America,192.0,8084.917941627762,192.0,24.0,192.0,24.615385,0.122446336,-21.403658,8591.0
3527,1.0,905950.0,Mark Tewksbury,0.998876452445984,Q239586,Culture.Sports,240.0,0.0,174.0,17.0,0.0,10.0,1.4660536,-1.7969111,2530.0
3528,1.0,905950.0,Mark Tewksbury,0.993317186832428,Q239586,Culture.Biography.Biography*,240.0,0.0,174.0,17.0,0.0,10.0,1.4660536,-1.7969111,2530.0
3529,1.0,905950.0,Mark Tewksbury,0.0,Q239586,Geography.Regions.Americas.North_America,240.0,0.0,174.0,17.0,0.0,10.0,1.4660536,-1.7969111,2530.0
3530,4.0,907489.0,Setúbal,0.9796776771545409,Q173699,Geography.Regions.Europe.Southern_Europe,145.0,15876.375,0.0,22.0,254.0,13.653847,-1.4020671999999998,-11.252165,4911.0
3531,4.0,907489.0,Setúbal,0.946606695652008,Q173699,Geography.Regions.Europe.Europe*,145.0,15876.375,0.0,22.0,254.0,13.653847,-1.4020671999999998,-11.252165,4911.0
3532,4.0,907489.0,Setúbal,0.6297846436500549,Q173699,Geography.Geographical,145.0,15876.375,0.0,22.0,254.0,13.653847,-1.4020671999999998,-11.252165,4911.0
3533,2.0,907833.0,Natalie Coughlin,0.9990989565849304,Q229937,Culture.Biography.Biography*,192.0,0.0,192.0,24.0,192.0,11.217949,-8.521225,-20.518093,7229.0
3534,2.0,907833.0,Natalie Coughlin,0.9965265989303588,Q229937,Culture.Sports,192.0,0.0,192.0,24.0,192.0,11.217949,-8.521225,-20.518093,7229.0
3535,2.0,907833.0,Natalie Coughlin,0.9830951094627379,Q229937,Culture.Biography.Women,192.0,0.0,192.0,24.0,192.0,11.217949,-8.521225,-20.518093,7229.0
3536,2.0,907833.0,Natalie Coughlin,0.0,Q229937,Geography.Regions.Americas.North_America,192.0,0.0,192.0,24.0,192.0,11.217949,-8.521225,-20.518093,7229.0
3537,18.0,908698.0,Frank Leahy,1.0000100135803225,Q5487887,Culture.Biography.Biography*,190.0,10192.917382637115,119.0,4.0,60.0,30.705128,-16.524134,5.9081054,2279.0
3538,18.0,908698.0,Frank Leahy,0.9986429810523988,Q5487887,Culture.Sports,190.0,10192.917382637115,119.0,4.0,60.0,30.705128,-16.524134,5.9081054,2279.0
3539,18.0,908698.0,Frank Leahy,0.4163126816749573,Q5487887,Geography.Regions.Americas.North_America,190.0,10192.917382637115,119.0,4.0,60.0,30.705128,-16.524134,5.9081054,2279.0
3540,18.0,908698.0,Frank Leahy,0.1520422399044037,Q5487887,History_and_Society.Military_and_warfare,190.0,10192.917382637115,119.0,4.0,60.0,30.705128,-16.524134,5.9081054,2279.0
3541,10.0,909982.0,Jason Cropper,0.9969346523284912,Q2551069,Culture.Biography.Biography*,192.0,0.0,192.0,5.0,192.0,20.961538,19.207922,-4.197275599999998,3847.0
3542,10.0,909982.0,Jason Cropper,0.4688006341457367,Q2551069,Culture.Media.Music,192.0,0.0,192.0,5.0,192.0,20.961538,19.207922,-4.197275599999998,3847.0
3543,10.0,909982.0,Jason Cropper,0.4610267877578736,Q2551069,Culture.Media.Media*,192.0,0.0,192.0,5.0,192.0,20.961538,19.207922,-4.197275599999998,3847.0
3544,10.0,909982.0,Jason Cropper,0.0,Q2551069,Geography.Regions.Americas.North_America,192.0,0.0,192.0,5.0,192.0,20.961538,19.207922,-4.197275599999998,3847.0
3545,2.0,912486.0,Jack Holt (actor),0.9989450573921204,Q1357250,Culture.Biography.Biography*,192.0,21172.0,192.0,1.0,192.0,11.217949,9.458403,22.5543,3264.0
3546,2.0,912486.0,Jack Holt (actor),0.0,Q1357250,Geography.Regions.Americas.North_America,192.0,21172.0,192.0,1.0,192.0,11.217949,9.458403,22.5543,3264.0
3547,1.0,912593.0,"Princess Mary, Duchess of Gloucester and Edinburgh",0.9981998205184937,Q236586,Culture.Biography.Biography*,97.0,0.0,136.0,32.0,0.0,10.0,15.396912,14.6791315,3546.0
3548,1.0,912593.0,"Princess Mary, Duchess of Gloucester and Edinburgh",0.8991314172744751,Q236586,Culture.Biography.Women,97.0,0.0,136.0,32.0,0.0,10.0,15.396912,14.6791315,3546.0
3549,1.0,912593.0,"Princess Mary, Duchess of Gloucester and Edinburgh",0.7718535065650941,Q236586,History_and_Society.History,97.0,0.0,136.0,32.0,0.0,10.0,15.396912,14.6791315,3546.0
3550,1.0,912593.0,"Princess Mary, Duchess of Gloucester and Edinburgh",0.0,Q236586,Geography.Regions.Europe.Europe*,97.0,0.0,136.0,32.0,0.0,10.0,15.396912,14.6791315,3546.0
3551,1.0,912593.0,"Princess Mary, Duchess of Gloucester and Edinburgh",0.0,Q236586,Geography.Regions.Europe.Northern_Europe,97.0,0.0,136.0,32.0,0.0,10.0,15.396912,14.6791315,3546.0
3552,1.0,912593.0,"Princess Mary, Duchess of Gloucester and Edinburgh",0.0,Q236586,Geography.Regions.Europe.Western_Europe,97.0,0.0,136.0,32.0,0.0,10.0,15.396912,14.6791315,3546.0
3553,8.0,912669.0,Mike Emrick,0.9988405108451844,Q382577,Culture.Biography.Biography*,0.0,47164.204794868405,155.0,6.0,69.0,18.525642,-23.759367,-24.099426,2956.0
3554,8.0,912669.0,Mike Emrick,0.7248802781105042,Q382577,Culture.Media.Media*,0.0,47164.204794868405,155.0,6.0,69.0,18.525642,-23.759367,-24.099426,2956.0
3555,8.0,912669.0,Mike Emrick,0.4610267877578736,Q382577,Culture.Sports,0.0,47164.204794868405,155.0,6.0,69.0,18.525642,-23.759367,-24.099426,2956.0
3556,8.0,912669.0,Mike Emrick,0.07650540971755981,Q382577,Geography.Regions.Americas.North_America,0.0,47164.204794868405,155.0,6.0,69.0,18.525642,-23.759367,-24.099426,2956.0
3557,1.0,915670.0,John Gagliardi,1.0000100135803225,Q6234682,Culture.Sports,190.0,0.0,119.0,4.0,60.0,10.0,6.7927523,-9.045599,2283.0
3558,1.0,915670.0,John Gagliardi,1.0000100135803225,Q6234682,Culture.Biography.Biography*,190.0,0.0,119.0,4.0,60.0,10.0,6.7927523,-9.045599,2283.0
3559,1.0,915670.0,John Gagliardi,0.0991983880996704,Q6234682,Geography.Regions.Americas.North_America,190.0,0.0,119.0,4.0,60.0,10.0,6.7927523,-9.045599,2283.0
3560,1.0,917770.0,Chris Boardman,0.9996300339698792,Q514819,Culture.Sports,192.0,0.0,192.0,27.0,192.0,10.0,-19.031662,21.735142,1976.0
3561,1.0,917770.0,Chris Boardman,0.9989450573921204,Q514819,Culture.Biography.Biography*,192.0,0.0,192.0,27.0,192.0,10.0,-19.031662,21.735142,1976.0
3562,1.0,917770.0,Chris Boardman,0.35867373847961426,Q514819,Geography.Regions.Europe.Europe*,192.0,0.0,192.0,27.0,192.0,10.0,-19.031662,21.735142,1976.0
3563,1.0,917770.0,Chris Boardman,0.0,Q514819,Geography.Regions.Europe.Western_Europe,192.0,0.0,192.0,27.0,192.0,10.0,-19.031662,21.735142,1976.0
3564,1.0,917770.0,Chris Boardman,0.0,Q514819,Geography.Regions.Europe.Northern_Europe,192.0,0.0,192.0,27.0,192.0,10.0,-19.031662,21.735142,1976.0
3565,6.0,919005.0,Swing Time (film),0.9983093142509459,Q1191081,Culture.Media.Films,192.0,55.5,192.0,1.0,192.0,16.089745,8.009905,15.174972,3355.0
3566,6.0,919005.0,Swing Time (film),0.9972090721130372,Q1191081,Culture.Media.Media*,192.0,55.5,192.0,1.0,192.0,16.089745,8.009905,15.174972,3355.0
3567,6.0,919005.0,Swing Time (film),0.0,Q1191081,Geography.Regions.Americas.North_America,192.0,55.5,192.0,1.0,192.0,16.089745,8.009905,15.174972,3355.0
3568,1.0,919955.0,Bowsprit,0.6926519870758057,Q523831,History_and_Society.Transportation,255.0,0.0,135.0,13.0,0.0,10.0,-13.543605,-12.697813,2715.0
3569,1.0,919955.0,Bowsprit,0.41490885615348816,Q523831,STEM.STEM*,255.0,0.0,135.0,13.0,0.0,10.0,-13.543605,-12.697813,2715.0
3570,1.0,919955.0,Bowsprit,0.16452647745609286,Q523831,STEM.Technology,255.0,0.0,135.0,13.0,0.0,10.0,-13.543605,-12.697813,2715.0
3571,1.0,919955.0,Bowsprit,0.1259327530860901,Q523831,Culture.Sports,255.0,0.0,135.0,13.0,0.0,10.0,-13.543605,-12.697813,2715.0
3572,2.0,920683.0,Defense Support Program,0.9648651480674744,Q1182623,History_and_Society.Transportation,192.0,272740.0,192.0,26.0,192.0,11.217949,-2.4889815,0.78857267,41890.0
3573,2.0,920683.0,Defense Support Program,0.9324633479118348,Q1182623,STEM.Space,192.0,272740.0,192.0,26.0,192.0,11.217949,-2.4889815,0.78857267,41890.0
3574,2.0,920683.0,Defense Support Program,0.9019306898117064,Q1182623,STEM.STEM*,192.0,272740.0,192.0,26.0,192.0,11.217949,-2.4889815,0.78857267,41890.0
3575,2.0,920683.0,Defense Support Program,0.8740872144699097,Q1182623,History_and_Society.Military_and_warfare,192.0,272740.0,192.0,26.0,192.0,11.217949,-2.4889815,0.78857267,41890.0
3576,2.0,920683.0,Defense Support Program,0.7057950496673584,Q1182623,STEM.Technology,192.0,272740.0,192.0,26.0,192.0,11.217949,-2.4889815,0.78857267,41890.0
3577,2.0,920683.0,Defense Support Program,0.2568419873714447,Q1182623,STEM.Engineering,192.0,272740.0,192.0,26.0,192.0,11.217949,-2.4889815,0.78857267,41890.0
3578,2.0,920683.0,Defense Support Program,0.18714269995689392,Q1182623,History_and_Society.Society,192.0,272740.0,192.0,26.0,192.0,11.217949,-2.4889815,0.78857267,41890.0
3579,2.0,920683.0,Defense Support Program,0.0,Q1182623,Geography.Regions.Europe.Eastern_Europe,192.0,272740.0,192.0,26.0,192.0,11.217949,-2.4889815,0.78857267,41890.0
3580,2.0,920683.0,Defense Support Program,0.0,Q1182623,Geography.Regions.Asia.North_Asia,192.0,272740.0,192.0,26.0,192.0,11.217949,-2.4889815,0.78857267,41890.0
3581,2.0,920683.0,Defense Support Program,0.0,Q1182623,Geography.Regions.Asia.Asia*,192.0,272740.0,192.0,26.0,192.0,11.217949,-2.4889815,0.78857267,41890.0
3582,2.0,920683.0,Defense Support Program,0.0,Q1182623,Geography.Regions.Europe.Europe*,192.0,272740.0,192.0,26.0,192.0,11.217949,-2.4889815,0.78857267,41890.0
3583,2.0,921511.0,John Chancellor,0.9984121918678284,Q1770797,Culture.Biography.Biography*,225.0,0.0,71.0,3.0,228.0,11.217949,-8.578027,-3.8649797,2980.0
3584,2.0,921511.0,John Chancellor,0.5000100135803223,Q1770797,Culture.Media.Media*,225.0,0.0,71.0,3.0,228.0,11.217949,-8.578027,-3.8649797,2980.0
