Index,Degree,Id,Label,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Count,Total,Degree Ratio,Subtopic,Main topic,Weight,Total Weight,Ratio Weight
3196,1.0,1965266.0,Soukhoï Su-34,0.98678719997406,Q309177,History_and_Society.Transportation,0.0,0.0,163.0,2.0,60.0,10.0,-24.53083,12.651665,4.0,213.0,0.018779342723004695,Transportation,History_and_Society,3.94714879989624,992.1638001203537,0.0039783237399081016
2941,3.0,1389518.0,Guy Lagache,0.18714269995689392,Q3121899,Culture.Media.Media*,0.0,5569.0,163.0,2.0,60.0,15.806451999999998,18.403406,10.409948,7.0,213.0,0.03286384976525822,Media*,Culture,3.9299966990947723,992.1638001203537,0.003961036170255402
5099,1.0,12008174.0,Séisme de 2018 à Hokkaidō,0.9433575868606568,Q56483720,STEM.Earth_and_environment,0.0,0.0,163.0,2.0,60.0,10.0,5.4363847000000005,15.338224,4.0,213.0,0.018779342723004695,Earth_and_environment,STEM,3.7734303474426274,992.1638001203537,0.0038032332433262472
2171,1.0,724265.0,Vendredi noir (1978),0.287777841091156,Q1899132,History_and_Society.Military_and_warfare,0.0,0.0,163.0,2.0,60.0,10.0,21.1172,-16.757845,13.0,213.0,0.06103286384976526,Military_and_warfare,History_and_Society,3.741111934185028,992.1638001203537,0.0037706595763030413
960,2.0,166531.0,État de droit,0.11597072333097458,Q7378937,History_and_Society.Society,0.0,0.0,163.0,2.0,60.0,12.903226,4.178128,-16.811918,16.0,213.0,0.07511737089201878,Society,History_and_Society,3.7110631465911865,992.1638001203537,0.003740373460653391
5100,1.0,12008174.0,Séisme de 2018 à Hokkaidō,0.3276783227920532,Q56483720,History_and_Society.Politics_and_government,0.0,0.0,163.0,2.0,60.0,10.0,5.4363847000000005,15.338224,11.0,213.0,0.051643192488262914,Politics_and_government,History_and_Society,3.6044615507125854,992.1638001203537,0.003632929915680605
954,2.0,166531.0,État de droit,0.8670457601547241,Q7378937,STEM.Medicine_&_Health,0.0,0.0,163.0,2.0,60.0,12.903226,4.178128,-16.811918,2.0,213.0,0.009389671361502348,Medicine_&_Health,STEM,3.4681830406188965,992.1638001203537,0.0034955750655266712
41,2.0,3075.0,Traité de San Francisco,0.19194278120994568,Q392541,History_and_Society.History,0.0,0.0,163.0,2.0,60.0,12.903226,8.904845,-12.624889,9.0,213.0,0.04225352112676056,History,History_and_Society,3.454970061779022,992.1638001203537,0.0034822577293788784
1306,3.0,269372.0,Pauvreté en France,0.1259327530860901,Q3372902,History_and_Society.History,0.0,1117.0,163.0,2.0,60.0,15.806451999999998,11.070081,-9.280406,9.0,213.0,0.04225352112676056,History,History_and_Society,3.4001843333244324,992.1638001203537,0.0034270392982610086
573,1.0,80519.0,Capital (émission de télévision),0.9919480085372924,Q2421691,Culture.Media.Television,0.0,0.0,163.0,2.0,60.0,10.0,1.7568873,-16.880487,3.0,213.0,0.014084507042253521,Television,Culture,2.975844025611877,992.1638001203537,0.0029993475122262014
2172,1.0,724265.0,Vendredi noir (1978),0.2689514458179474,Q1899132,History_and_Society.Politics_and_government,0.0,0.0,163.0,2.0,60.0,10.0,21.1172,-16.757845,11.0,213.0,0.051643192488262914,Politics_and_government,History_and_Society,2.9584659039974213,992.1638001203537,0.002981832136627588
2870,2.0,1287243.0,David Adeang,0.1294127255678177,Q58096,History_and_Society.Politics_and_government,0.0,0.0,163.0,2.0,60.0,12.903226,3.4652905,14.974253,11.0,213.0,0.051643192488262914,Politics_and_government,History_and_Society,2.847079962491989,992.1638001203537,0.00286956645883132
3804,5.0,4076005.0,Mission grégorienne,0.13661839067935946,Q3044905,Culture.Philosophy_and_religion,192.0,3624.6127992246747,192.0,2.0,192.0,21.612904,11.73147,-11.02216,4.0,213.0,0.018779342723004695,Philosophy_and_religion,Culture,2.732367813587189,992.1638001203537,0.002753948302947297
3482,1.0,2990129.0,Christine Kelly,0.3702353835105896,Q2965934,Culture.Media.Media*,0.0,0.0,163.0,2.0,60.0,10.0,8.244232,11.943743,7.0,213.0,0.03286384976525822,Media*,Culture,2.591647684574127,992.1638001203537,0.002612116753564028
4992,2.0,11384018.0,Liste de séismes en 2018,0.10375863313674928,Q47090533,History_and_Society.Politics_and_government,0.0,1117.0,163.0,2.0,60.0,12.903226,-21.025402,-15.834202,11.0,213.0,0.051643192488262914,Politics_and_government,History_and_Society,2.2826899290084843,992.1638001203537,0.0023007188215611015
1348,3.0,275567.0,Christine Ockrent,0.3775506913661957,Q1083732,Culture.Literature,0.0,3347.0,163.0,2.0,60.0,15.806451999999998,-5.195428,-23.470337,2.0,213.0,0.009389671361502348,Literature,Culture,2.265304148197174,992.1638001203537,0.0022831957262726002
2456,1.0,922003.0,Françoise Laborde (journaliste),0.320831298828125,Q3086530,Culture.Media.Media*,0.0,0.0,163.0,2.0,60.0,10.0,-17.082445,24.873434,7.0,213.0,0.03286384976525822,Media*,Culture,2.245819091796875,992.1638001203537,0.0022635567751256875
2683,1.0,1085503.0,Bernard Mabille (humoriste),0.2814156115055084,Q2898261,Culture.Media.Media*,0.0,0.0,163.0,2.0,60.0,10.0,21.869835,0.09279036,7.0,213.0,0.03286384976525822,Media*,Culture,1.969909280538559,992.1638001203537,0.001985467803098239
3806,5.0,4076005.0,Mission grégorienne,0.12253321707248688,Q3044905,STEM.Technology,192.0,3624.6127992246747,192.0,2.0,192.0,21.612904,11.73147,-11.02216,3.0,213.0,0.014084507042253521,Technology,STEM,1.8379982560873032,992.1638001203537,0.0018525149333853404
3807,5.0,4076005.0,Mission grégorienne,0.1097157895565033,Q3044905,Culture.Media.Television,192.0,3624.6127992246747,192.0,2.0,192.0,21.612904,11.73147,-11.02216,3.0,213.0,0.014084507042253521,Television,Culture,1.6457368433475494,992.1638001203537,0.0016587350225314758
1017,1.0,179991.0,Saint Grégoire,0.11280541121959685,Q3463818,History_and_Society.Military_and_warfare,192.0,0.0,192.0,2.0,192.0,10.0,-20.834974,13.153032,13.0,213.0,0.06103286384976526,Military_and_warfare,History_and_Society,1.466470345854759,992.1638001203537,0.0014780526619464144
1308,3.0,269372.0,Pauvreté en France,0.11280541121959685,Q3372902,History_and_Society.Transportation,0.0,1117.0,163.0,2.0,60.0,15.806451999999998,11.070081,-9.280406,4.0,213.0,0.018779342723004695,Transportation,History_and_Society,1.3536649346351621,992.1638001203537,0.0013643563033351516
4590,2.0,8612113.0,Contentieux relatif aux îles Kouriles,0.15611489117145538,Q389717,STEM.Earth_and_environment,0.0,0.0,163.0,2.0,60.0,12.903226,0.2451181,11.97169,4.0,213.0,0.018779342723004695,Earth_and_environment,STEM,1.248919129371643,992.1638001203537,0.0012587832061804148
1351,3.0,275567.0,Christine Ockrent,0.1259327530860901,Q1083732,Culture.Media.Television,0.0,3347.0,163.0,2.0,60.0,15.806451999999998,-5.195428,-23.470337,3.0,213.0,0.014084507042253521,Television,Culture,1.1333947777748108,992.1638001203537,0.0011423464327536695
957,2.0,166531.0,État de droit,0.1778208613395691,Q7378937,STEM.Technology,0.0,0.0,163.0,2.0,60.0,12.903226,4.178128,-16.811918,3.0,213.0,0.014084507042253521,Technology,STEM,1.0669251680374146,992.1638001203537,0.0010753518399965732
3198,1.0,1965266.0,Soukhoï Su-34,0.9783946871757508,Q309177,STEM.Engineering,0.0,0.0,163.0,2.0,60.0,10.0,-24.53083,12.651665,1.0,213.0,0.004694835680751174,Engineering,STEM,0.9783946871757508,992.1638001203537,0.0009861221373497677
2108,2.0,696557.0,Mission (christianisme),0.2227101624011993,Q51647,STEM.Medicine_&_Health,0.0,3755.633001244868,163.0,2.0,60.0,12.903226,1.6638609,-23.105654,2.0,213.0,0.009389671361502348,Medicine_&_Health,STEM,0.8908406496047973,992.1638001203537,0.0008978765900315396
956,2.0,166531.0,État de droit,0.3557848632335663,Q7378937,STEM.Space,0.0,0.0,163.0,2.0,60.0,12.903226,4.178128,-16.811918,1.0,213.0,0.004694835680751174,Space,STEM,0.7115697264671326,992.1638001203537,0.0007171897688474586
4591,2.0,8612113.0,Contentieux relatif aux îles Kouriles,0.1067005917429924,Q389717,STEM.Technology,0.0,0.0,163.0,2.0,60.0,12.903226,0.2451181,11.97169,3.0,213.0,0.014084507042253521,Technology,STEM,0.6402035504579544,992.1638001203537,0.0006452599362930748
1016,1.0,179991.0,Saint Grégoire,0.14805719256401062,Q3463818,History_and_Society.Transportation,192.0,0.0,192.0,2.0,192.0,10.0,-20.834974,13.153032,4.0,213.0,0.018779342723004695,Transportation,History_and_Society,0.5922287702560425,992.1638001203537,0.000596906246916288
3772,1.0,3979384.0,Cheval durant la Seconde Guerre mondiale,0.11597072333097458,Q2962957,History_and_Society.Transportation,192.0,0.0,192.0,2.0,192.0,10.0,8.449824000000001,12.61852,4.0,213.0,0.018779342723004695,Transportation,History_and_Society,0.4638828933238983,992.1638001203537,0.00046754668258167385
2458,1.0,922003.0,Françoise Laborde (journaliste),0.2227101624011993,Q3086530,Culture.Literature,0.0,0.0,163.0,2.0,60.0,10.0,-17.082445,24.873434,2.0,213.0,0.009389671361502348,Literature,Culture,0.4454203248023986,992.1638001203537,0.0004489382950157698
2109,2.0,696557.0,Mission (christianisme),0.10375863313674928,Q51647,Culture.Linguistics,0.0,3755.633001244868,163.0,2.0,60.0,12.903226,1.6638609,-23.105654,1.0,213.0,0.004694835680751174,Linguistics,Culture,0.20751726627349856,992.1638001203537,0.00020915625650555467
4417,2.0,7385340.0,Jeux équestres mondiaux de 2018,0.10088862478733064,Q16645843,Culture.Sports,74.0,5266.269444444447,134.0,2.0,0.0,12.903226,-19.575644,-16.817995,1.0,213.0,0.004694835680751174,Sports,Culture,0.20177724957466128,992.1638001203537,0.00020337090463307052
2459,1.0,922003.0,Françoise Laborde (journaliste),0.12253321707248688,Q3086530,Culture.Food_and_drink,0.0,0.0,163.0,2.0,60.0,10.0,-17.082445,24.873434,1.0,213.0,0.004694835680751174,Food_and_drink,Culture,0.12253321707248688,992.1638001203537,0.0001235009955590227
42,2.0,3075.0,Traité de San Francisco,0.0,Q392541,Geography.Regions.Americas.North_America,0.0,0.0,163.0,2.0,60.0,12.903226,8.904845,-12.624889,6.0,213.0,0.028169014084507043,North_America,Geography,0.0,992.1638001203537,0.0
132,1.0,17419.0,Barneville-Carteret,1.0000100135803225,Q462526,Geography.Regions.Europe.Western_Europe,192.0,0.0,192.0,2.0,192.0,10.0,24.688812,-9.644669,12.0,213.0,0.056338028169014086,Western_Europe,Geography,0.0,992.1638001203537,0.0
133,1.0,17419.0,Barneville-Carteret,0.9996179938316344,Q462526,Geography.Regions.Europe.Europe*,192.0,0.0,192.0,2.0,192.0,10.0,24.688812,-9.644669,25.0,213.0,0.11737089201877934,Europe*,Geography,0.0,992.1638001203537,0.0
173,6.0,32505.0,Îles Kouriles,0.6992644667625427,Q80389,Geography.Geographical,0.0,14551.897615548694,163.0,2.0,60.0,24.516129,-6.6859910000000005,-16.17093,6.0,213.0,0.028169014084507043,Geographical,Geography,0.0,992.1638001203537,0.0
174,6.0,32505.0,Îles Kouriles,0.3629792034626007,Q80389,Geography.Regions.Asia.Asia*,0.0,14551.897615548694,163.0,2.0,60.0,24.516129,-6.6859910000000005,-16.17093,14.0,213.0,0.06572769953051644,Asia*,Geography,0.0,992.1638001203537,0.0
176,6.0,32505.0,Îles Kouriles,0.2568419873714447,Q80389,STEM.STEM*,0.0,14551.897615548694,163.0,2.0,60.0,24.516129,-6.6859910000000005,-16.17093,17.0,213.0,0.07981220657276995,STEM*,STEM,0.0,992.1638001203537,0.0
177,6.0,32505.0,Îles Kouriles,0.1778208613395691,Q80389,Geography.Regions.Asia.East_Asia,0.0,14551.897615548694,163.0,2.0,60.0,24.516129,-6.6859910000000005,-16.17093,5.0,213.0,0.023474178403755867,East_Asia,Geography,0.0,992.1638001203537,0.0
189,6.0,33922.0,Îles Britanniques,0.9954004287719728,Q38272,Geography.Regions.Europe.Europe*,192.0,29180.05909047076,192.0,2.0,192.0,24.516129,7.8903284,-0.48079777,25.0,213.0,0.11737089201877934,Europe*,Geography,0.0,992.1638001203537,0.0
190,6.0,33922.0,Îles Britanniques,0.993317186832428,Q38272,Geography.Regions.Europe.Northern_Europe,192.0,29180.05909047076,192.0,2.0,192.0,24.516129,7.8903284,-0.48079777,7.0,213.0,0.03286384976525822,Northern_Europe,Geography,0.0,992.1638001203537,0.0
191,6.0,33922.0,Îles Britanniques,0.5312193632125854,Q38272,Geography.Geographical,192.0,29180.05909047076,192.0,2.0,192.0,24.516129,7.8903284,-0.48079777,6.0,213.0,0.028169014084507043,Geographical,Geography,0.0,992.1638001203537,0.0
306,6.0,49598.0,Anglo-Saxons,0.0,Q32768,Geography.Regions.Asia.Asia*,192.0,4442.066449646845,192.0,2.0,192.0,24.516129,6.0614930000000005,-6.8942637000000015,14.0,213.0,0.06572769953051644,Asia*,Geography,0.0,992.1638001203537,0.0
307,6.0,49598.0,Anglo-Saxons,0.0,Q32768,Geography.Regions.Europe.Europe*,192.0,4442.066449646845,192.0,2.0,192.0,24.516129,6.0614930000000005,-6.8942637000000015,25.0,213.0,0.11737089201877934,Europe*,Geography,0.0,992.1638001203537,0.0
474,5.0,71743.0,Grégoire Ier,0.9987651705741882,Q42827,Culture.Biography.Biography*,192.0,1117.3333333333335,192.0,2.0,192.0,21.612904,-6.930947,15.920743,9.0,213.0,0.04225352112676056,Biography*,Culture,0.0,992.1638001203537,0.0
477,5.0,71743.0,Grégoire Ier,0.3070772161483765,Q42827,Geography.Regions.Europe.Europe*,192.0,1117.3333333333335,192.0,2.0,192.0,21.612904,-6.930947,15.920743,25.0,213.0,0.11737089201877934,Europe*,Geography,0.0,992.1638001203537,0.0
478,5.0,71743.0,Grégoire Ier,0.0,Q42827,Geography.Regions.Europe.Southern_Europe,192.0,1117.3333333333335,192.0,2.0,192.0,21.612904,-6.930947,15.920743,1.0,213.0,0.004694835680751174,Southern_Europe,Geography,0.0,992.1638001203537,0.0
575,1.0,80519.0,Capital (émission de télévision),0.0,Q2421691,Geography.Regions.Europe.Europe*,0.0,0.0,163.0,2.0,60.0,10.0,1.7568873,-16.880487,25.0,213.0,0.11737089201877934,Europe*,Geography,0.0,992.1638001203537,0.0
576,1.0,80519.0,Capital (émission de télévision),0.0,Q2421691,Geography.Regions.Europe.Western_Europe,0.0,0.0,163.0,2.0,60.0,10.0,1.7568873,-16.880487,12.0,213.0,0.056338028169014086,Western_Europe,Geography,0.0,992.1638001203537,0.0
577,1.0,80519.0,Capital (émission de télévision),0.0,Q2421691,Geography.Regions.Americas.North_America,0.0,0.0,163.0,2.0,60.0,10.0,1.7568873,-16.880487,6.0,213.0,0.028169014084507043,North_America,Geography,0.0,992.1638001203537,0.0
825,4.0,120244.0,Histoire de Nauru,0.21760438585281366,Q775327,Geography.Regions.Oceania,0.0,6612.186536598423,163.0,2.0,60.0,18.709677,16.28135,-3.151487,2.0,213.0,0.009389671361502348,Oceania,Geography,0.0,992.1638001203537,0.0
918,2.0,154092.0,Révolution iranienne,0.3509628047943115,Q126065,Geography.Regions.Asia.Asia*,0.0,1117.0,163.0,2.0,60.0,12.903226,-6.551843,-10.31098,14.0,213.0,0.06572769953051644,Asia*,Geography,0.0,992.1638001203537,0.0
920,2.0,154092.0,Révolution iranienne,0.23616819286346435,Q126065,Geography.Regions.Asia.West_Asia,0.0,1117.0,163.0,2.0,60.0,12.903226,-6.551843,-10.31098,3.0,213.0,0.014084507042253521,West_Asia,Geography,0.0,992.1638001203537,0.0
953,2.0,166531.0,État de droit,0.8706072568893433,Q7378937,STEM.STEM*,0.0,0.0,163.0,2.0,60.0,12.903226,4.178128,-16.811918,17.0,213.0,0.07981220657276995,STEM*,STEM,0.0,992.1638001203537,0.0
958,2.0,166531.0,État de droit,0.16442059183120727,Q7378937,Geography.Regions.Asia.Asia*,0.0,0.0,163.0,2.0,60.0,12.903226,4.178128,-16.811918,14.0,213.0,0.06572769953051644,Asia*,Geography,0.0,992.1638001203537,0.0
961,2.0,166531.0,État de droit,0.0,Q7378937,Geography.Regions.Asia.Southeast_Asia,0.0,0.0,163.0,2.0,60.0,12.903226,4.178128,-16.811918,1.0,213.0,0.004694835680751174,Southeast_Asia,Geography,0.0,992.1638001203537,0.0
962,2.0,166531.0,État de droit,0.0,Q7378937,Geography.Regions.Americas.Central_America,0.0,0.0,163.0,2.0,60.0,12.903226,4.178128,-16.811918,1.0,213.0,0.004694835680751174,Central_America,Geography,0.0,992.1638001203537,0.0
963,2.0,166531.0,État de droit,0.0,Q7378937,Geography.Regions.Asia.East_Asia,0.0,0.0,163.0,2.0,60.0,12.903226,4.178128,-16.811918,5.0,213.0,0.023474178403755867,East_Asia,Geography,0.0,992.1638001203537,0.0
964,2.0,166531.0,État de droit,0.0,Q7378937,Geography.Regions.Americas.North_America,0.0,0.0,163.0,2.0,60.0,12.903226,4.178128,-16.811918,6.0,213.0,0.028169014084507043,North_America,Geography,0.0,992.1638001203537,0.0
965,2.0,166531.0,État de droit,0.0,Q7378937,Geography.Regions.Asia.South_Asia,0.0,0.0,163.0,2.0,60.0,12.903226,4.178128,-16.811918,1.0,213.0,0.004694835680751174,South_Asia,Geography,0.0,992.1638001203537,0.0
982,4.0,170676.0,Bretons insulaires,0.0,Q849967,Geography.Regions.Europe.Europe*,192.0,2465.133116313506,192.0,2.0,192.0,18.709677,21.573174,23.096533,25.0,213.0,0.11737089201877934,Europe*,Geography,0.0,992.1638001203537,0.0
983,4.0,170676.0,Bretons insulaires,0.0,Q849967,Geography.Regions.Europe.Northern_Europe,192.0,2465.133116313506,192.0,2.0,192.0,18.709677,21.573174,23.096533,7.0,213.0,0.03286384976525822,Northern_Europe,Geography,0.0,992.1638001203537,0.0
1014,1.0,179991.0,Saint Grégoire,1.0,Q3463818,Compilation.List_Disambig,192.0,0.0,192.0,2.0,192.0,10.0,-20.834974,13.153032,3.0,213.0,0.014084507042253521,List_Disambig,Compilation,0.0,992.1638001203537,0.0
1015,1.0,179991.0,Saint Grégoire,0.15611489117145538,Q3463818,STEM.STEM*,192.0,0.0,192.0,2.0,192.0,10.0,-20.834974,13.153032,17.0,213.0,0.07981220657276995,STEM*,STEM,0.0,992.1638001203537,0.0
1018,1.0,179991.0,Saint Grégoire,0.0,Q3463818,Geography.Regions.Asia.Asia*,192.0,0.0,192.0,2.0,192.0,10.0,-20.834974,13.153032,14.0,213.0,0.06572769953051644,Asia*,Geography,0.0,992.1638001203537,0.0
1019,1.0,179991.0,Saint Grégoire,0.0,Q3463818,Geography.Geographical,192.0,0.0,192.0,2.0,192.0,10.0,-20.834974,13.153032,6.0,213.0,0.028169014084507043,Geographical,Geography,0.0,992.1638001203537,0.0
1020,1.0,179991.0,Saint Grégoire,0.0,Q3463818,Geography.Regions.Asia.West_Asia,192.0,0.0,192.0,2.0,192.0,10.0,-20.834974,13.153032,3.0,213.0,0.014084507042253521,West_Asia,Geography,0.0,992.1638001203537,0.0
1189,2.0,233421.0,T-90,0.0,Q192757,Geography.Regions.Europe.Europe*,0.0,0.0,163.0,2.0,60.0,12.903226,2.4468975,2.156627,25.0,213.0,0.11737089201877934,Europe*,Geography,0.0,992.1638001203537,0.0
1190,2.0,233421.0,T-90,0.0,Q192757,Geography.Regions.Asia.Asia*,0.0,0.0,163.0,2.0,60.0,12.903226,2.4468975,2.156627,14.0,213.0,0.06572769953051644,Asia*,Geography,0.0,992.1638001203537,0.0
1305,3.0,269372.0,Pauvreté en France,0.21734751760959625,Q3372902,STEM.STEM*,0.0,1117.0,163.0,2.0,60.0,15.806451999999998,11.070081,-9.280406,17.0,213.0,0.07981220657276995,STEM*,STEM,0.0,992.1638001203537,0.0
1310,3.0,269372.0,Pauvreté en France,0.0,Q3372902,Geography.Regions.Europe.Europe*,0.0,1117.0,163.0,2.0,60.0,15.806451999999998,11.070081,-9.280406,25.0,213.0,0.11737089201877934,Europe*,Geography,0.0,992.1638001203537,0.0
1311,3.0,269372.0,Pauvreté en France,0.0,Q3372902,Geography.Regions.Asia.Asia*,0.0,1117.0,163.0,2.0,60.0,15.806451999999998,11.070081,-9.280406,14.0,213.0,0.06572769953051644,Asia*,Geography,0.0,992.1638001203537,0.0
1312,3.0,269372.0,Pauvreté en France,0.0,Q3372902,Geography.Regions.Americas.North_America,0.0,1117.0,163.0,2.0,60.0,15.806451999999998,11.070081,-9.280406,6.0,213.0,0.028169014084507043,North_America,Geography,0.0,992.1638001203537,0.0
1313,3.0,269372.0,Pauvreté en France,0.0,Q3372902,Geography.Regions.Europe.Northern_Europe,0.0,1117.0,163.0,2.0,60.0,15.806451999999998,11.070081,-9.280406,7.0,213.0,0.03286384976525822,Northern_Europe,Geography,0.0,992.1638001203537,0.0
1345,3.0,275567.0,Christine Ockrent,0.9937201142311096,Q1083732,Culture.Biography.Biography*,0.0,3347.0,163.0,2.0,60.0,15.806451999999998,-5.195428,-23.470337,9.0,213.0,0.04225352112676056,Biography*,Culture,0.0,992.1638001203537,0.0
1346,3.0,275567.0,Christine Ockrent,0.8774868249893188,Q1083732,Culture.Biography.Women,0.0,3347.0,163.0,2.0,60.0,15.806451999999998,-5.195428,-23.470337,4.0,213.0,0.018779342723004695,Women,Culture,0.0,992.1638001203537,0.0
1349,3.0,275567.0,Christine Ockrent,0.338743971824646,Q1083732,Geography.Regions.Europe.Western_Europe,0.0,3347.0,163.0,2.0,60.0,15.806451999999998,-5.195428,-23.470337,12.0,213.0,0.056338028169014086,Western_Europe,Geography,0.0,992.1638001203537,0.0
1350,3.0,275567.0,Christine Ockrent,0.2869412174224853,Q1083732,Geography.Regions.Europe.Europe*,0.0,3347.0,163.0,2.0,60.0,15.806451999999998,-5.195428,-23.470337,25.0,213.0,0.11737089201877934,Europe*,Geography,0.0,992.1638001203537,0.0
1519,4.0,336416.0,Martin Hirsch,0.9825675487518309,Q3295457,Culture.Biography.Biography*,0.0,23127.908981425542,163.0,2.0,60.0,18.709677,7.687034,9.976885,9.0,213.0,0.04225352112676056,Biography*,Culture,0.0,992.1638001203537,0.0
1520,4.0,336416.0,Martin Hirsch,0.2869412174224853,Q3295457,Geography.Regions.Europe.Western_Europe,0.0,23127.908981425542,163.0,2.0,60.0,18.709677,7.687034,9.976885,12.0,213.0,0.056338028169014086,Western_Europe,Geography,0.0,992.1638001203537,0.0
1521,4.0,336416.0,Martin Hirsch,0.270853506565094,Q3295457,Geography.Regions.Europe.Europe*,0.0,23127.908981425542,163.0,2.0,60.0,18.709677,7.687034,9.976885,25.0,213.0,0.11737089201877934,Europe*,Geography,0.0,992.1638001203537,0.0
1697,3.0,394542.0,Bretagne (province romaine),0.8519628047943115,Q185103,Geography.Regions.Europe.Europe*,192.0,0.0,192.0,2.0,192.0,15.806451999999998,14.662863,-6.214226999999998,25.0,213.0,0.11737089201877934,Europe*,Geography,0.0,992.1638001203537,0.0
1699,3.0,394542.0,Bretagne (province romaine),0.21734751760959625,Q185103,Geography.Regions.Europe.Northern_Europe,192.0,0.0,192.0,2.0,192.0,15.806451999999998,14.662863,-6.214226999999998,7.0,213.0,0.03286384976525822,Northern_Europe,Geography,0.0,992.1638001203537,0.0
1700,3.0,394542.0,Bretagne (province romaine),0.18714269995689392,Q185103,Geography.Regions.Europe.Western_Europe,192.0,0.0,192.0,2.0,192.0,15.806451999999998,14.662863,-6.214226999999998,12.0,213.0,0.056338028169014086,Western_Europe,Geography,0.0,992.1638001203537,0.0
1842,6.0,487968.0,Seuil de pauvreté,0.11921291798353195,Q205660,STEM.STEM*,0.0,25912.41422229573,163.0,2.0,60.0,24.516129,9.605628,0.34812894,17.0,213.0,0.07981220657276995,STEM*,STEM,0.0,992.1638001203537,0.0
1989,2.0,567920.0,Tryon (Caroline du Nord),0.9996300339698792,Q2029202,Geography.Regions.Americas.North_America,74.0,5177.81525974026,134.0,2.0,0.0,12.903226,-14.090563,-2.441598,6.0,213.0,0.028169014084507043,North_America,Geography,0.0,992.1638001203537,0.0
1990,2.0,567920.0,Tryon (Caroline du Nord),0.5698626637458801,Q2029202,Geography.Geographical,74.0,5177.81525974026,134.0,2.0,0.0,12.903226,-14.090563,-2.441598,6.0,213.0,0.028169014084507043,Geographical,Geography,0.0,992.1638001203537,0.0
2107,2.0,696557.0,Mission (christianisme),0.2568419873714447,Q51647,STEM.STEM*,0.0,3755.633001244868,163.0,2.0,60.0,12.903226,1.6638609,-23.105654,17.0,213.0,0.07981220657276995,STEM*,STEM,0.0,992.1638001203537,0.0
2169,1.0,724265.0,Vendredi noir (1978),0.4984029402732849,Q1899132,Geography.Regions.Asia.West_Asia,0.0,0.0,163.0,2.0,60.0,10.0,21.1172,-16.757845,3.0,213.0,0.014084507042253521,West_Asia,Geography,0.0,992.1638001203537,0.0
2170,1.0,724265.0,Vendredi noir (1978),0.4911941161155701,Q1899132,Geography.Regions.Asia.Asia*,0.0,0.0,163.0,2.0,60.0,10.0,21.1172,-16.757845,14.0,213.0,0.06572769953051644,Asia*,Geography,0.0,992.1638001203537,0.0
2342,5.0,855582.0,Forces armées de la fédération de Russie,0.09167657995224,Q193159,Geography.Regions.Europe.Europe*,0.0,5573.0,163.0,2.0,60.0,21.612904,16.31254,8.822294,25.0,213.0,0.11737089201877934,Europe*,Geography,0.0,992.1638001203537,0.0
2343,5.0,855582.0,Forces armées de la fédération de Russie,0.0,Q193159,Geography.Regions.Europe.Eastern_Europe,0.0,5573.0,163.0,2.0,60.0,21.612904,16.31254,8.822294,4.0,213.0,0.018779342723004695,Eastern_Europe,Geography,0.0,992.1638001203537,0.0
2344,5.0,855582.0,Forces armées de la fédération de Russie,0.0,Q193159,Geography.Regions.Asia.Asia*,0.0,5573.0,163.0,2.0,60.0,21.612904,16.31254,8.822294,14.0,213.0,0.06572769953051644,Asia*,Geography,0.0,992.1638001203537,0.0
2345,5.0,855582.0,Forces armées de la fédération de Russie,0.0,Q193159,Geography.Regions.Asia.North_Asia,0.0,5573.0,163.0,2.0,60.0,21.612904,16.31254,8.822294,2.0,213.0,0.009389671361502348,North_Asia,Geography,0.0,992.1638001203537,0.0
2453,1.0,922003.0,Françoise Laborde (journaliste),0.9914325475692748,Q3086530,Culture.Biography.Biography*,0.0,0.0,163.0,2.0,60.0,10.0,-17.082445,24.873434,9.0,213.0,0.04225352112676056,Biography*,Culture,0.0,992.1638001203537,0.0
2454,1.0,922003.0,Françoise Laborde (journaliste),0.40734341740608215,Q3086530,Culture.Biography.Women,0.0,0.0,163.0,2.0,60.0,10.0,-17.082445,24.873434,4.0,213.0,0.018779342723004695,Women,Culture,0.0,992.1638001203537,0.0
2455,1.0,922003.0,Françoise Laborde (journaliste),0.3301530351638794,Q3086530,Geography.Regions.Europe.Western_Europe,0.0,0.0,163.0,2.0,60.0,10.0,-17.082445,24.873434,12.0,213.0,0.056338028169014086,Western_Europe,Geography,0.0,992.1638001203537,0.0
2457,1.0,922003.0,Françoise Laborde (journaliste),0.3070772161483765,Q3086530,Geography.Regions.Europe.Europe*,0.0,0.0,163.0,2.0,60.0,10.0,-17.082445,24.873434,25.0,213.0,0.11737089201877934,Europe*,Geography,0.0,992.1638001203537,0.0
2682,1.0,1085503.0,Bernard Mabille (humoriste),0.9924327731132508,Q2898261,Culture.Biography.Biography*,0.0,0.0,163.0,2.0,60.0,10.0,21.869835,0.09279036,9.0,213.0,0.04225352112676056,Biography*,Culture,0.0,992.1638001203537,0.0
2684,1.0,1085503.0,Bernard Mabille (humoriste),0.0,Q2898261,Geography.Regions.Europe.Europe*,0.0,0.0,163.0,2.0,60.0,10.0,21.869835,0.09279036,25.0,213.0,0.11737089201877934,Europe*,Geography,0.0,992.1638001203537,0.0
