,Degree,Id,Label,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y
4718,7.0,150781.0,Ambroise Croizat,0.3660457601547241,Q2842375,Geography.Regions.Europe.Europe*,88.0,606.0313332655799,77.0,10.0,193.0,18.059701999999998,-3.156916,16.842195999999998
4719,7.0,150781.0,Ambroise Croizat,0.3624016513824463,Q2842375,Geography.Regions.Europe.Western_Europe,88.0,606.0313332655799,77.0,10.0,193.0,18.059701999999998,-3.156916,16.842195999999998
4720,7.0,150781.0,Ambroise Croizat,0.1294127255678177,Q2842375,History_and_Society.Military_and_warfare,88.0,606.0313332655799,77.0,10.0,193.0,18.059701999999998,-3.156916,16.842195999999998
4721,2.0,151941.0,Archipel Crozet,0.9984612464904785,Q201698,Geography.Regions.Europe.Western_Europe,192.0,3926.095547937524,192.0,20.0,192.0,11.343283999999999,23.401472000000002,2.4654284
4722,2.0,151941.0,Archipel Crozet,0.9931061863899231,Q201698,Geography.Regions.Europe.Europe*,192.0,3926.095547937524,192.0,20.0,192.0,11.343283999999999,23.401472000000002,2.4654284
4723,2.0,151941.0,Archipel Crozet,0.41490885615348816,Q201698,Geography.Geographical,192.0,3926.095547937524,192.0,20.0,192.0,11.343283999999999,23.401472000000002,2.4654284
4724,2.0,151941.0,Archipel Crozet,0.1067005917429924,Q201698,STEM.STEM*,192.0,3926.095547937524,192.0,20.0,192.0,11.343283999999999,23.401472000000002,2.4654284
4725,6.0,152269.0,Knock,1.0,Q418562,Compilation.List_Disambig,0.0,1732.68307609912,129.0,12.0,152.0,16.716417,10.86266,20.022585
4726,6.0,152269.0,Knock,0.40734341740608215,Q418562,Culture.Linguistics,0.0,1732.68307609912,129.0,12.0,152.0,16.716417,10.86266,20.022585
4727,6.0,152269.0,Knock,0.0,Q418562,Geography.Regions.Asia.Asia*,0.0,1732.68307609912,129.0,12.0,152.0,16.716417,10.86266,20.022585
4728,4.0,152280.0,Transfusion sanguine,0.99753737449646,Q183605,STEM.STEM*,192.0,32951.65439030741,192.0,10.0,192.0,14.029851,-6.294520400000001,-15.18108
4729,4.0,152280.0,Transfusion sanguine,0.9946250915527344,Q183605,STEM.Medicine_&_Health,192.0,32951.65439030741,192.0,10.0,192.0,14.029851,-6.294520400000001,-15.18108
4730,4.0,152280.0,Transfusion sanguine,0.4532718360424042,Q183605,STEM.Biology,192.0,32951.65439030741,192.0,10.0,192.0,14.029851,-6.294520400000001,-15.18108
4731,4.0,152280.0,Transfusion sanguine,0.1968362182378769,Q183605,History_and_Society.Society,192.0,32951.65439030741,192.0,10.0,192.0,14.029851,-6.294520400000001,-15.18108
4732,7.0,152362.0,Voiron,0.9972090721130371,Q238205,Geography.Regions.Europe.Europe*,0.0,26342.69467679383,129.0,12.0,152.0,18.059701999999998,-17.693443,17.32131
4733,7.0,152362.0,Voiron,0.9965265989303589,Q238205,Geography.Regions.Europe.Western_Europe,0.0,26342.69467679383,129.0,12.0,152.0,18.059701999999998,-17.693443,17.32131
4734,7.0,152362.0,Voiron,0.1778208613395691,Q238205,Geography.Geographical,0.0,26342.69467679383,129.0,12.0,152.0,18.059701999999998,-17.693443,17.32131
4735,2.0,152722.0,Gabriel Heinze,1.0000100135803223,Q63659,Culture.Sports,192.0,0.0,192.0,33.0,192.0,11.343283999999999,-19.479244,-8.633929
4736,2.0,152722.0,Gabriel Heinze,0.99753737449646,Q63659,Culture.Biography.Biography*,192.0,0.0,192.0,33.0,192.0,11.343283999999999,-19.479244,-8.633929
4737,2.0,152722.0,Gabriel Heinze,0.0,Q63659,Geography.Regions.Americas.South_America,192.0,0.0,192.0,33.0,192.0,11.343283999999999,-19.479244,-8.633929
4738,2.0,152722.0,Gabriel Heinze,0.0,Q63659,Geography.Regions.Europe.Europe*,192.0,0.0,192.0,33.0,192.0,11.343283999999999,-19.479244,-8.633929
4739,2.0,152722.0,Gabriel Heinze,0.0,Q63659,Geography.Regions.Europe.Western_Europe,192.0,0.0,192.0,33.0,192.0,11.343283999999999,-19.479244,-8.633929
4740,4.0,152747.0,Alan Alda,0.9982553720474243,Q310394,Culture.Biography.Biography*,49.0,38178.97041209728,164.0,9.0,0.0,14.029851,-8.256910000000001,-3.5186756
4741,4.0,152747.0,Alan Alda,0.8479777574539185,Q310394,Culture.Media.Media*,49.0,38178.97041209728,164.0,9.0,0.0,14.029851,-8.256910000000001,-3.5186756
4742,4.0,152747.0,Alan Alda,0.4301573634147644,Q310394,History_and_Society.Society,49.0,38178.97041209728,164.0,9.0,0.0,14.029851,-8.256910000000001,-3.5186756
4743,4.0,152747.0,Alan Alda,0.23371636867523193,Q310394,Culture.Media.Films,49.0,38178.97041209728,164.0,9.0,0.0,14.029851,-8.256910000000001,-3.5186756
4744,4.0,152747.0,Alan Alda,0.14415885508060455,Q310394,Culture.Media.Television,49.0,38178.97041209728,164.0,9.0,0.0,14.029851,-8.256910000000001,-3.5186756
4745,4.0,152747.0,Alan Alda,0.0,Q310394,Geography.Regions.Americas.North_America,49.0,38178.97041209728,164.0,9.0,0.0,14.029851,-8.256910000000001,-3.5186756
4746,1.0,152794.0,Daniel Bravo,0.9969346523284912,Q718471,Culture.Biography.Biography*,183.0,0.0,168.0,0.0,0.0,10.0,18.770582,4.416555000000001
4747,1.0,152794.0,Daniel Bravo,0.9820237755775452,Q718471,Culture.Sports,183.0,0.0,168.0,0.0,0.0,10.0,18.770582,4.416555000000001
4748,1.0,152794.0,Daniel Bravo,0.40093068981170654,Q718471,Geography.Regions.Europe.Europe*,183.0,0.0,168.0,0.0,0.0,10.0,18.770582,4.416555000000001
4749,1.0,152794.0,Daniel Bravo,0.3301530351638794,Q718471,Geography.Regions.Europe.Western_Europe,183.0,0.0,168.0,0.0,0.0,10.0,18.770582,4.416555000000001
4750,5.0,152871.0,"Scarface (film, 1932)",0.9859463572502136,Q471306,Culture.Media.Media*,160.0,9535.630540748763,96.0,18.0,153.0,15.373135000000001,-14.950479500000002,-20.576563
4751,5.0,152871.0,"Scarface (film, 1932)",0.983095109462738,Q471306,Culture.Media.Films,160.0,9535.630540748763,96.0,18.0,153.0,15.373135000000001,-14.950479500000002,-20.576563
4752,5.0,152871.0,"Scarface (film, 1932)",0.0,Q471306,Geography.Regions.Americas.North_America,160.0,9535.630540748763,96.0,18.0,153.0,15.373135000000001,-14.950479500000002,-20.576563
4753,1.0,153309.0,Équipement sportif,0.7431780099868774,Q768186,Culture.Sports,88.0,0.0,77.0,10.0,193.0,10.0,19.487429000000002,-16.71878
4754,1.0,153309.0,Équipement sportif,0.5698626637458801,Q768186,STEM.STEM*,88.0,0.0,77.0,10.0,193.0,10.0,19.487429000000002,-16.71878
4755,1.0,153309.0,Équipement sportif,0.12253321707248688,Q768186,History_and_Society.Society,88.0,0.0,77.0,10.0,193.0,10.0,19.487429000000002,-16.71878
4756,1.0,153309.0,Équipement sportif,0.1097157895565033,Q768186,STEM.Biology,88.0,0.0,77.0,10.0,193.0,10.0,19.487429000000002,-16.71878
4757,5.0,153347.0,Suzanne Flon,0.9995927214622498,Q453822,Culture.Biography.Biography*,239.0,23953.283916202974,97.0,4.0,185.0,15.373135000000001,10.371504,17.595957000000002
4758,5.0,153347.0,Suzanne Flon,0.9433575868606567,Q453822,Culture.Biography.Women,239.0,23953.283916202974,97.0,4.0,185.0,15.373135000000001,10.371504,17.595957000000002
4759,5.0,153347.0,Suzanne Flon,0.5312193632125854,Q453822,History_and_Society.History,239.0,23953.283916202974,97.0,4.0,185.0,15.373135000000001,10.371504,17.595957000000002
4760,5.0,153347.0,Suzanne Flon,0.28167252445220947,Q453822,Geography.Regions.Europe.Western_Europe,239.0,23953.283916202974,97.0,4.0,185.0,15.373135000000001,10.371504,17.595957000000002
4761,5.0,153347.0,Suzanne Flon,0.19826446676254272,Q453822,Geography.Regions.Europe.Europe*,239.0,23953.283916202974,97.0,4.0,185.0,15.373135000000001,10.371504,17.595957000000002
4762,5.0,153347.0,Suzanne Flon,0.14805719256401062,Q453822,Culture.Media.Media*,239.0,23953.283916202974,97.0,4.0,185.0,15.373135000000001,10.371504,17.595957000000002
4763,5.0,153347.0,Suzanne Flon,0.0,Q453822,Geography.Regions.Americas.North_America,239.0,23953.283916202974,97.0,4.0,185.0,15.373135000000001,10.371504,17.595957000000002
4764,13.0,153361.0,Jean Girault,0.9991540908813477,Q945904,Culture.Biography.Biography*,0.0,51931.07516687,94.0,12.0,235.0,26.119404,14.556735,-7.390417
4765,13.0,153361.0,Jean Girault,0.16442059183120727,Q945904,Geography.Regions.Europe.Western_Europe,0.0,51931.07516687,94.0,12.0,235.0,26.119404,14.556735,-7.390417
4766,13.0,153361.0,Jean Girault,0.14323513412475586,Q945904,Geography.Regions.Europe.Europe*,0.0,51931.07516687,94.0,12.0,235.0,26.119404,14.556735,-7.390417
4767,3.0,153524.0,Alain Roche,0.994098961353302,Q554785,Culture.Sports,0.0,10017.866704811722,163.0,7.0,60.0,12.686567,3.4131417,10.450752
4768,3.0,153524.0,Alain Roche,0.994098961353302,Q554785,Culture.Biography.Biography*,0.0,10017.866704811722,163.0,7.0,60.0,12.686567,3.4131417,10.450752
4769,3.0,153524.0,Alain Roche,0.4581643214225769,Q554785,Geography.Regions.Europe.Western_Europe,0.0,10017.866704811722,163.0,7.0,60.0,12.686567,3.4131417,10.450752
4770,3.0,153524.0,Alain Roche,0.4581643214225769,Q554785,Geography.Regions.Europe.Europe*,0.0,10017.866704811722,163.0,7.0,60.0,12.686567,3.4131417,10.450752
4771,4.0,153601.0,Marc-Édouard Nabe,0.9740526676177979,Q645167,Culture.Biography.Biography*,88.0,10009.487884996346,77.0,10.0,193.0,14.029851,-0.37322965,-23.936787
4772,4.0,153601.0,Marc-Édouard Nabe,0.348655104637146,Q645167,Culture.Media.Media*,88.0,10009.487884996346,77.0,10.0,193.0,14.029851,-0.37322965,-23.936787
4773,4.0,153601.0,Marc-Édouard Nabe,0.1968362182378769,Q645167,Culture.Media.Music,88.0,10009.487884996346,77.0,10.0,193.0,14.029851,-0.37322965,-23.936787
4774,4.0,153601.0,Marc-Édouard Nabe,0.04574816131591797,Q645167,Geography.Regions.Europe.Europe*,88.0,10009.487884996346,77.0,10.0,193.0,14.029851,-0.37322965,-23.936787
4775,4.0,153601.0,Marc-Édouard Nabe,0.04574816131591797,Q645167,Geography.Regions.Europe.Western_Europe,88.0,10009.487884996346,77.0,10.0,193.0,14.029851,-0.37322965,-23.936787
4776,3.0,154033.0,Gérard Houllier,0.9947898983955383,Q295615,Culture.Biography.Biography*,183.0,33784.732542316764,168.0,0.0,0.0,12.686567,-15.793669,-15.525395999999999
4777,3.0,154033.0,Gérard Houllier,0.8962613940238953,Q295615,Culture.Sports,183.0,33784.732542316764,168.0,0.0,0.0,12.686567,-15.793669,-15.525395999999999
4778,3.0,154033.0,Gérard Houllier,0.08411114120483398,Q295615,Geography.Regions.Europe.Europe*,183.0,33784.732542316764,168.0,0.0,0.0,12.686567,-15.793669,-15.525395999999999
4779,3.0,154033.0,Gérard Houllier,0.0,Q295615,Geography.Regions.Europe.Western_Europe,183.0,33784.732542316764,168.0,0.0,0.0,12.686567,-15.793669,-15.525395999999999
4780,5.0,154188.0,Cab Calloway,0.9992059469223022,Q273079,Culture.Biography.Biography*,233.0,37222.60552195493,124.0,5.0,54.0,15.373135000000001,-22.415751999999998,12.641672999999999
4781,5.0,154188.0,Cab Calloway,0.8596737384796143,Q273079,Culture.Media.Music,233.0,37222.60552195493,124.0,5.0,54.0,15.373135000000001,-22.415751999999998,12.641672999999999
4782,5.0,154188.0,Cab Calloway,0.8031837940216064,Q273079,Culture.Media.Media*,233.0,37222.60552195493,124.0,5.0,54.0,15.373135000000001,-22.415751999999998,12.641672999999999
4783,5.0,154188.0,Cab Calloway,0.46102678775787354,Q273079,History_and_Society.Society,233.0,37222.60552195493,124.0,5.0,54.0,15.373135000000001,-22.415751999999998,12.641672999999999
4784,5.0,154188.0,Cab Calloway,0.15742753648757934,Q273079,Geography.Regions.Americas.North_America,233.0,37222.60552195493,124.0,5.0,54.0,15.373135000000001,-22.415751999999998,12.641672999999999
4785,5.0,154188.0,Cab Calloway,0.11597072333097458,Q273079,Culture.Biography.Women,233.0,37222.60552195493,124.0,5.0,54.0,15.373135000000001,-22.415751999999998,12.641672999999999
4786,1.0,154298.0,Gaetano Donizetti,0.9969346523284912,Q101698,Culture.Biography.Biography*,47.0,0.0,42.0,15.0,255.0,10.0,3.6711311,14.658244
4787,1.0,154298.0,Gaetano Donizetti,0.8774868249893188,Q101698,Culture.Media.Music,47.0,0.0,42.0,15.0,255.0,10.0,3.6711311,14.658244
4788,1.0,154298.0,Gaetano Donizetti,0.8479777574539185,Q101698,Culture.Media.Media*,47.0,0.0,42.0,15.0,255.0,10.0,3.6711311,14.658244
4789,1.0,154298.0,Gaetano Donizetti,0.7186043858528137,Q101698,Culture.Performing_arts,47.0,0.0,42.0,15.0,255.0,10.0,3.6711311,14.658244
4790,1.0,154298.0,Gaetano Donizetti,0.0068218579292297354,Q101698,Geography.Regions.Europe.Europe*,47.0,0.0,42.0,15.0,255.0,10.0,3.6711311,14.658244
4791,1.0,154298.0,Gaetano Donizetti,0.0,Q101698,Geography.Regions.Europe.Southern_Europe,47.0,0.0,42.0,15.0,255.0,10.0,3.6711311,14.658244
4792,17.0,154337.0,Gazélec Football Club Ajaccio,0.6297846436500549,Q627334,Culture.Sports,0.0,55773.78886660183,163.0,7.0,60.0,31.492537,-12.938449,-6.2753797
4793,17.0,154337.0,Gazélec Football Club Ajaccio,0.43892334604263306,Q627334,Geography.Regions.Europe.Europe*,0.0,55773.78886660183,163.0,7.0,60.0,31.492537,-12.938449,-6.2753797
4794,17.0,154337.0,Gazélec Football Club Ajaccio,0.29719679260253906,Q627334,Geography.Regions.Europe.Western_Europe,0.0,55773.78886660183,163.0,7.0,60.0,31.492537,-12.938449,-6.2753797
4795,2.0,154353.0,Saugeais,0.8872146010398865,Q112558,Geography.Regions.Europe.Europe*,88.0,0.0,77.0,10.0,193.0,11.343283999999999,-18.651529999999998,18.705948
4796,2.0,154353.0,Saugeais,0.7122421860694885,Q112558,Geography.Regions.Americas.Central_America,88.0,0.0,77.0,10.0,193.0,11.343283999999999,-18.651529999999998,18.705948
4797,2.0,154353.0,Saugeais,0.538993239402771,Q112558,Geography.Regions.Europe.Western_Europe,88.0,0.0,77.0,10.0,193.0,11.343283999999999,-18.651529999999998,18.705948
4798,2.0,154353.0,Saugeais,0.3702353835105896,Q112558,History_and_Society.History,88.0,0.0,77.0,10.0,193.0,11.343283999999999,-18.651529999999998,18.705948
4799,2.0,154353.0,Saugeais,0.30736804008483887,Q112558,Geography.Regions.Europe.Eastern_Europe,88.0,0.0,77.0,10.0,193.0,11.343283999999999,-18.651529999999998,18.705948
4800,2.0,154353.0,Saugeais,0.14415885508060455,Q112558,History_and_Society.Politics_and_government,88.0,0.0,77.0,10.0,193.0,11.343283999999999,-18.651529999999998,18.705948
4801,2.0,154353.0,Saugeais,0.1067005917429924,Q112558,Geography.Regions.Africa.Africa*,88.0,0.0,77.0,10.0,193.0,11.343283999999999,-18.651529999999998,18.705948
4802,14.0,154409.0,Bernard Cazeneuve,0.9987651705741882,Q560890,Culture.Biography.Biography*,88.0,85533.93830135027,77.0,10.0,193.0,27.462687,-7.059316,-14.701266
4803,14.0,154409.0,Bernard Cazeneuve,0.4738311638832092,Q560890,Geography.Regions.Europe.Western_Europe,88.0,85533.93830135027,77.0,10.0,193.0,27.462687,-7.059316,-14.701266
4804,14.0,154409.0,Bernard Cazeneuve,0.47225074672698975,Q560890,Geography.Regions.Europe.Europe*,88.0,85533.93830135027,77.0,10.0,193.0,27.462687,-7.059316,-14.701266
4805,14.0,154409.0,Bernard Cazeneuve,0.20690405368804932,Q560890,History_and_Society.Politics_and_government,88.0,85533.93830135027,77.0,10.0,193.0,27.462687,-7.059316,-14.701266
4806,2.0,154445.0,Birmingham City Football Club,0.8558611869812012,Q19444,Culture.Sports,183.0,4832.0,168.0,0.0,0.0,11.343283999999999,-5.0292330000000005,-6.393966000000001
4807,2.0,154445.0,Birmingham City Football Club,0.379807101726532,Q19444,Geography.Regions.Europe.Northern_Europe,183.0,4832.0,168.0,0.0,0.0,11.343283999999999,-5.0292330000000005,-6.393966000000001
4808,2.0,154445.0,Birmingham City Football Club,0.311877357006073,Q19444,Geography.Regions.Europe.Europe*,183.0,4832.0,168.0,0.0,0.0,11.343283999999999,-5.0292330000000005,-6.393966000000001
4809,3.0,154512.0,Hispano-Suiza,0.6224693655967712,Q29068,History_and_Society.Business_and_economics,0.0,11656.45241898487,139.0,18.0,41.0,12.686567,7.507159700000001,-24.368023
4810,3.0,154512.0,Hispano-Suiza,0.3415925204753876,Q29068,STEM.STEM*,0.0,11656.45241898487,139.0,18.0,41.0,12.686567,7.507159700000001,-24.368023
4811,3.0,154512.0,Hispano-Suiza,0.30736804008483887,Q29068,STEM.Engineering,0.0,11656.45241898487,139.0,18.0,41.0,12.686567,7.507159700000001,-24.368023
4812,3.0,154512.0,Hispano-Suiza,0.2568419873714447,Q29068,History_and_Society.Transportation,0.0,11656.45241898487,139.0,18.0,41.0,12.686567,7.507159700000001,-24.368023
4813,3.0,154512.0,Hispano-Suiza,0.24217800998687744,Q29068,Geography.Regions.Europe.Europe*,0.0,11656.45241898487,139.0,18.0,41.0,12.686567,7.507159700000001,-24.368023
4814,3.0,154512.0,Hispano-Suiza,0.0,Q29068,Geography.Regions.Europe.Southern_Europe,0.0,11656.45241898487,139.0,18.0,41.0,12.686567,7.507159700000001,-24.368023
4815,22.0,154700.0,Martina Hingis,0.9990402460098267,Q134720,Culture.Biography.Biography*,192.0,6218.706691891246,192.0,8.0,192.0,38.208954,-19.201199,24.139877
4816,22.0,154700.0,Martina Hingis,0.9916942119598389,Q134720,Culture.Sports,192.0,6218.706691891246,192.0,8.0,192.0,38.208954,-19.201199,24.139877
4817,22.0,154700.0,Martina Hingis,0.9820237755775452,Q134720,Culture.Biography.Women,192.0,6218.706691891246,192.0,8.0,192.0,38.208954,-19.201199,24.139877
4818,22.0,154700.0,Martina Hingis,0.4139109721183777,Q134720,Geography.Regions.Europe.Europe*,192.0,6218.706691891246,192.0,8.0,192.0,38.208954,-19.201199,24.139877
4819,22.0,154700.0,Martina Hingis,0.30218379402160644,Q134720,Geography.Regions.Europe.Western_Europe,192.0,6218.706691891246,192.0,8.0,192.0,38.208954,-19.201199,24.139877
4820,22.0,154700.0,Martina Hingis,0.11597072333097458,Q134720,History_and_Society.Society,192.0,6218.706691891246,192.0,8.0,192.0,38.208954,-19.201199,24.139877
4821,22.0,154700.0,Martina Hingis,0.0,Q134720,Geography.Regions.Europe.Eastern_Europe,192.0,6218.706691891246,192.0,8.0,192.0,38.208954,-19.201199,24.139877
4822,12.0,154814.0,Auckland,0.9896818399429321,Q37100,Geography.Geographical,192.0,410915.0271260821,192.0,2.0,192.0,24.776120000000002,-17.64648,12.587271000000001
4823,12.0,154814.0,Auckland,0.6723417043685913,Q37100,Geography.Regions.Oceania,192.0,410915.0271260821,192.0,2.0,192.0,24.776120000000002,-17.64648,12.587271000000001
4824,12.0,154814.0,Auckland,0.24509501457214355,Q37100,Geography.Regions.Asia.East_Asia,192.0,410915.0271260821,192.0,2.0,192.0,24.776120000000002,-17.64648,12.587271000000001
4825,12.0,154814.0,Auckland,0.15611489117145538,Q37100,Geography.Regions.Asia.Asia*,192.0,410915.0271260821,192.0,2.0,192.0,24.776120000000002,-17.64648,12.587271000000001
4826,1.0,155179.0,Dominique Bussereau,1.0000100135803223,Q63628,Culture.Biography.Biography*,233.0,0.0,124.0,5.0,54.0,10.0,11.5253315,6.601178999999999
4827,1.0,155179.0,Dominique Bussereau,0.459371196269989,Q63628,Geography.Regions.Europe.Europe*,233.0,0.0,124.0,5.0,54.0,10.0,11.5253315,6.601178999999999
4828,1.0,155179.0,Dominique Bussereau,0.4581643214225769,Q63628,Geography.Regions.Europe.Western_Europe,233.0,0.0,124.0,5.0,54.0,10.0,11.5253315,6.601178999999999
4829,1.0,155359.0,Paul W. S. Anderson,1.0000100135803223,Q380608,Culture.Biography.Biography*,183.0,0.0,168.0,20.0,0.0,10.0,-2.6287367,18.618107000000002
4830,1.0,155359.0,Paul W. S. Anderson,0.1824355274438858,Q380608,Culture.Media.Media*,183.0,0.0,168.0,20.0,0.0,10.0,-2.6287367,18.618107000000002
4831,1.0,155359.0,Paul W. S. Anderson,0.0,Q380608,Geography.Regions.Europe.Europe*,183.0,0.0,168.0,20.0,0.0,10.0,-2.6287367,18.618107000000002
4832,1.0,155359.0,Paul W. S. Anderson,0.0,Q380608,Geography.Regions.Europe.Northern_Europe,183.0,0.0,168.0,20.0,0.0,10.0,-2.6287367,18.618107000000002
4833,1.0,155359.0,Paul W. S. Anderson,0.0,Q380608,Geography.Regions.Americas.North_America,183.0,0.0,168.0,20.0,0.0,10.0,-2.6287367,18.618107000000002
4834,5.0,155631.0,Paris Saint-Germain Football Club (féminines),0.9958112239837646,Q3365295,Culture.Sports,13.0,22071.98274592187,95.0,3.0,175.0,15.373135000000001,-19.505648,21.783620000000003
4835,5.0,155631.0,Paris Saint-Germain Football Club (féminines),0.9903015494346619,Q3365295,Culture.Biography.Women,13.0,22071.98274592187,95.0,3.0,175.0,15.373135000000001,-19.505648,21.783620000000003
4836,5.0,155631.0,Paris Saint-Germain Football Club (féminines),0.9836069941520691,Q3365295,Culture.Biography.Biography*,13.0,22071.98274592187,95.0,3.0,175.0,15.373135000000001,-19.505648,21.783620000000003
4837,5.0,155631.0,Paris Saint-Germain Football Club (féminines),0.24809722805023193,Q3365295,Geography.Regions.Europe.Europe*,13.0,22071.98274592187,95.0,3.0,175.0,15.373135000000001,-19.505648,21.783620000000003
4838,5.0,155631.0,Paris Saint-Germain Football Club (féminines),0.014629947185516357,Q3365295,Geography.Regions.Europe.Western_Europe,13.0,22071.98274592187,95.0,3.0,175.0,15.373135000000001,-19.505648,21.783620000000003
4839,2.0,155991.0,Reynald Pedros,0.9994397163391113,Q606255,Culture.Biography.Biography*,0.0,4891.843590879076,163.0,7.0,60.0,11.343283999999999,0.8661985999999999,19.066399
4840,2.0,155991.0,Reynald Pedros,0.9955416321754456,Q606255,Culture.Sports,0.0,4891.843590879076,163.0,7.0,60.0,11.343283999999999,0.8661985999999999,19.066399
4841,2.0,155991.0,Reynald Pedros,0.45432912015914917,Q606255,Geography.Regions.Europe.Europe*,0.0,4891.843590879076,163.0,7.0,60.0,11.343283999999999,0.8661985999999999,19.066399
4842,2.0,155991.0,Reynald Pedros,0.40366052293777466,Q606255,Geography.Regions.Europe.Western_Europe,0.0,4891.843590879076,163.0,7.0,60.0,11.343283999999999,0.8661985999999999,19.066399
4843,27.0,155996.0,Valenciennes Football Club,0.7879412174224854,Q212269,Culture.Sports,0.0,224630.0986392867,163.0,7.0,60.0,44.925373,22.299297,-8.519827000000001
4844,27.0,155996.0,Valenciennes Football Club,0.4314633479118347,Q212269,Geography.Regions.Europe.Europe*,0.0,224630.0986392867,163.0,7.0,60.0,44.925373,22.299297,-8.519827000000001
4845,27.0,155996.0,Valenciennes Football Club,0.311877357006073,Q212269,Geography.Regions.Europe.Western_Europe,0.0,224630.0986392867,163.0,7.0,60.0,44.925373,22.299297,-8.519827000000001
4846,4.0,156056.0,Pretoria,0.8267217874526978,Q3926,Geography.Geographical,13.0,71392.91637666906,95.0,11.0,175.0,14.029851,4.2969574999999995,-12.854349000000001
4847,4.0,156056.0,Pretoria,0.8080772161483765,Q3926,Geography.Regions.Africa.Africa*,13.0,71392.91637666906,95.0,11.0,175.0,14.029851,4.2969574999999995,-12.854349000000001
4848,4.0,156056.0,Pretoria,0.538993239402771,Q3926,Geography.Regions.Africa.Southern_Africa,13.0,71392.91637666906,95.0,11.0,175.0,14.029851,4.2969574999999995,-12.854349000000001
4849,4.0,156056.0,Pretoria,0.16886694729328156,Q3926,History_and_Society.Society,13.0,71392.91637666906,95.0,11.0,175.0,14.029851,4.2969574999999995,-12.854349000000001
4850,4.0,156235.0,Raymond Pellegrin,0.9971204400062561,Q1384327,Culture.Biography.Biography*,0.0,11122.878527438916,94.0,12.0,235.0,14.029851,8.995441,-9.29288
4851,4.0,156235.0,Raymond Pellegrin,0.18495945835113525,Q1384327,Geography.Regions.Europe.Western_Europe,0.0,11122.878527438916,94.0,12.0,235.0,14.029851,8.995441,-9.29288
4852,4.0,156235.0,Raymond Pellegrin,0.15742753648757934,Q1384327,Geography.Regions.Europe.Europe*,0.0,11122.878527438916,94.0,12.0,235.0,14.029851,8.995441,-9.29288
4853,2.0,156582.0,Sarin,0.9871888160705566,Q187695,STEM.STEM*,0.0,0.0,94.0,27.0,235.0,11.343283999999999,18.488564999999998,3.8874142
4854,2.0,156582.0,Sarin,0.9566442370414734,Q187695,STEM.Chemistry,0.0,0.0,94.0,27.0,235.0,11.343283999999999,18.488564999999998,3.8874142
4855,2.0,156582.0,Sarin,0.4843900501728058,Q187695,STEM.Medicine_&_Health,0.0,0.0,94.0,27.0,235.0,11.343283999999999,18.488564999999998,3.8874142
4856,2.0,156582.0,Sarin,0.2689514458179474,Q187695,History_and_Society.Military_and_warfare,0.0,0.0,94.0,27.0,235.0,11.343283999999999,18.488564999999998,3.8874142
4857,4.0,156726.0,Jean Lafitte,0.994098961353302,Q454672,Culture.Biography.Biography*,192.0,4832.0,192.0,5.0,192.0,14.029851,-5.5595765,16.894551999999997
4858,4.0,156726.0,Jean Lafitte,0.3923468291759491,Q454672,History_and_Society.Politics_and_government,192.0,4832.0,192.0,5.0,192.0,14.029851,-5.5595765,16.894551999999997
4859,4.0,156726.0,Jean Lafitte,0.18714269995689392,Q454672,History_and_Society.Military_and_warfare,192.0,4832.0,192.0,5.0,192.0,14.029851,-5.5595765,16.894551999999997
4860,4.0,156726.0,Jean Lafitte,0.0,Q454672,Geography.Regions.Americas.North_America,192.0,4832.0,192.0,5.0,192.0,14.029851,-5.5595765,16.894551999999997
4861,4.0,156726.0,Jean Lafitte,0.0,Q454672,Geography.Regions.Europe.Europe*,192.0,4832.0,192.0,5.0,192.0,14.029851,-5.5595765,16.894551999999997
4862,4.0,156726.0,Jean Lafitte,0.0,Q454672,Geography.Regions.Europe.Western_Europe,192.0,4832.0,192.0,5.0,192.0,14.029851,-5.5595765,16.894551999999997
4863,5.0,157326.0,Le Gendarme en balade,0.9715740084648132,Q140607,Culture.Media.Media*,0.0,37350.65138663897,94.0,12.0,235.0,15.373135000000001,-18.132761,-24.046618
4864,5.0,157326.0,Le Gendarme en balade,0.9241518378257751,Q140607,Culture.Media.Films,0.0,37350.65138663897,94.0,12.0,235.0,15.373135000000001,-18.132761,-24.046618
4865,5.0,157326.0,Le Gendarme en balade,0.09919838809967041,Q140607,Geography.Regions.Europe.Western_Europe,0.0,37350.65138663897,94.0,12.0,235.0,15.373135000000001,-18.132761,-24.046618
4866,5.0,157326.0,Le Gendarme en balade,0.0,Q140607,Geography.Regions.Europe.Europe*,0.0,37350.65138663897,94.0,12.0,235.0,15.373135000000001,-18.132761,-24.046618
4867,4.0,157785.0,Laurent Fournier,1.0000100135803223,Q1360075,Culture.Biography.Biography*,0.0,15066.740365346122,94.0,7.0,235.0,14.029851,22.390036,15.215251
4868,4.0,157785.0,Laurent Fournier,0.9963027834892273,Q1360075,Culture.Sports,0.0,15066.740365346122,94.0,7.0,235.0,14.029851,22.390036,15.215251
4869,4.0,157785.0,Laurent Fournier,0.4849463572502136,Q1360075,Geography.Regions.Europe.Western_Europe,0.0,15066.740365346122,94.0,7.0,235.0,14.029851,22.390036,15.215251
