,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
265121,"Федорцов, Андрей Альбертович",265121,3,10,5838.0,Q4482071
265150,"Антонова, Ирина Александровна",265150,3,10,1948.0,Q452606
265295,Столкновение над Днепродзержинском,265295,2,30,23244.0,Q2375128
265296,Большие десантные корабли проекта 775,265296,29,20,7906.367143259962,Q932860
265357,Дорический ордер,265357,1,14,0.0,Q192664
265888,Регистрационные знаки транспортных средств в СССР,265888,2,14,0.0,Q905505
265964,Глизе 581,265964,3,13,320.8333333333251,Q15718
266291,"Ордин-Нащокин, Афанасий Лаврентьевич",266291,3,4,0.0,Q2620447
266564,"Хрущёв, Леонид Никитович",266564,1,5,0.0,Q4501916
266636,"Озолиня, Лилита Арвидовна",266636,2,5,1948.0,Q4332234
266964,"Трентиньян, Жан-Луи",266964,6,6,5960.3632559746775,Q106204
267023,"Кастро, Рауль",267023,2,1,1948.0,Q46809
268334,Джузеппе Меацца (стадион),268334,1,8,0.0,Q133566
269134,Студент,269134,3,9,12099.72710116766,Q315247
269233,Старики-разбойники,269233,13,12,6872.336907151658,Q378969
269614,Весёлый Роджер,269614,2,20,3894.0,Q182773
270337,Москва — Кассиопея,270337,1,3,0.0,Q251585
270642,Тампа-Бэй Лайтнинг,270642,4,22,2045.1333333333332,Q201864
270898,Сборная Армении по футболу,270898,26,8,31413.216863296588,Q183326
273693,"Айнтрахт (футбольный клуб, Франкфурт-на-Майне)",273693,6,7,26.44825206386119,Q38245
274126,Оникс (противокорабельная ракета),274126,4,20,19.359556133283807,Q1475405
274811,"Шмейхель, Петер",274811,5,8,541.5684309443775,Q182314
275974,"Лыжичко, Руслана Степановна",275974,6,14,42656.59564581234,Q129119
276875,"Ларссон, Хенрик",276875,4,8,0.0,Q179334
277255,Дайте жалобную книгу,277255,13,12,25684.10104017292,Q400218
278286,"Ещенко, Андрей Олегович",278286,3,7,0.0,Q2628580
278333,"Тыквер, Том",278333,1,9,0.0,Q57231
280483,Взрывы на самолётах (2004),280483,3,0,3894.0,Q2375246
280762,Радиотелескоп,280762,7,13,2.2968253968253967,Q184356
281363,"Марченко, Людмила Васильевна",281363,1,4,0.0,Q2376254
283578,"Хоу, Горди",283578,4,22,1287.166666666659,Q358519
286520,Таран (морской),286520,7,20,2621.5550141485623,Q778702
287746,"Лазаренко, Павел Иванович",287746,6,14,55660.20124869208,Q559607
288388,Тенцинг Норгей,288388,3,9,3894.0,Q80732
288590,"Калныньш, Ивар",288590,1,12,0.0,Q2306866
289770,Убийство Георгия Гонгадзе,289770,7,14,349.89477127720636,Q4468577
292681,Целуются зори (фильм),292681,1,3,0.0,Q4503822
294712,Экзархат,294712,2,24,0.0,Q2998465
295589,"Петржела, Властимил",295589,4,7,61.844459179899715,Q600219
299293,Эласмотерии,299293,2,23,15528.0,Q131678
299772,"Горлукович, Сергей Вадимович",299772,5,8,3675.0049784946027,Q195285
300290,Послание Аресибо,300290,16,13,5826.073232323232,Q384071
300580,Нью-Йорк Рейнджерс,300580,3,22,1948.0,Q188984
300583,Торонто Мейпл Лифс,300583,5,22,6465.533333333443,Q203384
300585,Монреаль Канадиенс,300585,5,22,43887.966666666245,Q188143
304392,12 (фильм),304392,11,10,2731.6568100896,Q175014
304920,"Кеннеди, Роберт",304920,8,9,7785.666666666667,Q25310
306857,"Патон, Евгений Оскарович",306857,4,14,2678.938323529258,Q1389588
307991,Airbus A340,307991,2,30,3894.0,Q6481
308771,"Зюскинд, Патрик",308771,5,9,7786.0,Q105994
310076,Поручик Голицын,310076,1,2,0.0,Q20082567
313898,Пантелеимонов монастырь (Афон),313898,3,29,30219.35708793685,Q588387
314937,Урга — территория любви,314937,10,10,725.4234161064129,Q1169942
317304,Конфликт вокруг Тузлы,317304,6,20,9011.347066367054,Q1969955
319439,Вечный огонь,319439,2,10,39815.44556076215,Q640692
319722,"Грибов, Алексей Николаевич",319722,2,3,14505.118326809297,Q4148913
320307,"Демидов, Акинфий Никитич",320307,1,11,0.0,Q418544
321009,Орден «За службу Родине в Вооружённых Силах СССР»,321009,2,20,5.470887695522103,Q655396
321197,"Брагинский, Эмиль Вениаминович",321197,7,12,20956.2580372634,Q1970735
325707,Чемпионат Аргентины по футболу,325707,9,7,11984.437156044014,Q223170
332382,"Марло, Патрик",332382,3,22,9921.333333333097,Q537382
341002,Массовые расстрелы в Кралеве и Крагуеваце,341002,1,20,0.0,Q685201
341717,"Парийо, Анн",341717,3,26,7783.0,Q565692
342121,"Станкевич, Сергей Борисович",342121,1,14,0.0,Q4439450
342731,"Треппер, Леопольд",342731,3,5,2291.174655397249,Q511399
343800,Антисоветизм,343800,3,24,16837.144380446887,Q83834
344279,Евролига (баскетбол),344279,6,19,19420.0,Q185982
344421,Братец медвежонок,344421,1,9,0.0,Q215365
346370,"Каманин, Николай Петрович",346370,2,1,1948.0,Q927979
346633,"Сихарулидзе, Антон Тариэльевич",346633,13,1,1982.7384107103242,Q594702
346984,Гюйс,346984,2,20,0.0,Q4881037
347353,"Гуревич, Анатолий Маркович",347353,2,5,0.0,Q487871
347858,"Линекер, Гари",347858,3,7,658.7795673923532,Q47778
348525,"Ивашутин, Пётр Иванович",348525,10,0,1481.239991825841,Q2379613
349898,Знакомство с Факерами,349898,4,19,0.3333333333333333,Q740489
350282,"Корабельников, Валентин Владимирович",350282,10,0,243.90934139459128,Q2630429
351339,"Малахов, Владимир Анатольевич",351339,1,4,0.0,Q84600
351583,"Бараев, Арби Алаутдинович",351583,1,0,0.0,Q2292237
354704,"Адоскин, Анатолий Михайлович",354704,1,3,0.0,Q4057952
355862,Кливленд Кавальерс,355862,1,19,0.0,Q162990
355971,"Тюняев, Андрей Александрович",355971,1,10,0.0,Q4467573
356140,Игла (переносной зенитный ракетный комплекс),356140,3,28,1948.0,Q147847
356730,Батькивщина,356730,25,14,8403.457529493287,Q45376
358291,"Ней, Мишель",358291,1,16,0.0,Q40756
360885,Президентские выборы на Украине,360885,8,14,110.45353836876663,Q4128590
361467,"Пушкаш, Ференц",361467,4,8,184.85200719764478,Q482931
362625,"Киркоров, Филипп Бедросович",362625,6,2,35411.97447942177,Q494596
363120,Сборная Сан-Марино по футболу,363120,23,8,3606.632944519308,Q185350
363131,Сборная Андорры по футболу,363131,21,8,3675.9709378910156,Q180798
364388,"Луческу, Мирча",364388,4,8,642.2533375634262,Q342698
365505,"Мельникова, Анастасия Рюриковна",365505,2,10,0.0,Q4289911
365777,"Товстоногов, Георгий Александрович",365777,6,3,9816.701428686309,Q862244
366451,Военно-воздушная инженерная академия имени Н. Е. Жуковского,366451,2,0,0.0,Q1934904
367304,"Добровольский, Игорь Иванович",367304,4,8,1358.05715588818,Q353684
368749,Атлетик Бильбао,368749,5,7,3522.368429812511,Q8687
370245,"Шульце-Бойзен, Харро",370245,3,5,769.1426601176602,Q66784
372224,"Головкин, Гавриил Иванович",372224,2,16,0.0,Q1377043
373401,Народный артист Украины,373401,8,2,39742.30919532253,Q1359841
375016,Вороний глаз,375016,1,14,0.0,Q162121
375708,"Готт, Карел",375708,1,5,0.0,Q333187
377959,Губка Боб Квадратные Штаны (мультсериал),377959,12,9,59599.876407674885,Q83279
378093,"Берлиоз, Гектор",378093,6,19,197683.9840691545,Q1151
378573,"Шустер, Савик",378573,6,14,14769.76109876935,Q454794
379283,ПС-90А,379283,1,30,0.0,Q615977
379925,Губка Боб в 3D,379925,9,9,204.06666666666675,Q7765993
380666,Ирония судьбы. Продолжение,380666,6,1,21357.0,Q1454748
380819,"Фальц-Фейн, Фридрих Эдуардович",380819,3,21,0.0,Q91563
382632,Звезда (модуль МКС),382632,5,18,11667.0,Q725102
384261,Чемпионат Бразилии по футболу (Серия A),384261,6,7,1254.1448609142872,Q206813
385880,Четники,385880,2,20,1948.0,Q872672
386098,"Шуфрич, Нестор Иванович",386098,8,14,294.2039801416541,Q1973323
387108,Архангел (Marvel Comics),387108,9,27,3.411255411255411,Q770064
387215,Сражение под Красным,387215,2,16,1948.0,Q25809
387579,"АЕК (футбольный клуб, Афины)",387579,3,7,1979.645489770535,Q201584
387779,Голубой ара,387779,3,2,1948.0,Q743214
392873,"Смирнов, Иван Васильевич",392873,1,16,0.0,Q533882
392983,Сальхов (прыжок),392983,12,1,727.5341896702573,Q1890697
393011,"Хейфиц, Иосиф Ефимович",393011,4,3,17878.94378716929,Q741710
394074,"Леждей, Эльза Ивановна",394074,2,10,3894.0,Q4257275
394717,"Менглет, Георгий Павлович",394717,4,3,11893.63567063587,Q4290346
394870,"Николаев, Юрий Александрович",394870,1,2,0.0,Q4320186
395746,"Парфёнов, Дмитрий Владимирович",395746,2,7,1948.0,Q1972844
395848,"Стеблов, Евгений Юрьевич",395848,3,4,5172.862946291685,Q3061588
396199,Фагот (ПТРК),396199,5,20,1508.377959598118,Q298656
396766,Граждане! При артобстреле эта сторона улицы наиболее опасна,396766,1,24,0.0,Q4147474
396881,"Кириллов, Игорь Леонидович",396881,5,10,9313.039638933064,Q1974633
397310,"Трусов, Аркадий Васильевич",397310,3,3,11468.717260943416,Q4464536
397842,Шторм (Marvel Comics),397842,11,27,6.500144300144299,Q632212
398853,Индокитайская война,398853,1,6,0.0,Q748780
399028,Патрульные катера проекта 12150,399028,25,20,323.8300328992575,Q4347086
399611,Множественное гражданство в России,399611,1,9,0.0,Q4298939
399919,Международный свод сигналов,399919,3,20,973.5000000000001,Q327721
401382,Солдат Иван Бровкин,401382,1,3,0.0,Q4427579
401586,"Урбанский, Евгений Яковлевич",401586,2,3,1527.491736626879,Q4476857
402321,"Блинников, Сергей Капитонович",402321,3,3,2972.8191255401607,Q4088190
402385,"Сазонова, Нина Афанасьевна",402385,1,12,0.0,Q4405072
406360,Баян,406360,1,2,0.0,Q804099
409498,"Добржанская, Любовь Ивановна",409498,1,12,0.0,Q4163437
422703,Чапаев (фильм),422703,1,3,0.0,Q153593
423606,"Руис Ибаррури, Рубен",423606,2,5,27090.0,Q2415070
424250,SaM146,424250,1,30,0.0,Q1078034
425437,"О’Тул, Питер",425437,3,5,0.0,Q103876
437154,Национальная академия наук Украины,437154,8,14,30766.771855245956,Q958769
440230,"Ханаева, Евгения Никандровна",440230,3,3,5448.780256670625,Q4495381
442538,"Лепко, Владимир Алексеевич",442538,2,3,2787.67988426705,Q4259151
444946,"Гинер, Евгений Леннорович",444946,2,7,70.51236382338281,Q3059629
448481,"Гозман, Леонид Яковлевич",448481,2,10,1141.109357705274,Q670170
457210,"Вилладжо, Паоло",457210,2,4,0.0,Q471328
457844,Комбатант,457844,3,20,359.2323571196941,Q1414937
458248,Х-35,458248,14,20,5449.649985688207,Q630690
466125,"Броун, Роберт",466125,2,25,5838.0,Q155764
477020,Оренбург (футбольный клуб),477020,7,7,6002.147472310442,Q2095484
481962,Вильярреал (футбольный клуб),481962,15,7,27684.17535435379,Q12297
488838,"Ладыгин, Фёдор Иванович",488838,9,0,862.9935806507566,Q1974927
494721,"Вавилон (фильм, 2006)",494721,2,9,15528.0,Q191074
508494,Палмейрас,508494,5,7,199.74872995978518,Q80964
516229,"Бирюков, Владлен Егорович",516229,1,9,0.0,Q4087116
517259,1-я Конная армия,517259,2,5,3894.0,Q163416
526880,Абдул-Азиз ибн Абдуррахман Аль Сауд,526880,3,0,0.0,Q151509
542508,"Хюнтелар, Клас-Ян",542508,6,7,1230.7780026647972,Q26069
543441,"Лахова, Екатерина Филипповна",543441,5,10,21864.487046812737,Q4255359
543875,"Деметрадзе, Георгий Шалвович",543875,2,7,9.592167919799499,Q1889796
543931,"Хэкмен, Джин",543931,5,5,1979.5,Q150943
544542,Алексий (Бяконт),544542,2,29,0.0,Q717251
545634,"Леммон, Джек",545634,2,6,3894.0000000000005,Q94123
545640,"Виалли, Джанлука",545640,3,7,2456.750987232953,Q239688
546537,"Домингес, Алехандро Дамиан",546537,3,7,4726.54571720228,Q361196
547043,"Павловский, Глеб Олегович",547043,2,10,4950.28795475576,Q562213
547178,"Тимохин, Евгений Леонидович (генерал)",547178,8,0,0.0,Q4457656
547620,"Дешам, Дидье",547620,7,8,7935.222156366016,Q508711
551573,Ворскла (футбольный клуб),551573,5,7,1141.6439762420507,Q274762
552441,"Бабел, Райан",552441,10,8,10952.74578276576,Q184218
552701,Опасный возраст (фильм),552701,2,3,523.7404562406666,Q4335149
552757,Россия-24,552757,6,4,10113.601341421047,Q628101
554217,"Степанков, Константин Петрович",554217,1,4,0.0,Q3183886
554913,Кхмеры,554913,1,6,0.0,Q201028
555658,"Лир, Аманда",555658,1,2,0.0,Q454010
556140,"Дэви, Гемфри",556140,1,25,0.0,Q131761
562267,Переходные металлы,562267,2,31,19390.0,Q19588
565970,Григорий Чудотворец,565970,2,29,5499.3274730427265,Q337537
569464,Зинсхайм,569464,3,7,188.09644049723622,Q14950
570646,"Алонсо, Хаби",570646,2,7,0.0,Q208104
575807,"Боруссия (футбольный клуб, Мёнхенгладбах)",575807,6,8,3721.3818784880727,Q101959
576988,"Камбурова, Елена Антоновна",576988,5,2,22691.55513948095,Q4210804
577071,Теракт в Будённовске,577071,8,0,17490.0,Q1201832
580238,"Шкртел, Мартин",580238,3,8,0.0,Q192913
586816,"Риксен, Фернандо",586816,1,7,0.0,Q556731
586880,"Беланов, Игорь Иванович",586880,2,8,3201.125691666722,Q311410
589732,"Ван Нистелрой, Руд",589732,7,7,2306.271389856758,Q45626
593782,"Гусев, Владимир Михайлович",593782,4,12,9229.954076288435,Q4152679
593793,Индепендьенте,593793,3,7,4.014240145819094,Q214978
594915,Мегаспорт (дворец спорта),594915,3,1,1.605480140774258,Q1255881
599181,"Индзаги, Филиппо",599181,6,7,4899.800557554956,Q126503
599350,"Кантона, Эрик",599350,3,7,0.0,Q170328
599381,"Гиггз, Райан",599381,10,8,4511.31294295354,Q10524
601986,Военная диктатура,601986,3,14,31.59680134680134,Q49896
602325,Право убежища,602325,13,20,18807.205867236884,Q11283415
604389,"Коул, Джо",604389,1,7,0.0,Q184946
605168,"Малежик, Вячеслав Ефимович",605168,2,24,0.0,Q4277625
607365,"Чигринский, Дмитрий Анатольевич",607365,1,7,0.0,Q298140
609928,"Зеедорф, Кларенс",609928,2,8,0.0,Q484909
610301,"Ямадаев, Сулим Бекмирзаевич",610301,2,0,31.754761904761867,Q718173
612373,"Бентнер, Никлас",612373,1,8,0.0,Q167240
614049,Инцидент в Тонкинском заливе,614049,2,20,0.0,Q482402
619136,"Москвина, Тамара Николаевна",619136,9,1,1052.939361581337,Q443437
620117,"Шпильман, Владислав",620117,2,2,1948.0,Q157176
622337,"Наджиев, Игорь Мислюмович",622337,1,26,0.0,Q4311956
624069,Пароль «Рыба-меч»,624069,1,26,0.0,Q486954
625045,"Шунин, Антон Владимирович",625045,2,8,0.0,Q310567
626454,"Губник, Роман",626454,1,7,0.0,Q313952
626574,Сборная Азербайджана по футболу,626574,25,8,6032.991773212679,Q180800
627035,Морейский деспотат,627035,3,29,0.0,Q604593
632218,"Артмане, Вия Фрицевна",632218,2,5,3894.0,Q257901
632718,"Марков, Леонид Васильевич",632718,1,3,0.0,Q4282047
634131,"Вуд, Натали",634131,1,6,0.0,Q180919
634437,"Шарко, Жан Мартен",634437,2,9,1948.0,Q20710
635552,"Зарипов, Данис Зиннурович",635552,3,22,1977.500000000001,Q982219
636408,Ми-38,636408,1,20,0.0,Q1324759
636900,Дивизион,636900,4,20,1948.0,Q3625329
637549,Свадьба Фигаро,637549,1,2,0.0,Q201873
639233,"Баталов, Николай Петрович",639233,2,12,1948.0,Q284136
649698,"Ерёменко, Андрей Иванович",649698,5,5,90946.82534460281,Q48084
650788,"Ребко, Алексей Васильевич",650788,1,7,0.0,Q509879
653154,Поздняя встреча,653154,1,3,0.0,Q4368836
653588,"Столтенберг, Йенс",653588,2,14,1948.0,Q57665
656837,Экзархат приходов русской традиции в Западной Европе,656837,2,24,0.0,Q762940
656895,Горбатый кит,656895,3,9,6629.098282922979,Q132905
657225,Чемпионат Чехии по футболу,657225,5,7,156.96216898026688,Q217016
659542,Ураган (РСЗО),659542,6,20,4443.413671060245,Q277426
660651,Современник (театр),660651,10,3,21123.658315835102,Q1979285
660725,Оппортьюнити,660725,18,15,75357.64606968549,Q193538
664806,Чудов монастырь,664806,3,10,5396.207326007326,Q1950863
665127,Боковой амиотрофический склероз,665127,6,9,13317.715386388165,Q206901
665610,"Антонова, Ольга Сергеевна",665610,1,12,0.0,Q4067422
666742,Крепкий орешек 4.0,666742,2,9,5838.0,Q50861
666974,"Бут, Пауэрс",666974,3,5,42451.0,Q503027
667581,"Нильская, Людмила Валерьевна",667581,4,3,51244.483258520886,Q4321375
676774,Государственная граница (телесериал),676774,6,5,43502.780686162274,Q4146566
676775,"Государственная граница. Мы наш, мы новый…",676775,4,5,6145.548227796058,Q15270570
680346,"Дробыш, Виктор Яковлевич",680346,2,24,15622.606574965053,Q4168295
681781,"Денисов, Александр Петрович (актёр)",681781,2,5,0.0,Q4157950
681852,"Новиков, Владимир Васильевич",681852,1,5,0.0,Q4322656
683058,Сборная Сербии по футболу,683058,22,8,13391.347519586992,Q182740
683778,Россия на «Детском Евровидении»,683778,11,2,2722.566814867087,Q848122
685579,"Виктория (футбольный клуб, Пльзень)",685579,12,7,10259.461435799887,Q206838
688041,Саудиты,688041,3,0,0.0,Q31711
691815,"Бобрин, Игорь Анатольевич",691815,9,1,750.3291388193618,Q723845
696003,Ricchi e Poveri,696003,1,3,0.0,Q541385
700396,"Карабах (футбольный клуб, Агдам)",700396,10,7,2047.5097183198648,Q723476
701334,Чикаго Файр,701334,3,8,2.6246392496392494,Q308683
702167,Чемпионат России по футболу 2002 — золотой матч,702167,1,8,0.0,Q4509751
702813,"Гамильтон, Эмма",702813,1,2,0.0,Q234811
703237,Ди Си Юнайтед,703237,2,8,0.0,Q238593
705027,"Ощепков, Василий Сергеевич",705027,6,1,4864.0,Q4340844
705270,Сборная Грузии по футболу,705270,19,8,3832.749538305416,Q186268
705409,Синьор Робинзон,705409,3,4,3894.0,Q1122805
708290,"Ротенберг, Борис Борисович",708290,6,7,3895.6166666666663,Q2635589
708403,Чанъань,708403,1,5,0.0,Q6501000
708450,Эван Всемогущий,708450,2,9,0.0,Q195949
709374,Совет национальной безопасности и обороны Украины,709374,17,14,5491.511040229771,Q1563383
710055,Пэтриот,710055,2,28,0.0,Q339025
710363,Планета страха,710363,1,10,0.0,Q1165050
710539,"Кортик (фильм, 1973)",710539,2,4,1948.0,Q4234383
711477,"Шиманская, Марина Мечиславовна",711477,1,5,0.0,Q4523983
712576,"Сафонов, Всеволод Дмитриевич",712576,2,10,1948.0,Q4409271
714200,Копыто,714200,5,23,9727.0,Q128007
714753,"Крыховяк, Гжегож",714753,3,7,0.0,Q1354322
715110,"Фальц-Фейн, Эдуард фон",715110,5,21,7781.0,Q950186
717343,30-мм пушка 2А42,717343,3,20,44.177972529505915,Q937772
717409,30-мм пушка 2А72,717409,5,20,78.84985910695957,Q4030771
717583,Военно-морской флот СССР,717583,38,20,263483.57377763576,Q796754
720116,Фальц-Фейны (семья),720116,4,21,1.0,Q4481022
723639,"Ковальчук, Михаил Валентинович",723639,3,10,41.85021645021645,Q4225541
723931,Мэгги Кью,723931,2,9,3894.0,Q614774
724627,"Киндинов, Евгений Арсеньевич",724627,2,12,1948.0,Q4220776
728502,"Херд-Вуд, Рейчел",728502,1,9,0.0,Q234947
729502,Дмитрий Михайлович Грозные Очи,729502,2,10,1948.0,Q982255
730058,"Фоменко, Пётр Наумович",730058,5,12,4948.534325166628,Q3388955
734988,Чертаново (футбольный клуб),734988,1,7,0.0,Q2457917
737442,"Хитцльспергер, Томас",737442,3,8,1.2229238314976856,Q57152
742169,Истеблишмент,742169,1,9,0.0,Q574562
742210,"Рыжов, Иван Петрович",742210,2,3,1948.0,Q4401835
743064,Заря (модуль МКС),743064,3,18,0.0,Q331785
744413,"Джонс, Джим",744413,3,5,3894.0,Q213861
744791,"Маломуж, Николай Григорьевич",744791,6,14,47.875171753548294,Q4278369
744893,Лоцман,744893,6,20,5912.386105118486,Q475604
745941,"Санторо, Родриго",745941,3,1,5840.0,Q294819
745968,"Копенгаген (футбольный клуб, 1992)",745968,10,7,2324.837874846225,Q188430
746538,Конвенция Монтрё о статусе проливов,746538,4,20,133.18351573573565,Q869500
751192,"Гаркалин, Валерий Борисович",751192,3,2,8165.004145551905,Q4133766
752330,"Рапид (футбольный клуб, Вена)",752330,9,7,1539.176918601595,Q131215
753480,"Ардов, Борис Викторович",753480,2,3,0.0,Q4068948
754843,"Мукасей, Анатолий Михайлович",754843,4,3,5339.040163553899,Q4306761
755470,"Руднев, Семён Васильевич",755470,3,4,971.0,Q4399498
755492,"Епанчин, Николай Алексеевич",755492,2,21,0.0,Q4175732
756133,"Болгова, Эльвира Алексеевна",756133,1,3,0.0,Q4090686
758690,"Бутырская, Мария Викторовна",758690,10,1,4583.011200376272,Q268807
760279,Одна тысяча рублей,760279,1,14,0.0,Q4467172
760977,"Кулик, Илья Александрович (фигурист)",760977,5,1,6997.693551039164,Q1325882
763843,"Ред Булл (футбольный клуб, Зальцбург)",763843,11,7,2213.4600088673506,Q994811
764068,Призрак замка Моррисвилль,764068,3,5,9726.0,Q3566259
768852,"Ионов, Алексей Сергеевич",768852,9,8,2347.1374368112215,Q2310004
769150,Нога (значения),769150,1,23,0.0,Q1798008
769250,"Санкара, Тома",769250,1,9,0.0,Q202155
771817,Зверь (Marvel Comics),771817,13,27,38589.402525252524,Q302186
771890,Хавок (Marvel Comics),771890,6,27,0.7142857142857142,Q849486
772272,Мечехвосты,772272,1,23,0.0,Q19430
773298,Балтийский завод,773298,2,20,0.0,Q530989
774391,"Погудин, Олег Евгеньевич",774391,4,2,8556.187223184917,Q4366928
775100,"Смаков, Самат Кабирович",775100,1,8,0.0,Q970546
775652,"Срна, Дарио",775652,1,8,0.0,Q184269
777477,Екатеринбургский завод,777477,1,11,0.0,Q4174314
777548,Пластинки «Пионера»,777548,12,13,2753.2449494950256,Q412
777970,"Сутягин, Игорь Вячеславович",777970,1,0,0.0,Q563472
780569,Могила Неизвестного Солдата,780569,6,10,105500.52762447383,Q2075146
784903,"Шишков, Александр Семёнович",784903,2,3,3894.0,Q2522179
789166,"Рошаль, Леонид Михайлович",789166,2,10,1948.0,Q1346360
789647,"Светикова, Светлана Андреевна",789647,2,3,1948.0,Q442792
789735,Пропавшая экспедиция,789735,3,12,9792.733585235464,Q15270972
790886,"Ардов, Михаил Викторович",790886,3,3,0.5,Q4068946
792452,RQ-4 Global Hawk,792452,2,14,1947.9999999999998,Q162066
792642,"Кудря, Иван Данилович",792642,2,4,0.0,Q4244559
792667,"Шеймов, Виктор Иванович",792667,2,4,4061.363322117339,Q564695
795064,"Аманова, Светлана Геннадьевна",795064,2,5,5838.0,Q4063944
796009,Матросская Тишина (следственный изолятор),796009,5,17,3894.0,Q3299316
797123,Мэр Москвы,797123,4,10,6261.072372669919,Q1837906
799650,Мужская сборная России по баскетболу,799650,3,19,3895.0,Q391402
799671,Большой скачок,799671,2,6,11658.0,Q58715
801288,Грас,801288,2,9,9720.0,Q173705
802628,Международное морское право,802628,13,20,1387.4928621438582,Q1088099
814692,Неглерия Фоулера,814692,2,9,1948.0,Q131273
815152,Ночной Змей,815152,11,27,7.81919191919192,Q5342183
816617,Великая Северная экспедиция,816617,2,25,1948.0,Q233260
817896,"Малиновская, Маша",817896,1,2,0.0,Q4277930
824137,"Сергачёв, Виктор Николаевич",824137,5,3,25884.50796086886,Q4416771
837812,Белый орёл (группа),837812,4,24,24358.010772720525,Q4083143
844862,Левада-Центр,844862,2,10,545.8407496902025,Q1819354
851802,Митрополит Киевский и всея Руси,851802,4,29,5019.593676021682,Q1433566
863717,Военно-морские силы Германии,863717,6,20,8288.01432475166,Q56015
863912,"Сошальский, Владимир Борисович",863912,3,3,15558.759697815573,Q4430400
864193,Коллекция Фрика,864193,1,10,0.0,Q682827
866874,Сухоядение,866874,1,29,0.0,Q1271074
867320,"Шевченков, Алексей Владимирович",867320,1,20,0.0,Q4522182
868919,"Азов (линейный корабль, 1826)",868919,4,20,2921.0,Q3563949
869560,Дело Румянцева,869560,10,3,34455.73125967767,Q4157160
869641,"Юхтин, Геннадий Гаврилович",869641,1,10,0.0,Q2427354
872720,"Дранга, Пётр Юрьевич",872720,3,24,43246.13632518329,Q3388951
873610,"Скоулз, Пол",873610,7,8,4509.799147163286,Q45613
878770,Сухопутные войска Украины,878770,13,14,15461.515360137557,Q682152
878815,Военно-морские силы Украины,878815,50,20,117858.30867311382,Q932840
882118,"Чекмарёв, Виктор Константинович",882118,1,3,0.0,Q4508302
882543,"Андреев, Владимир Алексеевич",882543,5,3,11361.37695360195,Q4065454
884245,"Меладзе, Константин Шотович",884245,4,1,5841.0,Q1990094
889377,Иоанн (Крестьянкин),889377,2,24,0.0,Q4202422
889471,"Годовиков, Николай Львович",889471,2,2,0.0,Q4141164
889768,Брутализм,889768,1,3,0.0,Q994776
894025,"Куман, Рональд",894025,8,8,401.4502415791838,Q192635
896517,Школа-студия МХАТ,896517,21,3,501606.84060561395,Q3577654
896690,"Эсамбаев, Махмуд Алисултанович",896690,1,3,0.0,Q2996084
896916,Разорванный круг (фильм),896916,4,12,6221.856609906293,Q4388702
896926,Девушка с гитарой,896926,4,3,6226.402669583006,Q4156475
897339,Квартерон,897339,1,8,0.0,Q56575424
897667,55 (фильм),897667,8,10,4116.674891490274,Q2365721
901512,Ка-27,901512,13,20,4173.932926993272,Q505929
902220,"Дефо, Джермейн",902220,4,8,218.37142427606642,Q188746
902688,"Ничего личного (фильм, 2009)",902688,1,9,0.0,Q1165516
903114,"Налич, Пётр Андреевич",903114,4,2,13105.305229753272,Q313217
909111,Предводитель дворянства,909111,1,10,0.0,Q2993098
909572,Государственная пограничная служба Украины,909572,18,20,7584.274580215389,Q2425785
910076,В поисках Немо,910076,4,9,183.93175245806827,Q132863
912559,Корреспондент,912559,1,14,0.0,Q1048541
914769,"Дарабонт, Фрэнк",914769,3,9,16.0,Q295445
915667,"Монументаль (стадион, Буэнос-Айрес)",915667,1,7,0.0,Q276354
917181,"Ивашов, Владимир Сергеевич",917181,6,4,25975.297892098995,Q2425090
919621,"Цветаева, Анастасия Геннадьевна",919621,1,3,0.0,Q4503412
919744,Береговая охрана Пограничной службы ФСБ России,919744,25,20,7274.480067697427,Q2896015
932475,Украина на «Детском Евровидении»,932475,9,2,126.90014820042387,Q847050
935431,Внутренние воды,935431,9,20,1548.7845045662184,Q1663988
936176,"Аксюта, Татьяна Владимировна",936176,1,3,0.0,Q4059969
938685,Водородный транспорт,938685,1,9,0.0,Q2551748
938854,"Вознесенская, Анастасия Валентиновна",938854,2,12,0.0,Q4114833
940781,"Гулькина, Наталия Валерьевна",940781,3,2,8319.91026122043,Q4151894
941473,Эмма Фрост,941473,14,27,3903.4025252525253,Q1995969
942250,"Девич, Марко",942250,1,7,0.0,Q314229
943292,Атмосфера Марса,943292,13,15,5523.70492809927,Q218860
948729,Один дома 3,948729,3,6,7780.0,Q382320
948755,Нани,948755,6,8,3119.4152618875205,Q482947
949260,Подводные лодки проекта 877 «Палтус»,949260,9,20,288.0371155986193,Q55520
950204,ПАОК (футбольный клуб),950204,10,7,6476.355863333902,Q204888
950775,Сборная Боснии и Герцеговины по футболу,950775,22,8,23209.052449826966,Q181190
951804,Щедрик,951804,1,9,0.0,Q865064
954560,Мост Патона,954560,3,14,1948.0000000000002,Q2642363
956362,"Тягнибок, Олег Ярославович",956362,5,14,1265.4387807800508,Q983874
956544,"Воронов, Сергей Евгеньевич",956544,12,1,2612.6994473837026,Q1373046
958335,"Курентзис, Теодор",958335,1,19,0.0,Q536185
958569,"Божок, Татьяна Андреевна",958569,1,12,0.0,Q4090207
