,Degree,Id,Label,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Views
1168,16.0,208152.0,Red Bull Racing,0.4688006341457367,Q173663,Geography.Regions.Europe.Europe*,49.0,10312.87411756374,164.0,10.0,0.0,47.5,-24.823286,9.825682,4068.0
1169,16.0,208152.0,Red Bull Racing,0.3998216390609741,Q173663,History_and_Society.Transportation,49.0,10312.87411756374,164.0,10.0,0.0,47.5,-24.823286,9.825682,4068.0
1170,16.0,208152.0,Red Bull Racing,0.3415925204753876,Q173663,Geography.Regions.Europe.Northern_Europe,49.0,10312.87411756374,164.0,10.0,0.0,47.5,-24.823286,9.825682,4068.0
1171,16.0,208152.0,Red Bull Racing,0.3276783227920532,Q173663,STEM.Engineering,49.0,10312.87411756374,164.0,10.0,0.0,47.5,-24.823286,9.825682,4068.0
1172,16.0,208152.0,Red Bull Racing,0.22816647589206696,Q173663,STEM.STEM*,49.0,10312.87411756374,164.0,10.0,0.0,47.5,-24.823286,9.825682,4068.0
1173,4.0,216785.0,Security Service,0.8267217874526978,Q210175,History_and_Society.Politics_and_government,220.0,108.98126432391126,160.0,17.0,0.0,17.5,-0.33265359999999994,19.279535,2526.0
1174,4.0,216785.0,Security Service,0.3344935646057129,Q210175,Geography.Regions.Europe.Europe*,220.0,108.98126432391126,160.0,17.0,0.0,17.5,-0.33265359999999994,19.279535,2526.0
1175,4.0,216785.0,Security Service,0.2568419873714447,Q210175,History_and_Society.Military_and_warfare,220.0,108.98126432391126,160.0,17.0,0.0,17.5,-0.33265359999999994,19.279535,2526.0
1176,4.0,216785.0,Security Service,0.14034625887870789,Q210175,History_and_Society.Education,220.0,108.98126432391126,160.0,17.0,0.0,17.5,-0.33265359999999994,19.279535,2526.0
1177,4.0,216785.0,Security Service,0.0,Q210175,Geography.Regions.Europe.Northern_Europe,220.0,108.98126432391126,160.0,17.0,0.0,17.5,-0.33265359999999994,19.279535,2526.0
1178,12.0,216869.0,Harmonium (groupe),0.7879412174224854,Q1410117,Culture.Biography.Biography*,160.0,5792.632496788153,96.0,19.0,153.0,37.5,23.353691,-20.314243,11143.0
1179,12.0,216869.0,Harmonium (groupe),0.7371681928634644,Q1410117,Culture.Media.Music,160.0,5792.632496788153,96.0,19.0,153.0,37.5,23.353691,-20.314243,11143.0
1180,12.0,216869.0,Harmonium (groupe),0.6791887283325195,Q1410117,Culture.Media.Media*,160.0,5792.632496788153,96.0,19.0,153.0,37.5,23.353691,-20.314243,11143.0
1181,12.0,216869.0,Harmonium (groupe),0.03021936321258545,Q1410117,Geography.Regions.Americas.North_America,160.0,5792.632496788153,96.0,19.0,153.0,37.5,23.353691,-20.314243,11143.0
1182,5.0,217824.0,Jay-Z,0.997758150100708,Q62766,Culture.Biography.Biography*,74.0,11612.059300895833,134.0,0.0,0.0,20.0,-22.989553,-9.20522,5950.0
1183,5.0,217824.0,Jay-Z,0.5000100135803223,Q62766,Culture.Media.Media*,74.0,11612.059300895833,134.0,0.0,0.0,20.0,-22.989553,-9.20522,5950.0
1184,5.0,217824.0,Jay-Z,0.3073680400848389,Q62766,Culture.Media.Music,74.0,11612.059300895833,134.0,0.0,0.0,20.0,-22.989553,-9.20522,5950.0
1185,5.0,217824.0,Jay-Z,0.15742753648757934,Q62766,Geography.Regions.Americas.North_America,74.0,11612.059300895833,134.0,0.0,0.0,20.0,-22.989553,-9.20522,5950.0
1186,5.0,217824.0,Jay-Z,0.0,Q62766,Geography.Regions.Europe.Northern_Europe,74.0,11612.059300895833,134.0,0.0,0.0,20.0,-22.989553,-9.20522,5950.0
1187,1.0,217896.0,Thierry Rey,0.996185541152954,Q518227,Culture.Biography.Biography*,239.0,0.0,97.0,5.0,185.0,10.0,-12.815841,-8.752894,9030.0
1188,1.0,217896.0,Thierry Rey,0.8706072568893433,Q518227,Culture.Sports,239.0,0.0,97.0,5.0,185.0,10.0,-12.815841,-8.752894,9030.0
1189,1.0,217896.0,Thierry Rey,0.4440047016143799,Q518227,Geography.Regions.Europe.Western_Europe,239.0,0.0,97.0,5.0,185.0,10.0,-12.815841,-8.752894,9030.0
1190,1.0,217896.0,Thierry Rey,0.3862146010398865,Q518227,Geography.Regions.Europe.Europe*,239.0,0.0,97.0,5.0,185.0,10.0,-12.815841,-8.752894,9030.0
1191,3.0,218729.0,Le Lauréat,0.9931061863899232,Q217627,Culture.Media.Films,74.0,1369.0,134.0,4.0,0.0,15.0,19.009567,7.075566,3847.0
1192,3.0,218729.0,Le Lauréat,0.9883227348327636,Q217627,Culture.Media.Media*,74.0,1369.0,134.0,4.0,0.0,15.0,19.009567,7.075566,3847.0
1193,3.0,218729.0,Le Lauréat,0.24809722805023196,Q217627,Geography.Regions.Americas.North_America,74.0,1369.0,134.0,4.0,0.0,15.0,19.009567,7.075566,3847.0
1194,3.0,218729.0,Le Lauréat,0.14805719256401062,Q217627,History_and_Society.Society,74.0,1369.0,134.0,4.0,0.0,15.0,19.009567,7.075566,3847.0
1195,3.0,218729.0,Le Lauréat,0.11597072333097458,Q217627,Culture.Media.Entertainment,74.0,1369.0,134.0,4.0,0.0,15.0,19.009567,7.075566,3847.0
1196,1.0,219567.0,Les Noces funèbres,0.9987257122993468,Q164417,Culture.Media.Films,107.0,0.0,0.0,7.0,253.0,10.0,-23.437632,-5.304176,3921.0
1197,1.0,219567.0,Les Noces funèbres,0.9966334104537964,Q164417,Culture.Media.Media*,107.0,0.0,0.0,7.0,253.0,10.0,-23.437632,-5.304176,3921.0
1198,1.0,219567.0,Les Noces funèbres,0.3276783227920532,Q164417,Culture.Literature,107.0,0.0,0.0,7.0,253.0,10.0,-23.437632,-5.304176,3921.0
1199,1.0,219567.0,Les Noces funèbres,0.320831298828125,Q164417,Culture.Media.Entertainment,107.0,0.0,0.0,7.0,253.0,10.0,-23.437632,-5.304176,3921.0
1200,1.0,219567.0,Les Noces funèbres,0.2069040536880493,Q164417,Culture.Visual_arts.Comics_and_Anime,107.0,0.0,0.0,7.0,253.0,10.0,-23.437632,-5.304176,3921.0
1201,1.0,219567.0,Les Noces funèbres,0.19194278120994568,Q164417,Culture.Visual_arts.Visual_arts*,107.0,0.0,0.0,7.0,253.0,10.0,-23.437632,-5.304176,3921.0
1202,1.0,219567.0,Les Noces funèbres,0.0,Q164417,Geography.Regions.Americas.North_America,107.0,0.0,0.0,7.0,253.0,10.0,-23.437632,-5.304176,3921.0
1203,3.0,222204.0,François de Closets,0.9836069941520692,Q3086163,Culture.Biography.Biography*,239.0,3598.375640859503,97.0,18.0,185.0,15.0,-1.3577416000000002,-6.575784,5446.0
1204,3.0,222204.0,François de Closets,0.21734751760959625,Q3086163,Culture.Media.Media*,239.0,3598.375640859503,97.0,18.0,185.0,15.0,-1.3577416000000002,-6.575784,5446.0
1205,3.0,222204.0,François de Closets,0.18495945835113525,Q3086163,Geography.Regions.Europe.Western_Europe,239.0,3598.375640859503,97.0,18.0,185.0,15.0,-1.3577416000000002,-6.575784,5446.0
1206,3.0,222204.0,François de Closets,0.0991983880996704,Q3086163,Geography.Regions.Europe.Europe*,239.0,3598.375640859503,97.0,18.0,185.0,15.0,-1.3577416000000002,-6.575784,5446.0
1207,1.0,224437.0,Règle de saint Benoît,0.7663036584854126,Q852724,History_and_Society.History,172.0,0.0,126.0,21.0,0.0,10.0,19.334732,-13.393242,15840.0
1208,1.0,224437.0,Règle de saint Benoît,0.4688006341457367,Q852724,Culture.Philosophy_and_religion,172.0,0.0,126.0,21.0,0.0,10.0,19.334732,-13.393242,15840.0
1209,1.0,224437.0,Règle de saint Benoît,0.40734341740608215,Q852724,Culture.Media.Media*,172.0,0.0,126.0,21.0,0.0,10.0,19.334732,-13.393242,15840.0
1210,1.0,224437.0,Règle de saint Benoît,0.2814156115055084,Q852724,Culture.Literature,172.0,0.0,126.0,21.0,0.0,10.0,19.334732,-13.393242,15840.0
1211,1.0,224437.0,Règle de saint Benoît,0.2120788097381592,Q852724,Culture.Media.Books,172.0,0.0,126.0,21.0,0.0,10.0,19.334732,-13.393242,15840.0
1212,1.0,224437.0,Règle de saint Benoît,0.0,Q852724,Geography.Regions.Europe.Europe*,172.0,0.0,126.0,21.0,0.0,10.0,19.334732,-13.393242,15840.0
1213,1.0,224437.0,Règle de saint Benoît,0.0,Q852724,Geography.Regions.Europe.Western_Europe,172.0,0.0,126.0,21.0,0.0,10.0,19.334732,-13.393242,15840.0
1214,4.0,225214.0,Copa Libertadores,0.967909336090088,Q184795,Culture.Sports,0.0,10576.206460402334,163.0,6.0,60.0,17.5,12.669913,7.234942,3572.0
1215,4.0,225214.0,Copa Libertadores,0.4314633479118347,Q184795,Geography.Regions.Americas.South_America,0.0,10576.206460402334,163.0,6.0,60.0,17.5,12.669913,7.234942,3572.0
1216,5.0,225852.0,Emma de Caunes,0.994098961353302,Q60304,Culture.Biography.Biography*,0.0,446.50027302615416,94.0,1.0,235.0,20.0,-2.7549977,23.280333,9603.0
1217,5.0,225852.0,Emma de Caunes,0.754925012588501,Q60304,Culture.Biography.Women,0.0,446.50027302615416,94.0,1.0,235.0,20.0,-2.7549977,23.280333,9603.0
1218,5.0,225852.0,Emma de Caunes,0.14805719256401062,Q60304,History_and_Society.Society,0.0,446.50027302615416,94.0,1.0,235.0,20.0,-2.7549977,23.280333,9603.0
1219,5.0,225852.0,Emma de Caunes,0.14415885508060455,Q60304,Culture.Media.Media*,0.0,446.50027302615416,94.0,1.0,235.0,20.0,-2.7549977,23.280333,9603.0
1220,5.0,225852.0,Emma de Caunes,0.10667316818237303,Q60304,Geography.Regions.Europe.Europe*,0.0,446.50027302615416,94.0,1.0,235.0,20.0,-2.7549977,23.280333,9603.0
1221,5.0,225852.0,Emma de Caunes,0.07650540971755981,Q60304,Geography.Regions.Europe.Western_Europe,0.0,446.50027302615416,94.0,1.0,235.0,20.0,-2.7549977,23.280333,9603.0
1222,5.0,225913.0,Michel Rivard,0.9966334104537964,Q3310711,Culture.Biography.Biography*,160.0,4029.236126283842,96.0,19.0,153.0,20.0,0.5147417999999999,-8.820639,1990.0
1223,5.0,225913.0,Michel Rivard,0.2393593490123749,Q3310711,Culture.Media.Media*,160.0,4029.236126283842,96.0,19.0,153.0,20.0,0.5147417999999999,-8.820639,1990.0
1224,5.0,225913.0,Michel Rivard,0.2227101624011993,Q3310711,Culture.Media.Music,160.0,4029.236126283842,96.0,19.0,153.0,20.0,0.5147417999999999,-8.820639,1990.0
1225,5.0,225913.0,Michel Rivard,0.12878464365005493,Q3310711,Geography.Regions.Americas.North_America,160.0,4029.236126283842,96.0,19.0,153.0,20.0,0.5147417999999999,-8.820639,1990.0
1226,4.0,226690.0,Rainer Werner Fassbinder,0.99745911359787,Q44426,Culture.Biography.Biography*,116.0,6835.75,157.0,23.0,0.0,17.5,-13.686145000000002,6.3554254,2272.0
1227,4.0,226690.0,Rainer Werner Fassbinder,0.3429050912857056,Q44426,Geography.Regions.Europe.Europe*,116.0,6835.75,157.0,23.0,0.0,17.5,-13.686145000000002,6.3554254,2272.0
1228,4.0,226690.0,Rainer Werner Fassbinder,0.3301530351638794,Q44426,Geography.Regions.Europe.Western_Europe,116.0,6835.75,157.0,23.0,0.0,17.5,-13.686145000000002,6.3554254,2272.0
1229,4.0,226690.0,Rainer Werner Fassbinder,0.13297423720359802,Q44426,Culture.Media.Media*,116.0,6835.75,157.0,23.0,0.0,17.5,-13.686145000000002,6.3554254,2272.0
1230,2.0,226760.0,John Frankenheimer,0.9994907379150392,Q262820,Culture.Biography.Biography*,116.0,160.6962856160699,157.0,23.0,0.0,12.5,-14.224163,-5.8361725999999985,1968.0
1231,2.0,226760.0,John Frankenheimer,0.14415885508060455,Q262820,Culture.Media.Media*,116.0,160.6962856160699,157.0,23.0,0.0,12.5,-14.224163,-5.8361725999999985,1968.0
1232,2.0,226760.0,John Frankenheimer,0.13661839067935946,Q262820,History_and_Society.Society,116.0,160.6962856160699,157.0,23.0,0.0,12.5,-14.224163,-5.8361725999999985,1968.0
1233,2.0,226760.0,John Frankenheimer,0.0,Q262820,Geography.Regions.Americas.North_America,116.0,160.6962856160699,157.0,23.0,0.0,12.5,-14.224163,-5.8361725999999985,1968.0
1234,2.0,226760.0,John Frankenheimer,0.0,Q262820,Geography.Regions.Europe.Europe*,116.0,160.6962856160699,157.0,23.0,0.0,12.5,-14.224163,-5.8361725999999985,1968.0
1235,3.0,227303.0,Claire Bretécher,0.9980832934379578,Q440139,Culture.Biography.Biography*,160.0,1485.3379155903638,96.0,5.0,153.0,15.0,23.51234,-8.362006,4079.0
1236,3.0,227303.0,Claire Bretécher,0.9626831412315368,Q440139,Culture.Literature,160.0,1485.3379155903638,96.0,5.0,153.0,15.0,23.51234,-8.362006,4079.0
1237,3.0,227303.0,Claire Bretécher,0.8706072568893433,Q440139,Culture.Visual_arts.Visual_arts*,160.0,1485.3379155903638,96.0,5.0,153.0,15.0,23.51234,-8.362006,4079.0
1238,3.0,227303.0,Claire Bretécher,0.8031837940216064,Q440139,Culture.Visual_arts.Comics_and_Anime,160.0,1485.3379155903638,96.0,5.0,153.0,15.0,23.51234,-8.362006,4079.0
1239,3.0,227303.0,Claire Bretécher,0.6076731681823729,Q440139,Culture.Biography.Women,160.0,1485.3379155903638,96.0,5.0,153.0,15.0,23.51234,-8.362006,4079.0
1240,3.0,227303.0,Claire Bretécher,0.42531375789642334,Q440139,Geography.Regions.Europe.Western_Europe,160.0,1485.3379155903638,96.0,5.0,153.0,15.0,23.51234,-8.362006,4079.0
1241,3.0,227303.0,Claire Bretécher,0.3893042674064636,Q440139,Geography.Regions.Europe.Europe*,160.0,1485.3379155903638,96.0,5.0,153.0,15.0,23.51234,-8.362006,4079.0
1242,3.0,227303.0,Claire Bretécher,0.1778208613395691,Q440139,History_and_Society.History,160.0,1485.3379155903638,96.0,5.0,153.0,15.0,23.51234,-8.362006,4079.0
1243,2.0,228983.0,Clemenceau (porte-avions),0.9954004287719728,Q187622,History_and_Society.Transportation,192.0,1369.0,192.0,13.0,192.0,12.5,-21.517118,-17.625744,2764.0
1244,2.0,228983.0,Clemenceau (porte-avions),0.9850529432296752,Q187622,History_and_Society.Military_and_warfare,192.0,1369.0,192.0,13.0,192.0,12.5,-21.517118,-17.625744,2764.0
1245,2.0,228983.0,Clemenceau (porte-avions),0.4294682612419128,Q187622,Geography.Regions.Europe.Western_Europe,192.0,1369.0,192.0,13.0,192.0,12.5,-21.517118,-17.625744,2764.0
1246,2.0,228983.0,Clemenceau (porte-avions),0.3624016513824463,Q187622,Geography.Regions.Europe.Europe*,192.0,1369.0,192.0,13.0,192.0,12.5,-21.517118,-17.625744,2764.0
1247,3.0,229000.0,Foch (porte-avions),0.9981998205184937,Q2080143,History_and_Society.Military_and_warfare,192.0,19515.037307138282,192.0,13.0,192.0,15.0,-18.345995,23.56885,2801.0
1248,3.0,229000.0,Foch (porte-avions),0.9958112239837646,Q2080143,History_and_Society.Transportation,192.0,19515.037307138282,192.0,13.0,192.0,15.0,-18.345995,23.56885,2801.0
1249,3.0,229000.0,Foch (porte-avions),0.4876782765388489,Q2080143,Geography.Regions.Europe.Western_Europe,192.0,19515.037307138282,192.0,13.0,192.0,15.0,-18.345995,23.56885,2801.0
1250,3.0,229000.0,Foch (porte-avions),0.4616831412315369,Q2080143,Geography.Regions.Europe.Europe*,192.0,19515.037307138282,192.0,13.0,192.0,15.0,-18.345995,23.56885,2801.0
1251,4.0,231493.0,Giacomo Agostini,0.9980222582817078,Q253450,Culture.Biography.Biography*,49.0,274.8274309934164,164.0,10.0,0.0,17.5,11.797375,-22.062513,3091.0
1252,4.0,231493.0,Giacomo Agostini,0.812877357006073,Q253450,Culture.Sports,49.0,274.8274309934164,164.0,10.0,0.0,17.5,11.797375,-22.062513,3091.0
1253,4.0,231493.0,Giacomo Agostini,0.2869412174224853,Q253450,Geography.Regions.Europe.Europe*,49.0,274.8274309934164,164.0,10.0,0.0,17.5,11.797375,-22.062513,3091.0
1254,4.0,231493.0,Giacomo Agostini,0.1713417043685913,Q253450,Geography.Regions.Europe.Southern_Europe,49.0,274.8274309934164,164.0,10.0,0.0,17.5,11.797375,-22.062513,3091.0
1255,3.0,231571.0,Au revoir les enfants,0.9770326614379884,Q187276,Culture.Media.Films,135.0,1369.0,134.0,5.0,0.0,15.0,-11.191633,24.00147,3801.0
1256,3.0,231571.0,Au revoir les enfants,0.9688661694526672,Q187276,Culture.Media.Media*,135.0,1369.0,134.0,5.0,0.0,15.0,-11.191633,24.00147,3801.0
1257,3.0,231571.0,Au revoir les enfants,0.3730872144699097,Q187276,Geography.Regions.Europe.Europe*,135.0,1369.0,134.0,5.0,0.0,15.0,-11.191633,24.00147,3801.0
1258,3.0,231571.0,Au revoir les enfants,0.3660457601547241,Q187276,Geography.Regions.Europe.Western_Europe,135.0,1369.0,134.0,5.0,0.0,15.0,-11.191633,24.00147,3801.0
1259,3.0,231571.0,Au revoir les enfants,0.1097157895565033,Q187276,History_and_Society.Military_and_warfare,135.0,1369.0,134.0,5.0,0.0,15.0,-11.191633,24.00147,3801.0
1260,1.0,234149.0,Enzo Scifo,0.9987651705741882,Q221432,Culture.Sports,170.0,0.0,44.0,2.0,235.0,10.0,15.696663,22.6297,3186.0
1261,1.0,234149.0,Enzo Scifo,0.996185541152954,Q221432,Culture.Biography.Biography*,170.0,0.0,44.0,2.0,235.0,10.0,15.696663,22.6297,3186.0
1262,1.0,234149.0,Enzo Scifo,0.29719679260253906,Q221432,Geography.Regions.Europe.Western_Europe,170.0,0.0,44.0,2.0,235.0,10.0,15.696663,22.6297,3186.0
1263,1.0,234149.0,Enzo Scifo,0.2653036584854126,Q221432,Geography.Regions.Europe.Europe*,170.0,0.0,44.0,2.0,235.0,10.0,15.696663,22.6297,3186.0
1264,3.0,234450.0,Jean-François Kahn,0.9960646033287048,Q1684837,Culture.Biography.Biography*,183.0,2737.0,168.0,12.0,0.0,15.0,-14.421142,19.708992,4561.0
1265,3.0,234450.0,Jean-François Kahn,0.320831298828125,Q1684837,Culture.Media.Media*,183.0,2737.0,168.0,12.0,0.0,15.0,-14.421142,19.708992,4561.0
1266,3.0,234450.0,Jean-François Kahn,0.16442059183120727,Q1684837,Geography.Regions.Europe.Western_Europe,183.0,2737.0,168.0,12.0,0.0,15.0,-14.421142,19.708992,4561.0
1267,3.0,234450.0,Jean-François Kahn,0.12146936559677125,Q1684837,Geography.Regions.Europe.Europe*,183.0,2737.0,168.0,12.0,0.0,15.0,-14.421142,19.708992,4561.0
1268,3.0,234450.0,Jean-François Kahn,0.11597072333097458,Q1684837,Culture.Literature,183.0,2737.0,168.0,12.0,0.0,15.0,-14.421142,19.708992,4561.0
1269,17.0,235058.0,Fernando Henrique Cardoso,0.9970290064811708,Q230578,Culture.Biography.Biography*,245.0,341.83393680516383,148.0,15.0,0.0,50.0,10.51599,-6.756112599999999,2173.0
1270,17.0,235058.0,Fernando Henrique Cardoso,0.3952613940238953,Q230578,Geography.Regions.Americas.South_America,245.0,341.83393680516383,148.0,15.0,0.0,50.0,10.51599,-6.756112599999999,2173.0
1271,17.0,235058.0,Fernando Henrique Cardoso,0.3007555902004242,Q230578,History_and_Society.Politics_and_government,245.0,341.83393680516383,148.0,15.0,0.0,50.0,10.51599,-6.756112599999999,2173.0
1272,17.0,235058.0,Fernando Henrique Cardoso,0.0,Q230578,Geography.Regions.Europe.Europe*,245.0,341.83393680516383,148.0,15.0,0.0,50.0,10.51599,-6.756112599999999,2173.0
1273,3.0,235562.0,Andreas Baader,0.9893575310707092,Q76870,Culture.Biography.Biography*,116.0,2736.0,157.0,23.0,0.0,15.0,-8.890115,-11.457087,2528.0
1274,3.0,235562.0,Andreas Baader,0.4688006341457367,Q76870,History_and_Society.Politics_and_government,116.0,2736.0,157.0,23.0,0.0,15.0,-8.890115,-11.457087,2528.0
1275,3.0,235562.0,Andreas Baader,0.3862146010398865,Q76870,Geography.Regions.Europe.Europe*,116.0,2736.0,157.0,23.0,0.0,15.0,-8.890115,-11.457087,2528.0
1276,3.0,235562.0,Andreas Baader,0.3415925204753876,Q76870,History_and_Society.Military_and_warfare,116.0,2736.0,157.0,23.0,0.0,15.0,-8.890115,-11.457087,2528.0
1277,3.0,235562.0,Andreas Baader,0.3070772161483765,Q76870,Geography.Regions.Europe.Western_Europe,116.0,2736.0,157.0,23.0,0.0,15.0,-8.890115,-11.457087,2528.0
1278,3.0,235562.0,Andreas Baader,0.0,Q76870,Geography.Regions.Europe.Northern_Europe,116.0,2736.0,157.0,23.0,0.0,15.0,-8.890115,-11.457087,2528.0
1279,3.0,235562.0,Andreas Baader,0.0,Q76870,Geography.Regions.Asia.Asia*,116.0,2736.0,157.0,23.0,0.0,15.0,-8.890115,-11.457087,2528.0
1280,1.0,235782.0,Hulk (film),0.9983615279197692,Q696042,Culture.Media.Films,233.0,0.0,124.0,3.0,54.0,10.0,7.469331299999999,-9.221502,2898.0
1281,1.0,235782.0,Hulk (film),0.9983615279197692,Q696042,Culture.Media.Media*,233.0,0.0,124.0,3.0,54.0,10.0,7.469331299999999,-9.221502,2898.0
1282,1.0,235782.0,Hulk (film),0.7431780099868774,Q696042,Culture.Literature,233.0,0.0,124.0,3.0,54.0,10.0,7.469331299999999,-9.221502,2898.0
1283,1.0,235782.0,Hulk (film),0.6442351341247559,Q696042,Culture.Visual_arts.Comics_and_Anime,233.0,0.0,124.0,3.0,54.0,10.0,7.469331299999999,-9.221502,2898.0
1284,1.0,235782.0,Hulk (film),0.4301573634147644,Q696042,Culture.Media.Entertainment,233.0,0.0,124.0,3.0,54.0,10.0,7.469331299999999,-9.221502,2898.0
1285,1.0,235782.0,Hulk (film),0.3557848632335663,Q696042,Culture.Visual_arts.Visual_arts*,233.0,0.0,124.0,3.0,54.0,10.0,7.469331299999999,-9.221502,2898.0
1286,1.0,235782.0,Hulk (film),0.0,Q696042,Geography.Regions.Americas.North_America,233.0,0.0,124.0,3.0,54.0,10.0,7.469331299999999,-9.221502,2898.0
1287,2.0,236344.0,Old Trafford,1.0000100135803225,Q83457,Culture.Sports,0.0,841.6868131868117,163.0,2.0,60.0,12.5,-8.922374000000003,-3.6507196,2789.0
1288,2.0,236344.0,Old Trafford,0.6370407938957214,Q83457,Geography.Regions.Europe.Europe*,0.0,841.6868131868117,163.0,2.0,60.0,12.5,-8.922374000000003,-3.6507196,2789.0
1289,2.0,236344.0,Old Trafford,0.5000100135803223,Q83457,Geography.Regions.Europe.Northern_Europe,0.0,841.6868131868117,163.0,2.0,60.0,12.5,-8.922374000000003,-3.6507196,2789.0
1290,22.0,239059.0,Richard Gasquet,0.9954004287719728,Q209436,Culture.Biography.Biography*,10.0,53279.694364975585,121.0,20.0,114.0,62.5,-3.5717425000000005,-8.279152,4773.0
1291,22.0,239059.0,Richard Gasquet,0.9949496984481812,Q209436,Culture.Sports,10.0,53279.694364975585,121.0,20.0,114.0,62.5,-3.5717425000000005,-8.279152,4773.0
1292,22.0,239059.0,Richard Gasquet,0.4352950325012207,Q209436,Geography.Regions.Europe.Europe*,10.0,53279.694364975585,121.0,20.0,114.0,62.5,-3.5717425000000005,-8.279152,4773.0
1293,22.0,239059.0,Richard Gasquet,0.4209318628311157,Q209436,Geography.Regions.Europe.Western_Europe,10.0,53279.694364975585,121.0,20.0,114.0,62.5,-3.5717425000000005,-8.279152,4773.0
1294,5.0,241791.0,Anggun,0.9790457487106324,Q221310,Culture.Biography.Biography*,0.0,853.0998230106375,129.0,0.0,152.0,20.0,-16.222063000000002,-10.061417,4782.0
1295,5.0,241791.0,Anggun,0.754925012588501,Q221310,Culture.Biography.Women,0.0,853.0998230106375,129.0,0.0,152.0,20.0,-16.222063000000002,-10.061417,4782.0
1296,5.0,241791.0,Anggun,0.6584275364875793,Q221310,Culture.Media.Media*,0.0,853.0998230106375,129.0,0.0,152.0,20.0,-16.222063000000002,-10.061417,4782.0
1297,5.0,241791.0,Anggun,0.3140605390071869,Q221310,Culture.Media.Television,0.0,853.0998230106375,129.0,0.0,152.0,20.0,-16.222063000000002,-10.061417,4782.0
1298,5.0,241791.0,Anggun,0.3140605390071869,Q221310,Culture.Media.Music,0.0,853.0998230106375,129.0,0.0,152.0,20.0,-16.222063000000002,-10.061417,4782.0
1299,5.0,241791.0,Anggun,0.053480433464050285,Q221310,Geography.Regions.Asia.Asia*,0.0,853.0998230106375,129.0,0.0,152.0,20.0,-16.222063000000002,-10.061417,4782.0
1300,5.0,241791.0,Anggun,0.0,Q221310,Geography.Regions.Asia.Southeast_Asia,0.0,853.0998230106375,129.0,0.0,152.0,20.0,-16.222063000000002,-10.061417,4782.0
1301,5.0,241791.0,Anggun,0.0,Q221310,Geography.Regions.Europe.Europe*,0.0,853.0998230106375,129.0,0.0,152.0,20.0,-16.222063000000002,-10.061417,4782.0
1302,5.0,241791.0,Anggun,0.0,Q221310,Geography.Regions.Europe.Western_Europe,0.0,853.0998230106375,129.0,0.0,152.0,20.0,-16.222063000000002,-10.061417,4782.0
1303,3.0,242465.0,Le Retour de Jafar,0.9980222582817078,Q817261,Culture.Media.Films,107.0,28329.0,0.0,7.0,253.0,15.0,-23.586946,21.638046,1113.0
1304,3.0,242465.0,Le Retour de Jafar,0.9972090721130372,Q817261,Culture.Media.Media*,107.0,28329.0,0.0,7.0,253.0,15.0,-23.586946,21.638046,1113.0
1305,3.0,242465.0,Le Retour de Jafar,0.3775506913661957,Q817261,Culture.Literature,107.0,28329.0,0.0,7.0,253.0,15.0,-23.586946,21.638046,1113.0
1306,3.0,242465.0,Le Retour de Jafar,0.2509227991104126,Q817261,Culture.Visual_arts.Visual_arts*,107.0,28329.0,0.0,7.0,253.0,15.0,-23.586946,21.638046,1113.0
1307,3.0,242465.0,Le Retour de Jafar,0.24509501457214355,Q817261,Culture.Visual_arts.Comics_and_Anime,107.0,28329.0,0.0,7.0,253.0,15.0,-23.586946,21.638046,1113.0
1308,3.0,242465.0,Le Retour de Jafar,0.16886694729328156,Q817261,Culture.Media.Entertainment,107.0,28329.0,0.0,7.0,253.0,15.0,-23.586946,21.638046,1113.0
1309,3.0,242465.0,Le Retour de Jafar,0.14034625887870789,Q817261,Culture.Media.Television,107.0,28329.0,0.0,7.0,253.0,15.0,-23.586946,21.638046,1113.0
1310,3.0,242465.0,Le Retour de Jafar,0.11280541121959685,Q817261,STEM.STEM*,107.0,28329.0,0.0,7.0,253.0,15.0,-23.586946,21.638046,1113.0
1311,3.0,242465.0,Le Retour de Jafar,0.0,Q817261,Geography.Regions.Americas.North_America,107.0,28329.0,0.0,7.0,253.0,15.0,-23.586946,21.638046,1113.0
1312,3.0,245159.0,Magali Noël,0.9993433356285096,Q266190,Culture.Biography.Biography*,239.0,32565.113154413368,97.0,5.0,185.0,15.0,-4.17897,23.852505,1749.0
1313,3.0,245159.0,Magali Noël,0.9433575868606568,Q266190,Culture.Biography.Women,239.0,32565.113154413368,97.0,5.0,185.0,15.0,-4.17897,23.852505,1749.0
1314,3.0,245159.0,Magali Noël,0.4378334879875183,Q266190,History_and_Society.History,239.0,32565.113154413368,97.0,5.0,185.0,15.0,-4.17897,23.852505,1749.0
1315,3.0,245159.0,Magali Noël,0.0,Q266190,Geography.Regions.Europe.Europe*,239.0,32565.113154413368,97.0,5.0,185.0,15.0,-4.17897,23.852505,1749.0
1316,3.0,245159.0,Magali Noël,0.0,Q266190,Geography.Regions.Europe.Western_Europe,239.0,32565.113154413368,97.0,5.0,185.0,15.0,-4.17897,23.852505,1749.0
1317,3.0,247564.0,Isostasie,0.7718535065650941,Q188719,STEM.STEM*,172.0,1369.0,126.0,21.0,0.0,15.0,-5.0261025,6.8967686000000015,1643.0
