,Degree,Id,Label,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Views,Weight,Main topic,Subtopic
304,6.0,277692.0,Championnats du monde de vitesse moto,0.1732981950044632,Q16225427,Culture.Sports,49.0,819.6784713464943,164.0,10.0,0.0,22.5,-14.528923,19.087204,4241.0,1.0397891700267792,Culture,Sports
305,6.0,278315.0,Jack Lemmon,0.38492217659950256,Q94123,History_and_Society.Society,88.0,13010.595106565936,77.0,5.0,193.0,22.5,5.6471734000000025,1.5184294,4641.0,2.3095330595970154,History_and_Society,Society
306,3.0,278366.0,Carole Fredericks,0.41490885615348816,Q341461,Culture.Media.Media*,0.0,0.0,129.0,0.0,152.0,15.0,3.4310896,-4.2755540000000005,2721.0,1.2447265684604645,Culture,Media*
307,2.0,278826.0,Cagney et Lacey,0.9748311638832092,Q527916,Culture.Media.Media*,0.0,5237.646448602751,139.0,14.0,41.0,12.5,19.025532000000002,-10.662499,1037.0,1.9496623277664185,Culture,Media*
308,6.0,280999.0,Lionel Stoléru,0.994455099105835,Q3241949,Culture.Biography.Biography*,183.0,5897.2658610893905,168.0,12.0,0.0,22.5,11.231361,12.945159,11792.0,0.0,Culture,Biography*
309,1.0,281064.0,Toni Braxton,0.8774868249893188,Q155412,Culture.Media.Music,74.0,0.0,134.0,0.0,0.0,10.0,18.76735,10.533914,3226.0,0.8774868249893188,Culture,Music
310,1.0,282343.0,Axel Kahn,0.9960646033287048,Q325495,Culture.Biography.Biography*,183.0,0.0,168.0,12.0,0.0,10.0,13.426305,24.574045,2815.0,0.0,Culture,Biography*
311,2.0,282678.0,Liste de sigles de cinq caractères,0.1097157895565033,Q3245099,History_and_Society.Politics_and_government,183.0,1369.0,168.0,12.0,0.0,12.5,-19.512346,24.32551,2729.0,0.2194315791130066,History_and_Society,Politics_and_government
312,5.0,287149.0,Comté de Kerry,0.9996179938316344,Q184469,Geography.Regions.Europe.Europe*,172.0,0.25,126.0,21.0,0.0,20.0,-19.977007,18.302896,1009.0,0.0,Geography,Europe*
313,2.0,289262.0,Ja Rule,0.6001983880996704,Q309843,Culture.Media.Media*,74.0,10036.35180458083,134.0,0.0,0.0,12.5,-5.9416566,-10.878210000000001,3533.0,1.2003967761993408,Culture,Media*
314,2.0,289697.0,Rupert Everett,0.16452647745609286,Q208685,Culture.Media.Media*,239.0,8184.0,97.0,18.0,185.0,12.5,19.933453,-4.969494,5273.0,0.3290529549121857,Culture,Media*
315,4.0,290204.0,Hélène de Fougerolles,0.1520422399044037,Q462147,History_and_Society.History,0.0,5098.01364149831,129.0,5.0,152.0,17.5,12.086431,21.17772,10970.0,0.6081689596176147,History_and_Society,History
316,1.0,290709.0,Eric Burdon,0.7981967926025391,Q44648,Culture.Media.Music,170.0,0.0,44.0,9.0,235.0,10.0,-22.275242000000002,-11.980597999999999,2666.0,0.7981967926025391,Culture,Music
317,3.0,291926.0,"New York, section criminelle",0.9825675487518308,Q1055728,Culture.Media.Television,239.0,2737.0,97.0,18.0,185.0,15.0,13.995544,-24.03937,3415.0,2.9477026462554923,Culture,Television
318,14.0,293597.0,Politique au Brésil,0.9972090721130372,Q1153878,History_and_Society.Politics_and_government,245.0,13.271457005775215,148.0,15.0,0.0,42.5,0.2475416000000001,-22.058348000000002,2742.0,13.960927009582521,History_and_Society,Politics_and_government
319,2.0,294307.0,Jean-Roger Caussimon,0.18714269995689392,Q3169977,Culture.Media.Media*,88.0,0.0,77.0,16.0,193.0,12.5,11.535603,18.19352,1565.0,0.37428539991378784,Culture,Media*
320,1.0,295585.0,True Lies,0.9960646033287048,Q110397,Culture.Media.Films,107.0,0.0,0.0,7.0,253.0,10.0,19.500301,2.9302802000000003,2892.0,0.9960646033287048,Culture,Films
321,5.0,298512.0,Grand Prix automobile des États-Unis,0.946606695652008,Q9209,Culture.Sports,49.0,9918.67319264762,164.0,10.0,0.0,20.0,-19.60461,1.5162688,4069.0,4.733033478260039,Culture,Sports
322,4.0,298805.0,Special Air Service,0.9979592561721802,Q222883,History_and_Society.Military_and_warfare,220.0,3156.1439169076616,160.0,17.0,0.0,17.5,-9.952003999999999,-7.379232000000001,3444.0,3.9918370246887207,History_and_Society,Military_and_warfare
323,4.0,299868.0,Maritie et Gilbert Carpentier,0.16886694729328156,Q3293741,Culture.Visual_arts.Visual_arts*,88.0,1369.0,77.0,5.0,193.0,17.5,-0.8660899999999999,8.703489,1822.0,0.6754677891731262,Culture,Visual_arts*
324,8.0,304119.0,Dynamo Kiev,0.7606606483459473,Q179075,Culture.Sports,0.0,14119.539470919035,163.0,2.0,60.0,27.5,2.0512874,9.624963000000001,3956.0,6.085285186767578,Culture,Sports
325,3.0,305718.0,"La Guerre des mondes (film, 1953)",0.9958112239837646,Q1113303,Culture.Media.Media*,233.0,0.0,124.0,3.0,54.0,15.0,7.492934,23.824517999999998,1260.0,2.987433671951294,Culture,Media*
326,2.0,305843.0,Arthur et les Minimoys (série),0.9924327731132508,Q2527024,Culture.Media.Media*,233.0,0.0,124.0,3.0,54.0,12.5,-15.442672,6.013052,2660.0,1.9848655462265017,Culture,Media*
327,1.0,305844.0,Bruno Masure,0.538993239402771,Q2926885,Culture.Media.Media*,74.0,0.0,134.0,1.0,0.0,10.0,-11.556007000000001,24.434793,2628.0,0.538993239402771,Culture,Media*
328,3.0,306683.0,Bob Geldof,0.6654205918312073,Q216608,Culture.Media.Media*,74.0,13482.608476834179,134.0,24.0,0.0,15.0,-0.624238,-10.781932000000001,2952.0,1.9962617754936218,Culture,Media*
329,2.0,313379.0,Elsa Triolet,0.6723417043685913,Q4137,History_and_Society.Society,74.0,3687.4508101561178,134.0,4.0,0.0,12.5,-6.8929990000000005,-17.659754,7512.0,1.3446834087371826,History_and_Society,Society
330,3.0,314185.0,Roi des Français,0.2069040536880493,Q3439814,History_and_Society.History,47.0,6829.0,42.0,8.0,255.0,15.0,7.697808999999999,8.480411,1393.0,0.6207121610641478,History_and_Society,History
331,2.0,314587.0,Statue de la Mère-Patrie (Volgograd),0.6442351341247559,Q1601986,History_and_Society.Society,88.0,0.0,77.0,16.0,193.0,12.5,-5.457483,-2.9376888,1503.0,1.2884702682495117,History_and_Society,Society
332,6.0,315722.0,Maguy,0.9820237755775452,Q3277423,Culture.Media.Television,74.0,29252.81874649936,134.0,1.0,0.0,22.5,5.867903,-11.460707000000001,2197.0,5.892142653465271,Culture,Television
333,2.0,316289.0,"The Punisher (film, 2004)",0.9965265989303588,Q909802,Culture.Media.Films,233.0,1369.0,124.0,3.0,54.0,12.5,-15.771576999999999,-1.9257542,1281.0,1.9930531978607176,Culture,Films
334,2.0,318400.0,Jocelyn Gourvennec,0.9949496984481812,Q2702339,Culture.Sports,0.0,1369.0,163.0,2.0,60.0,12.5,9.768741,18.233482000000002,1695.0,1.9898993968963623,Culture,Sports
335,1.0,318862.0,Bernard de La Villardière,0.3140605390071869,Q2898818,Culture.Media.Media*,192.0,0.0,192.0,22.0,192.0,10.0,-20.081274,-11.967611999999999,2419.0,0.3140605390071869,Culture,Media*
336,3.0,318874.0,Alou Diarra,0.9995657801628112,Q1926,Culture.Sports,0.0,4213.6496351316555,163.0,2.0,60.0,15.0,-13.624362,-21.973993,5179.0,2.9986973404884334,Culture,Sports
337,14.0,320802.0,Liste des méchants de James Bond,0.9381340146064758,Q2331347,Culture.Literature,220.0,2802.481669040454,160.0,17.0,0.0,42.5,-21.89858,-15.807263,2101.0,13.133876204490662,Culture,Literature
338,2.0,322581.0,Antraigues-sur-Volane,0.9992306232452391,Q243667,Geography.Regions.Europe.Western_Europe,74.0,0.0,134.0,4.0,0.0,12.5,-7.6802550000000025,-20.44008,5241.0,0.0,Geography,Western_Europe
339,4.0,324093.0,Joël Santoni,0.9937201142311096,Q3187462,Culture.Biography.Biography*,88.0,19714.42819382887,77.0,5.0,193.0,17.5,15.339817000000002,-24.42926,12551.0,0.0,Culture,Biography*
340,4.0,324501.0,Les Tournesols,0.9867871999740601,Q157541,Culture.Visual_arts.Visual_arts*,135.0,0.0,134.0,5.0,0.0,17.5,-2.5543044,-23.699772,2678.0,3.9471487998962402,Culture,Visual_arts*
341,2.0,324945.0,Roazhon Park,0.8962613940238953,Q1121760,Culture.Sports,0.0,10752.661621793854,129.0,0.0,152.0,12.5,-18.0688,10.124325,2463.0,1.7925227880477905,Culture,Sports
342,9.0,325427.0,Barry Nelson,0.14805719256401062,Q443790,Culture.Media.Media*,220.0,6.484162895927602,160.0,17.0,0.0,30.0,-23.50574,5.175788400000001,2820.0,1.3325147330760956,Culture,Media*
343,1.0,327085.0,Autoroute A89 (France),0.8903042674064636,Q788989,History_and_Society.Transportation,74.0,0.0,134.0,4.0,0.0,10.0,-18.081247,1.698129,3068.0,0.8903042674064636,History_and_Society,Transportation
344,3.0,327105.0,Tim Allen,0.4532718360424042,Q208408,Culture.Media.Media*,107.0,1369.0,0.0,7.0,253.0,15.0,-1.5875803,-0.05301632,2262.0,1.3598155081272125,Culture,Media*
345,3.0,327137.0,Banzaï (film),0.9755869507789612,Q1961742,Culture.Media.Media*,239.0,498.2953331834406,97.0,5.0,185.0,15.0,7.189003,21.784576,3541.0,2.9267608523368835,Culture,Media*
346,5.0,331046.0,Maurice Bardèche,0.9790457487106324,Q2548547,Culture.Biography.Biography*,192.0,0.7539682539682541,192.0,11.0,192.0,20.0,4.949721299999998,22.174059,3524.0,0.0,Culture,Biography*
347,1.0,331551.0,André Wilms,0.9972950220108032,Q523442,Culture.Biography.Biography*,116.0,0.0,157.0,23.0,0.0,10.0,4.730967,-7.0220537,2059.0,0.0,Culture,Biography*
348,5.0,331776.0,Club Atlético River Plate,0.9324633479118348,Q15799,Culture.Sports,13.0,15348.501896614613,95.0,6.0,175.0,20.0,24.036366,21.14736,2266.0,4.6623167395591745,Culture,Sports
349,5.0,332485.0,Trèbes,1.0000100135803225,Q187481,Geography.Regions.Europe.Western_Europe,192.0,118.7,192.0,24.0,192.0,20.0,-22.636112,-4.9375763,10571.0,0.0,Geography,Western_Europe
350,4.0,332514.0,Villegailhenc,1.0000100135803225,Q193913,Geography.Regions.Europe.Western_Europe,192.0,0.0,192.0,24.0,192.0,17.5,22.668417,8.426026,2570.0,0.0,Geography,Western_Europe
351,1.0,332645.0,Thomas Chabrol,0.9964163899421692,Q3524981,Culture.Biography.Biography*,88.0,0.0,77.0,5.0,193.0,10.0,-2.4603066000000005,-5.802467299999999,1407.0,0.0,Culture,Biography*
352,3.0,333609.0,Andrzej Żuławski,0.11921291798353195,Q515904,Culture.Media.Media*,172.0,6449.906539846075,126.0,5.0,0.0,15.0,-16.573038,24.941921,2881.0,0.35763875395059586,Culture,Media*
353,4.0,333799.0,Sporting Club de Toulon,0.546748161315918,Q1056987,Culture.Sports,170.0,41947.53694096481,44.0,2.0,235.0,17.5,8.812764999999997,-12.108388,2426.0,2.186992645263672,Culture,Sports
354,15.0,336923.0,Meurs un autre jour,0.997120440006256,Q30931,Culture.Media.Films,220.0,17115.607310769305,160.0,17.0,0.0,45.0,21.86505,-8.794532,4976.0,14.95680660009384,Culture,Films
355,9.0,336945.0,Le monde ne suffit pas,0.9961855411529541,Q212145,Culture.Media.Films,220.0,6409.955108129837,160.0,17.0,0.0,30.0,-20.098593,-23.086712,19943.0,8.965669870376587,Culture,Films
356,4.0,345039.0,Berner Sport Club Young Boys,0.7718535065650941,Q190526,Culture.Sports,0.0,12451.91343355142,163.0,2.0,60.0,17.5,-0.7739761,18.083095999999998,2750.0,3.0874140262603764,Culture,Sports
357,10.0,345780.0,TSG 1899 Hoffenheim,0.538993239402771,Q22707,Culture.Sports,0.0,9775.792665528954,163.0,2.0,60.0,32.5,-0.74963707,-9.878844,15626.0,5.38993239402771,Culture,Sports
358,5.0,346249.0,Pierre Lapointe,0.3415925204753876,Q3385778,Culture.Media.Music,160.0,16977.25136502702,96.0,19.0,153.0,20.0,-5.779768499999999,13.1542845,3783.0,1.7079626023769379,Culture,Music
359,20.0,348928.0,Bruno Gaccio,0.9970290064811708,Q2926786,Culture.Biography.Biography*,0.0,8192.832486731568,94.0,1.0,235.0,57.5,-10.402997000000001,6.6191387000000015,6989.0,0.0,Culture,Biography*
360,1.0,350998.0,Félicité de Genlis,0.6859594583511353,Q55037230,Culture.Literature,47.0,0.0,42.0,8.0,255.0,10.0,1.6883153000000002,4.0307264,1776.0,0.6859594583511353,Culture,Literature
361,7.0,351209.0,Grande Loge de France,0.3696072568893433,Q959344,Geography.Regions.Europe.Western_Europe,47.0,0.4,42.0,8.0,255.0,25.0,-20.2508,14.125586499999999,2307.0,0.0,Geography,Western_Europe
362,7.0,351990.0,Paul Rassinier,0.275139719247818,Q694732,History_and_Society.Politics_and_government,192.0,1.35,192.0,11.0,192.0,25.0,-2.2028484,-17.118519,5388.0,1.925978034734726,History_and_Society,Politics_and_government
363,3.0,352610.0,Patrick Bouchitey,0.9993433356285096,Q3369275,Culture.Biography.Biography*,116.0,281.37793774852616,157.0,23.0,0.0,15.0,0.69251853,-3.6443222,2737.0,0.0,Culture,Biography*
364,1.0,355275.0,Bourg-de-Péage,0.9995517134666444,Q240363,Geography.Regions.Europe.Western_Europe,183.0,0.0,168.0,12.0,0.0,10.0,15.683843,-19.12867,1481.0,0.0,Geography,Western_Europe
365,5.0,355833.0,Danièle Thompson,0.1520422399044037,Q374760,Culture.Literature,116.0,5608.134128736757,157.0,23.0,0.0,20.0,-5.3276744,4.551191,2483.0,0.7602111995220184,Culture,Literature
366,2.0,359604.0,Delio Onnis,0.9931061863899232,Q535142,Culture.Sports,170.0,39927.59535159377,44.0,2.0,235.0,12.5,19.806957,8.357481,2762.0,1.9862123727798464,Culture,Sports
367,6.0,362260.0,Toy Story 3,0.9939124584197998,Q187278,Culture.Media.Films,107.0,7943.620216793139,0.0,7.0,253.0,22.5,14.428472,14.272991000000001,2654.0,5.963474750518799,Culture,Films
368,6.0,362845.0,Miranda Otto,0.9994907379150392,Q294975,Culture.Biography.Biography*,233.0,10913.0,124.0,3.0,54.0,22.5,0.9718198,-12.725421,13553.0,0.0,Culture,Biography*
369,2.0,364100.0,Andrés Manuel López Obrador,0.3557848632335663,Q318508,History_and_Society.Politics_and_government,0.0,0.0,163.0,6.0,60.0,12.5,-13.661888000000001,12.890245,3039.0,0.7115697264671326,History_and_Society,Politics_and_government
370,3.0,364356.0,Hubert Deschamps (acteur),0.996837317943573,Q3141992,Culture.Biography.Biography*,239.0,1369.0,97.0,5.0,185.0,15.0,-1.4163028,-17.378496,3942.0,0.0,Culture,Biography*
371,5.0,365067.0,Patrick Préjean,0.9992306232452391,Q934371,Culture.Biography.Biography*,88.0,79490.83953154719,77.0,5.0,193.0,20.0,-23.76568,-16.489328,4061.0,0.0,Culture,Biography*
372,2.0,365726.0,Raymond Bussières,0.9973783493041992,Q1549201,Culture.Biography.Biography*,239.0,1166.5619429590022,97.0,5.0,185.0,12.5,11.890641,-8.956978,4410.0,0.0,Culture,Biography*
373,5.0,365825.0,Empoli Football Club,0.9748311638832092,Q6703,Culture.Sports,0.0,8409.414485741549,163.0,2.0,60.0,20.0,15.637197500000001,-17.878273,1430.0,4.874155819416046,Culture,Sports
374,3.0,366670.0,Cercle Bruges KSV,0.9149109721183776,Q364698,Culture.Sports,0.0,24.80119047619048,163.0,2.0,60.0,15.0,-20.861744,18.974135999999998,1721.0,2.7447329163551326,Culture,Sports
375,24.0,367182.0,Philippe Vandel,0.5621865391731262,Q3380829,Culture.Media.Media*,0.0,13452.187761676318,94.0,1.0,235.0,67.5,-8.668636,3.4970691,3288.0,13.49247694015503,Culture,Media*
376,1.0,367498.0,Fête de la Réformation,0.7931159734725952,Q153093,Culture.Philosophy_and_religion,74.0,0.0,134.0,4.0,0.0,10.0,1.6106752,20.492496,1858.0,0.7931159734725952,Culture,Philosophy_and_religion
377,23.0,369679.0,Didier Guillaume,0.20182321965694427,Q3027038,History_and_Society.Politics_and_government,183.0,1662.2726530411594,168.0,12.0,0.0,65.0,14.860425,18.143007,72580.0,4.641934052109718,History_and_Society,Politics_and_government
378,3.0,369723.0,Raúl Juliá,0.9173126816749572,Q317654,Culture.Media.Music,107.0,8636.764256190154,0.0,7.0,253.0,15.0,-0.7194630999999999,5.033380999999999,14496.0,2.7519380450248714,Culture,Music
379,9.0,371002.0,Club Bruges KV,0.8774868249893188,Q190916,Culture.Sports,0.0,12135.673048111728,163.0,2.0,60.0,30.0,19.013279999999998,-21.443995,4256.0,7.89738142490387,Culture,Sports
380,2.0,371573.0,Brad Davis,0.11280541121959685,Q374175,Culture.Media.Media*,116.0,1369.0,157.0,23.0,0.0,12.5,10.378432,-7.366691,4126.0,0.2256108224391937,Culture,Media*
381,3.0,373315.0,Tim Curry,0.8080772161483765,Q52392,Culture.Media.Media*,172.0,12222.239569032205,126.0,3.0,0.0,15.0,17.268929999999994,-16.380356,3087.0,2.4242316484451294,Culture,Media*
382,2.0,375021.0,Deportivo Alavés,0.3140605390071869,Q223620,History_and_Society.Society,13.0,1369.0,95.0,6.0,175.0,12.5,-2.7258565,4.264874,3381.0,0.6281210780143738,History_and_Society,Society
383,1.0,380731.0,Étienne Mougeotte,0.4532718360424042,Q3592294,Culture.Media.Media*,0.0,0.0,94.0,1.0,235.0,10.0,-20.471813,-6.627509,1964.0,0.4532718360424042,Culture,Media*
384,1.0,381169.0,Guerres balkaniques,0.7057950496673584,Q165725,History_and_Society.Military_and_warfare,88.0,0.0,77.0,16.0,193.0,10.0,17.207823,-21.192442,2737.0,0.7057950496673584,History_and_Society,Military_and_warfare
385,3.0,384463.0,Arnaud Lagardère,0.4378334879875183,Q691440,History_and_Society.Business_and_economics,0.0,3126.8111051767028,94.0,1.0,235.0,15.0,18.097136,-7.052934599999999,8635.0,1.313500463962555,History_and_Society,Business_and_economics
386,3.0,384709.0,Pierre Daigneault (musicien),0.9926641583442688,Q3384608,Culture.Biography.Biography*,160.0,0.0,96.0,19.0,153.0,15.0,-0.75920355,18.064821,691.0,0.0,Culture,Biography*
387,6.0,386452.0,Marie-Amélie de Bourbon-Siciles,0.6442351341247559,Q231457,History_and_Society.History,47.0,9747.583333333288,42.0,8.0,255.0,22.5,10.153874,-21.003023000000002,13763.0,3.865410804748535,History_and_Society,History
388,1.0,387886.0,Maryse,0.38492217659950256,Q3296312,Culture.Linguistics,0.0,0.0,94.0,1.0,235.0,10.0,20.249237,11.369377,2124.0,0.38492217659950256,Culture,Linguistics
389,2.0,389747.0,Mathilda May,0.16027602553367615,Q259193,Culture.Media.Media*,135.0,338.36185387650033,134.0,5.0,0.0,12.5,23.865685,21.51961,35046.0,0.3205520510673523,Culture,Media*
390,2.0,390166.0,Xavier Garbajosa,0.4532718360424042,Q3570685,Culture.Sports,170.0,0.0,44.0,9.0,235.0,12.5,3.3740415999999995,0.16826732,1152.0,0.9065436720848083,Culture,Sports
391,2.0,392618.0,Stade 2,0.990301549434662,Q3495474,Culture.Media.Television,74.0,2736.0,134.0,1.0,0.0,12.5,20.604702,3.223808,2328.0,1.980603098869324,Culture,Television
392,8.0,393247.0,Kamel Ouali,0.5775054097175598,Q3192377,Culture.Performing_arts,0.0,6756.713283734075,129.0,5.0,152.0,27.5,3.010217,-13.949291,2936.0,4.6200432777404785,Culture,Performing_arts
393,1.0,393316.0,Gueugnon,1.0000100135803225,Q431817,Geography.Regions.Europe.Europe*,170.0,0.0,44.0,2.0,235.0,10.0,2.2662802,-20.263872,1690.0,0.0,Geography,Europe*
394,5.0,394902.0,Christine Sèvres,0.2069040536880493,Q2965996,History_and_Society.History,74.0,8.166666666666666,134.0,4.0,0.0,20.0,1.2580885,16.804829,45364.0,1.0345202684402464,History_and_Society,History
395,6.0,395161.0,Chapelle royale de Dreux,0.320831298828125,Q736211,Culture.Philosophy_and_religion,47.0,5014.666666666634,42.0,8.0,255.0,22.5,23.184084,-8.236409,2664.0,1.92498779296875,Culture,Philosophy_and_religion
396,2.0,396509.0,Manowar,0.9732507467269896,Q156049,Culture.Media.Music,88.0,1369.0,77.0,5.0,193.0,12.5,-21.422853,13.393744,2760.0,1.9465014934539793,Culture,Music
397,1.0,400087.0,Michael Laudrup,0.9967369437217712,Q188720,Culture.Sports,13.0,0.0,95.0,6.0,175.0,10.0,-16.24806,2.044308,3147.0,0.9967369437217712,Culture,Sports
398,3.0,404080.0,James L. Brooks,0.33459946513175964,Q95125,Culture.Media.Media*,0.0,1369.0,139.0,14.0,41.0,15.0,-15.078819000000001,3.0977175,1997.0,1.003798395395279,Culture,Media*
399,3.0,405713.0,Michel Vuillermoz,0.9985549449920654,Q1930952,Culture.Biography.Biography*,160.0,1499.445250664368,96.0,5.0,153.0,15.0,18.240042000000006,18.6975,2336.0,0.0,Culture,Biography*
400,3.0,413260.0,Louis Darquier de Pellepoix,0.21734751760959625,Q560658,History_and_Society.Politics_and_government,192.0,0.0,192.0,11.0,192.0,15.0,5.458384,-7.637202,1887.0,0.6520425528287888,History_and_Society,Politics_and_government
401,3.0,413590.0,Danièle Lebrun,0.1294127255678177,Q3015148,Culture.Performing_arts,239.0,12930.343927275771,97.0,18.0,185.0,15.0,-19.61218,20.079182,2181.0,0.38823817670345306,Culture,Performing_arts
402,2.0,417661.0,Gault et Millau,0.9706977605819702,Q1008555,Culture.Food_and_drink,192.0,1369.0,192.0,24.0,192.0,12.5,19.648579,21.209715,2365.0,1.9413955211639404,Culture,Food_and_drink
403,4.0,421202.0,Simone Inzaghi,0.9579222798347472,Q314670,Culture.Sports,0.0,13.75000000000002,163.0,2.0,60.0,17.5,-2.2624333,15.371942,8320.0,3.831689119338989,Culture,Sports
404,2.0,423330.0,Louis la Brocante,0.9883227348327636,Q3263593,Culture.Media.Television,239.0,1369.0,97.0,5.0,185.0,12.5,20.144657000000002,19.148794,2065.0,1.9766454696655271,Culture,Television
405,7.0,423496.0,Gloria Swanson,0.7057950496673584,Q229232,History_and_Society.History,0.0,16745.704673796587,139.0,14.0,41.0,25.0,18.790314000000002,-24.388237,12228.0,4.940565347671509,History_and_Society,History
406,2.0,424340.0,Zoumana Camara,0.9980222582817078,Q227053,Culture.Sports,170.0,2317.983392627819,44.0,2.0,235.0,12.5,15.730479999999998,22.501661,5710.0,1.9960445165634155,Culture,Sports
407,2.0,427757.0,Route nationale 88 (France),0.4301573634147644,Q958810,History_and_Society.Transportation,192.0,0.0,192.0,24.0,192.0,12.5,1.1864618999999998,-23.810029999999998,3839.0,0.8603147268295288,History_and_Society,Transportation
408,1.0,428765.0,AEK Athènes FC,0.8558611869812012,Q201584,Culture.Sports,0.0,0.0,163.0,2.0,60.0,10.0,6.2865400000000005,24.550295000000002,1735.0,0.8558611869812012,Culture,Sports
409,4.0,431287.0,Hélène Vincent,0.9993003606796264,Q3144876,Culture.Biography.Biography*,116.0,7051.133824580463,157.0,23.0,0.0,17.5,-11.658888000000001,8.594213499999999,2770.0,0.0,Culture,Biography*
410,2.0,431875.0,Ali Benarbia,0.99753737449646,Q1362048,Culture.Sports,170.0,1369.0,44.0,2.0,235.0,12.5,15.624310999999999,11.953818,4224.0,1.99507474899292,Culture,Sports
411,3.0,433609.0,Didier Bezace,0.9994397163391112,Q3026930,Culture.Biography.Biography*,116.0,606.8943473736306,157.0,23.0,0.0,15.0,-10.225811,-22.256704,2723.0,0.0,Culture,Biography*
412,3.0,434074.0,Le Goût des autres,0.99219411611557,Q348013,Culture.Media.Films,135.0,7234.948666383414,134.0,5.0,0.0,15.0,9.693636,5.981044,6153.0,2.9765823483467098,Culture,Films
413,1.0,436113.0,Katie Melua,0.9099169969558716,Q156322,Culture.Media.Music,74.0,0.0,134.0,24.0,0.0,10.0,-11.406966,12.658434,3192.0,0.9099169969558716,Culture,Music
414,18.0,437139.0,Isabelle Giordano,0.6150978803634644,Q3154931,Culture.Literature,0.0,1834.475711567048,94.0,1.0,235.0,52.5,-14.546079999999998,-20.886374,3761.0,11.071761846542358,Culture,Literature
415,7.0,439474.0,Béatrice Agenin,0.1824355274438858,Q2929408,History_and_Society.History,88.0,18800.107262675687,77.0,5.0,193.0,25.0,-21.356771,-17.462847,2110.0,1.2770486921072006,History_and_Society,History
416,4.0,440262.0,Mourad Boudjellal,0.2568419873714447,Q264650,History_and_Society.Business_and_economics,170.0,10.0,44.0,9.0,235.0,17.5,9.923263,-11.638616,2471.0,1.0273679494857788,History_and_Society,Business_and_economics
417,8.0,446472.0,Franc-maçonnerie en France,0.10667316818237303,Q2585138,Geography.Regions.Europe.Western_Europe,47.0,2.8999999999999995,42.0,8.0,255.0,27.5,-24.533747,-6.0781507,8251.0,0.0,Geography,Western_Europe
418,3.0,446932.0,Marie-Caroline de Bourbon-Siciles (1822-1869),0.8080772161483765,Q261410,History_and_Society.History,47.0,0.5833333333333333,42.0,8.0,255.0,15.0,9.960213000000001,-17.826195000000006,1831.0,2.4242316484451294,History_and_Society,History
419,5.0,447721.0,Pour le pire et pour le meilleur,0.994455099105835,Q221594,Culture.Media.Films,0.0,4836.133174166876,139.0,14.0,41.0,20.0,14.468139,14.166617,19855.0,4.972275495529175,Culture,Films
420,2.0,448617.0,Tueries du Brabant,0.3775506913661957,Q240120,History_and_Society.Politics_and_government,245.0,0.0,148.0,15.0,0.0,12.5,12.877995,10.97178,3476.0,0.7551013827323914,History_and_Society,Politics_and_government
421,5.0,450073.0,Fernand Ledoux,0.21734751760959625,Q509314,History_and_Society.History,88.0,3247.054510968305,77.0,5.0,193.0,20.0,-8.786832,-13.687126000000001,2383.0,1.0867375880479813,History_and_Society,History
422,1.0,461802.0,FC Viktoria Plzeň,0.7371681928634644,Q206838,Culture.Sports,0.0,0.0,163.0,2.0,60.0,10.0,-23.331318,-24.430143,1788.0,0.7371681928634644,Culture,Sports
423,3.0,462086.0,Géraldine Pailhas,0.9984121918678284,Q469967,Culture.Biography.Biography*,116.0,4819.031384579322,157.0,23.0,0.0,15.0,19.177547,-17.786303,2840.0,0.0,Culture,Biography*
424,1.0,463377.0,Le Blanc (Indre),0.9991804361343384,Q213290,Geography.Regions.Europe.Western_Europe,88.0,0.0,77.0,5.0,193.0,10.0,16.02434,-1.7434962,2629.0,0.0,Geography,Western_Europe
425,6.0,463919.0,Zénith Saint-Pétersbourg,0.9566442370414734,Q29108,History_and_Society.Society,0.0,930.9928763856261,163.0,2.0,60.0,22.5,-6.0095124,-14.483861,2404.0,5.73986542224884,History_and_Society,Society
426,4.0,467006.0,Christine Deviers-Joncour,0.3557848632335663,Q544299,Culture.Literature,47.0,1369.0,42.0,8.0,255.0,17.5,7.8345723,9.226153,2224.0,1.4231394529342651,Culture,Literature
427,7.0,467330.0,Chakhtar Donetsk,0.7981967926025391,Q172969,Culture.Sports,0.0,12554.800969058711,163.0,2.0,60.0,25.0,-0.6131774999999999,-11.918277999999999,2299.0,5.587377548217773,Culture,Sports
428,2.0,471755.0,Florent Sinama-Pongolle,0.9986429810523988,Q342690,Culture.Sports,170.0,0.0,44.0,2.0,235.0,12.5,9.33196,-8.129982,2669.0,1.9972859621047976,Culture,Sports
429,2.0,473109.0,Bruno Germain,0.9879562258720398,Q2926807,Culture.Sports,170.0,2736.0,44.0,2.0,235.0,12.5,21.877857000000002,17.702753,1803.0,1.9759124517440796,Culture,Sports
430,11.0,474545.0,Ernst Stavro Blofeld,0.8558611869812012,Q1104987,Culture.Media.Media*,220.0,28.52444530443757,160.0,17.0,0.0,35.0,-17.883535000000006,15.102955,4534.0,9.414473056793213,Culture,Media*
431,10.0,474601.0,SPECTRE,0.9241518378257751,Q2069518,Culture.Media.Films,220.0,1.4863500663423264,160.0,17.0,0.0,32.5,13.455370000000002,-3.8768559999999996,4190.0,9.241518378257751,Culture,Films
