,Id,Label,modularity_class,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Qid
583,8540826,Jon Sciambi,11,4,28,0.093524,0.112596,3717.578785,Q6271529
584,51143872,Tommie Earl Jenkins,41,1,34,0.060184,0.066136,0.0,Q26251194
585,3869440,Shannon Hurn,1,30,29,0.088172,0.115835,894.4690220000001,Q7488892
586,672658,Katla (volcano),3,3,27,0.088525,0.10791600000000001,10857.0,Q201914
587,1687166,Year of three popes,29,4,37,0.059707,0.065103,0.0,Q582703
588,16633950,List of Australian rugby league grand final records,14,4,30,0.09018,0.109652,188.378274,Q6562929
589,16302378,David Pocock,19,1,34,0.060404,0.067412,0.0,Q2777809
590,20190834,Big 12 Conference football,8,10,27,0.10887999999999999,0.1389,12111.573779999999,Q4904893
591,27178012,James Forrest (footballer),12,3,31,0.076528,0.086534,7240.0,Q630350
592,38391132,Alex Pritchard,0,1,30,0.080514,0.089816,0.0,Q4717654
593,45266664,Ayrton Cable,7,1,30,0.078202,0.087858,0.0,Q20090372
594,2782602,Chris Coons,4,21,29,0.103601,0.13003299999999998,192487.735388,Q923242
595,2324836,Christi Paul,36,2,33,0.072727,0.082191,0.0,Q5109217
596,26205932,Visa requirements for Papua New Guinean citizens,39,9,39,0.052889,0.06624400000000001,13.006085,Q7935513
597,50412542,Visa requirements for Nigerien citizens,39,23,39,0.052904,0.068452,1455.585832,Q24965463
598,53928140,Santo August,24,1,28,0.091754,0.106359,0.0,Q29639935
599,3512270,FC Metalist Kharkiv,42,6,28,0.091062,0.114854,34265.073886,Q207462
600,129074,"Berea, Ohio",24,13,26,0.10896199999999999,0.136484,0.0,Q818897
601,31773680,Riley Reiff,23,5,27,0.095421,0.11521600000000001,17234.10371,Q943587
602,45520582,Ali Marpet,24,7,25,0.11071700000000001,0.137882,1774.877619,Q19666789
603,14346540,List of Japanese by net worth,26,1,29,0.079225,0.08860900000000001,0.0,Q1861519
604,42666690,List of NFL supplemental draft picks,8,2,25,0.109499,0.135404,857.2095099999999,Q17017534
605,39621660,Trishna (yacht),25,2,35,0.056917999999999996,0.061925,0.0,Q16222910
606,4812032,Gerald Sensabaugh,24,1,28,0.08406799999999999,0.09446399999999999,0.0,Q3760874
607,1539752,Most PGA Tour wins in a year,32,1,29,0.095038,0.11435999999999999,0.0,Q6916772
608,8250592,2007 Florida Gators football team,24,3,26,0.111577,0.13725,910.0550599999999,Q4608491
609,44468900,Malcom Brown,23,21,25,0.12052,0.159676,101920.615345,Q18630785
610,50230,Bruce Nauman,26,1,29,0.079225,0.08860900000000001,0.0,Q168665
611,174002,My Three Sons,9,7,31,0.072475,0.08694,21703.333333000002,Q1248011
612,42610208,Michael Che,7,3,28,0.089004,0.109446,25305.0,Q16736692
613,50984578,List of FA Cup broadcasters,28,1,38,0.055672,0.066991,0.0,Q25345228
614,34005646,Sky Sports F1,18,8,28,0.108886,0.131607,787459.2990529999,Q7537514
615,45267196,Super Bowl 50 halftime show,24,4,25,0.109106,0.13305799999999998,139.142627,Q22025581
616,1886358,Folsom Field,8,7,27,0.10512,0.130962,2524.7430289999998,Q3075131
617,51172918,Chidobe Awuzie,24,6,26,0.105117,0.129708,0.0,Q26132284
618,6747922,Champions of the Earth,33,2,42,0.045758,0.053299,7240.0,Q1061450
619,23792288,Clemson–Georgia Tech football rivalry,8,2,28,0.097436,0.11739400000000001,1433.1606550000001,Q16949171
620,37843972,DeShawn Shead,23,18,25,0.11527000000000001,0.150529,16750.007852000002,Q5244085
621,40124694,2015 Presidents Cup,32,7,30,0.087159,0.105903,3868.711844,Q16956579
622,19448092,Kentucky Wesleyan Panthers football,8,1,29,0.089476,0.10418,0.0,Q6392423
623,4230882,Olympic Gymnastics Arena,22,1,31,0.07685,0.08376,0.0,Q487224
624,24797884,Ineligible receiver downfield,8,2,28,0.089523,0.10396099999999998,0.0,Q16911563
625,53560,Procellariiformes,25,6,37,0.051142,0.055798,2.325,Q21685
626,277170,Maumoon Abdul Gayoom,33,10,41,0.047947000000000004,0.058435,4138.628571,Q297957
627,34343260,Essendon v Kangaroos (2001 AFL season),1,3,30,0.081013,0.098152,0.0,Q5399491
628,1910226,Stanton Barrett,18,7,28,0.103129,0.12044400000000001,70.426774,Q2319137
629,760608,"Peter Taylor (footballer, born 1953)",0,3,29,0.087562,0.100213,14069.180065,Q403151
630,30910284,Siya Kolisi,19,4,32,0.068677,0.07962000000000001,4349.378571,Q7533339
631,381742,Mike Enzi,4,18,29,0.097673,0.12097100000000001,2090.845421,Q432431
632,55134318,Aaron Neary,23,1,29,0.08327999999999999,0.094572,0.0,Q38539291
633,14490276,The Oregon Duck,8,3,28,0.100458,0.121867,259.582554,Q7755321
634,18551618,Bruno Ecuele Manga,2,5,32,0.076913,0.091425,27376.487243,Q2412438
635,41224164,List of awards and nominations received by The Americans,7,6,27,0.101542,0.12630999999999998,274.987646,Q17002954
636,8982202,Marriage on the Rocks,9,1,32,0.067591,0.078171,0.0,Q1257984
637,2851850,Jody Morris,12,1,30,0.08528200000000001,0.09961,0.0,Q741092
638,5184366,550 Madison Avenue,34,2,32,0.066944,0.078224,0.0,Q1477826
639,38399464,List of New Zealand national rugby union team player records,19,2,33,0.064246,0.072479,0.0,Q6592123
640,9315398,Barassi Line,1,5,28,0.096995,0.12375599999999999,66642.508768,Q4858464
641,182248,Paektu Mountain,3,2,27,0.088516,0.10766300000000001,3621.0,Q107635
642,47740172,Miguel Cotto vs. Canelo Álvarez,15,1,31,0.078803,0.08665,0.0,Q20991223
643,43266580,Gary Palmer (politician),4,2,33,0.069343,0.07594400000000001,0.0,Q17386504
644,1613746,A. A. Gill,20,1,29,0.075239,0.082275,0.0,Q4647471
645,18559526,Primetime Emmy Award for Outstanding Television Movie,7,36,27,0.10401800000000001,0.13761800000000002,101912.921802,Q7243506
646,16388152,List of Jacksonville Jaguars head coaches,23,9,26,0.110471,0.13841099999999998,769.252296,Q6574981
647,2463400,Ryan Hunter-Reay,18,7,29,0.093783,0.10709,931.878959,Q589204
648,8584168,FIFA Fair Play Award,12,6,30,0.080373,0.091585,3621.25,Q1388547
649,39234484,List of pastoral visits of Pope Francis,25,2,34,0.060437,0.065446,157432.0,Q13558823
650,10777756,"Víctor Vázquez (footballer, born 1987)",22,4,27,0.10454300000000001,0.125436,25369.635704,Q584357
651,1044874,John Gibbons,11,4,29,0.08633099999999999,0.10018400000000001,10859.0,Q3181578
652,1467060,Giuseppe Rossi,12,2,30,0.080348,0.09059500000000001,3621.0,Q221216
653,8807364,Peter Bosz,2,5,30,0.07949400000000001,0.09683,12695.581220999999,Q1029982
654,472600,Makhachkala,15,6,41,0.04483,0.050938,1972.5333329999999,Q5168
655,40267442,MNIST database,27,1,33,0.06679700000000001,0.0741,0.0,Q17069496
656,52867944,ArDarius Stewart,24,2,26,0.099664,0.11874900000000001,58.461687,Q28317061
657,17983472,"Nemanja Nikolić (footballer, born 1987)",22,3,28,0.101122,0.11832000000000001,66842.17421,Q842219
658,34165460,Vaughan Lee (fighter),26,1,30,0.073478,0.081706,0.0,Q7917299
659,772680,Mail Order Monsters,27,2,33,0.066798,0.074238,0.0,Q6735695
660,50218566,Nikola Milenković,42,2,31,0.07187400000000001,0.081759,3621.0,Q23887939
661,49724122,Jamie Erdahl,24,4,26,0.11567100000000001,0.1485,6879.715104000001,Q23302971
662,18638004,List of awards and nominations received by Gilmore Girls,7,2,29,0.081606,0.095939,0.0,Q6606637
663,6284904,Matt Keough,11,1,31,0.073851,0.082048,0.0,Q6788906
664,46679074,1971 Marshall Thundering Herd football team,8,2,28,0.0929,0.10696099999999999,0.0,Q20312604
665,47705626,Félix Auger-Aliassime,35,2,36,0.056304999999999994,0.06202100000000001,3621.0,Q20752045
666,53822924,Super NES Classic Edition,34,4,32,0.066982,0.07900900000000001,3627.3666670000002,Q30827691
667,41473798,Riley Hawk,34,1,36,0.052854,0.057853999999999996,0.0,Q16234618
668,531828,Tom Heinsohn,16,9,27,0.110921,0.133882,43044.092111,Q460193
669,4317624,Michelle Kosinski,36,4,34,0.067777,0.075545,14468.5,Q6837106
670,103370,One for the Angels,9,2,33,0.063262,0.071288,3621.0,Q7093475
671,8000182,Esteban Granero,2,4,31,0.079277,0.097539,8912.516289,Q282990
672,842974,Our Man Flint,6,2,33,0.074883,0.083413,7240.0,Q1200038
673,1486300,Frost heaving,3,2,27,0.088529,0.10779200000000001,0.0,Q1432833
674,55193032,Nate Stanley,32,2,27,0.10568399999999999,0.130198,0.0,Q39189446
675,78016,"From Russia, with Love (novel)",6,18,30,0.094485,0.11133299999999999,6891.225108,Q1165753
676,11769302,Fred Gehrke,11,1,29,0.08752,0.102861,0.0,Q5495231
677,33003702,David Wilson (running back),23,2,28,0.08797,0.10286600000000001,0.0,Q3703375
678,40647754,Artem Markelov,18,3,31,0.086238,0.09788,0.0,Q14924659
679,29688536,Len McCluskey,20,5,30,0.07885199999999999,0.08884600000000001,6410.120208,Q6521883
680,27273818,Stella Creasy,20,6,28,0.089831,0.10278599999999999,137242.49798699998,Q291502
681,41300674,Split draw,15,3,34,0.06417300000000001,0.07017899999999999,0.0,Q16999834
682,40260474,Mackenzie McDonald,35,3,36,0.056305999999999995,0.062159000000000006,0.0,Q14657983
683,3626722,Primetime Emmy Award for Outstanding Guest Actor in a Comedy Series,7,35,27,0.09805599999999999,0.131656,161047.614393,Q530923
684,195468,Ring of Fire,17,6,34,0.06794,0.078027,8724.825433,Q18783
685,50649510,Operation Hope Not,21,1,43,0.039337000000000004,0.042371,0.0,Q24971779
686,11155178,Takushiro Hattori,28,2,37,0.058727999999999995,0.069208,0.0,Q11516899
687,2571358,Lindsay Frost,11,1,31,0.073688,0.081527,0.0,Q935143
688,930162,Toby Young,20,5,27,0.09803200000000001,0.113157,516762.28673900006,Q3992122
689,39737818,Dylan Napa,14,15,31,0.088227,0.108766,750.2536230000001,Q16234848
690,1545866,Cito Gaston,11,2,30,0.079473,0.089668,0.0,Q745619
691,1114026,Rice–Eccles Stadium,0,8,25,0.104092,0.12015,59207.012423,Q922761
692,93348,"Anson County, North Carolina",8,4,30,0.08126699999999999,0.092042,1810.0,Q497830
693,1897000,Waldstadion (Frankfurt),34,2,35,0.055786,0.061895000000000006,3621.0,Q157273
694,19237684,New York Giants Radio Network,24,12,25,0.11605599999999999,0.1519,44075.477395,Q7013567
695,17600092,Operation Mosaic,42,2,31,0.072259,0.082947,0.0,Q7097304
696,77404,List of premiers of New Brunswick,21,16,40,0.044581,0.051761,27.411219,Q822642
697,53914572,Damontae Kazee,24,3,26,0.10824500000000001,0.13433299999999998,70.589027,Q29834386
698,47736826,Jason Myers,23,14,25,0.114999,0.14876,14428.428664,Q21066626
699,16434638,List of Illinois Fighting Illini football seasons,8,5,27,0.102406,0.126546,5100.764029,Q6573855
700,35732208,2001 NRL Grand Final,14,10,30,0.09021599999999999,0.110752,639.372805,Q4598943
701,17451504,Connor Barth,24,8,25,0.11808800000000001,0.155881,3237.9072530000003,Q3687080
702,57153902,Cathy Yan,41,2,33,0.063958,0.0707,0.0,Q51923835
703,27592108,Joe Miller (Alaska politician),4,3,30,0.095472,0.11343699999999998,4058.978068,Q6211368
704,3380112,Tom Thumb (locomotive),29,1,38,0.056327999999999996,0.060108,0.0,Q649094
705,37432484,List of shipwrecks in September 1918,20,1,26,0.07939,0.08985499999999999,0.0,Q6639286
706,7855814,Karen Dotrice,7,3,29,0.08425,0.105867,0.0,Q283904
707,21870572,Joe Warren (fighter),26,2,30,0.073479,0.081844,0.0,Q362348
708,12760718,Max Scherzer,11,5,29,0.08752,0.10356800000000001,8927.741215,Q3028907
709,46589610,Damien Wilson,24,6,26,0.11267,0.143247,4377.819125,Q20710955
710,5679842,Gilles Simon,35,9,32,0.072514,0.08379600000000001,134728.8,Q212833
711,2455828,Dajuan Wagner,16,1,28,0.094262,0.10679000000000001,0.0,Q674520
712,20875468,2009 Detroit Lions season,24,4,25,0.113881,0.14563099999999998,401290.019684,Q4613646
713,55080738,Brandon Wimbush,8,5,26,0.112874,0.140545,50218.030752,Q38163826
714,15652814,Gaëtan Bong,37,8,31,0.077189,0.092615,5014.710664,Q128889
715,35888806,Rick Wagner,24,5,27,0.100255,0.12247899999999999,0.0,Q7331838
716,23035034,Marlos,42,11,29,0.085675,0.10873800000000002,43370.031359,Q681938
717,1648804,ESPNU,8,9,26,0.11591099999999999,0.148592,5881.014158,Q3046165
718,50312534,Ryan Matterson,14,6,31,0.083751,0.099785,6.574803,Q24006394
719,16221554,Body Bag Game,24,2,26,0.104308,0.126574,18085.0,Q4936795
720,419302,Patricia Scotland,20,4,30,0.077195,0.086119,28920.0,Q194713
721,3536410,Football Night in America,24,13,26,0.114147,0.144975,5518.755557,Q5465891
722,18974432,Lady in a Cage,28,2,34,0.070077,0.07786799999999999,3621.0,Q2404163
723,56012636,Leandro Higo,15,1,41,0.044732,0.048154,0.0,Q28465701
724,1564436,Paul Lawrie,32,14,30,0.090884,0.112756,3759.797461,Q1341329
725,128332,"Wake Forest, North Carolina",8,4,29,0.088443,0.102626,18085.0,Q2022236
726,41707776,Joel Bitonio,24,5,27,0.101074,0.123174,77.501932,Q16213232
727,135666,"Winnie, Texas",24,2,26,0.101038,0.12037300000000001,3621.0,Q981438
728,44020248,NRL State Championship,14,13,30,0.090475,0.11220899999999999,4647.5777530000005,Q18378826
729,18253974,List of Buck Rogers in the 25th Century episodes,6,2,32,0.07952200000000001,0.08821,0.0,Q16203573
730,9493560,Gömböc,25,2,29,0.085382,0.095704,382917.0,Q1031518
731,57673936,"Fernando (footballer, born 1999)",42,6,30,0.07901699999999999,0.09574099999999999,0.0,Q55065337
732,13849650,List of circumnavigations,25,10,34,0.060351999999999996,0.067633,46967.0,Q6609513
733,53138922,Ann Fleming,6,2,31,0.08669199999999999,0.09849,0.0,Q18526481
734,758526,Gunichi Mikawa,28,10,36,0.062358000000000004,0.07634099999999999,33634.428122000005,Q435915
735,517430,Greg Rusedski,35,5,31,0.078054,0.089978,146876.316667,Q335209
736,49366908,Denzel Dumfries,42,8,30,0.079019,0.096032,0.14285699999999998,Q19882816
737,13538150,Lasse Schöne,42,2,29,0.084174,0.10321300000000001,589.420359,Q313112
738,5666114,Juan Carlos Navarro (basketball),24,1,30,0.077567,0.086235,0.0,Q310541
739,54264998,Mauro Júnior,42,2,30,0.07891799999999999,0.094662,0.0,Q30185287
740,2440104,Vedad Ibišević,0,7,28,0.102143,0.119094,33425.004771,Q155604
741,42929038,Blackwater Elite,16,1,31,0.07092799999999999,0.077377,0.0,Q17064173
742,7680292,Ahmad Brooks,8,4,24,0.121218,0.15557,126559.38168699999,Q3606970
743,5433302,Rajko Mitić,42,1,30,0.077428,0.09019500000000001,0.0,Q470683
744,40417230,Mitch Grigg,10,3,30,0.08200299999999999,0.098512,1503.0523640000001,Q16235415
745,42946860,Cultural views on the navel,4,1,29,0.092896,0.10494300000000001,0.0,Q18379723
746,1949234,Mark James (golfer),32,20,30,0.087252,0.10897799999999999,585.2507429999999,Q326695
747,2277292,Katherine Legge,18,3,29,0.096348,0.109794,2087.951257,Q264953
748,47119190,Million Pound Game,14,2,30,0.08920700000000001,0.106045,20291.654855,Q22097819
749,6892078,The Garbage Picking Field Goal Kicking Philadelphia Phenomenon,24,2,26,0.104281,0.126384,0.0,Q1199189
750,23964,PlayStation (console),34,21,31,0.071754,0.08854,48337.6,Q10677
751,10382652,Constanzo Beschi,17,1,35,0.063595,0.07020499999999999,0.0,Q246260
752,33341978,Curtis Good,19,1,33,0.062475,0.068398,0.0,Q902358
753,22988826,Kenneth Spencer (singer),9,2,32,0.070266,0.07989500000000001,0.0,Q97291
754,10055044,1987 Ryder Cup,32,19,30,0.08719500000000001,0.107768,461.29502199999996,Q3453904
755,19671702,"Maurice Peston, Baron Peston",20,1,31,0.071616,0.07765599999999999,0.0,Q1911403
756,8598566,Bryan Randall,24,1,28,0.090725,0.105879,0.0,Q4980326
757,10075136,1957 Ryder Cup,32,15,31,0.083493,0.10208300000000001,33.825682,Q4569070
758,53301912,1998 NFC Championship Game,24,5,25,0.111956,0.141456,8315.975876999999,Q25040754
759,49211640,2017 World Rally Championship,18,3,32,0.082298,0.09395099999999999,0.0,Q25221371
760,418690,New Brunswick Liberal Association,21,22,39,0.046643000000000004,0.054942,74292.085823,Q2867848
761,2969162,Phil Gould (rugby league),14,10,30,0.09126000000000001,0.112278,2302.5891699999997,Q7181928
762,5041332,Daniele Bonera,42,2,30,0.077632,0.089259,3621.0,Q234885
763,50408012,Visa requirements for Malian citizens,39,23,39,0.052904999999999994,0.068498,665.748927,Q24965453
764,2667428,Michael Tucker (actor),7,4,27,0.089395,0.10855,4833.975528,Q709336
765,9463990,Pope John Paul I conspiracy theories,29,1,37,0.05970399999999999,0.064689,0.0,Q384903
766,18493740,Alex Norén,32,12,30,0.087189,0.107054,28.475545,Q3360610
767,51112320,Amaq News Agency,20,2,32,0.065623,0.070774,0.0,Q24609008
768,36986250,Wu Ashun,32,1,31,0.080209,0.093565,0.0,Q2319519
769,11515900,Willie Mac Award,11,3,30,0.080569,0.092936,3621.0,Q8021647
770,10305814,Sentry (Kree),40,19,27,0.100869,0.126325,536.938421,Q7451392
771,52342776,Joshua Perkins,10,2,28,0.094889,0.11369100000000001,0.0,Q27909419
772,46279364,Jamie Chadwick,38,2,29,0.07949099999999999,0.088601,0.0,Q19871955
773,167520,Guyot,3,2,27,0.088516,0.10766300000000001,3621.0,Q151957
774,2054078,Thom Brennaman,24,8,25,0.11601199999999999,0.152038,12522.33214,Q3249025
775,22327110,List of Minnesota Vikings broadcasters,24,8,26,0.10822000000000001,0.132961,11141.353365,Q6590445
776,1782178,Cactus Air Force,28,12,36,0.062361,0.076663,35204.963511,Q2362430
777,45616868,David Sharpe (football club chairman),37,2,34,0.060440999999999995,0.06689400000000001,3621.0,Q19662129
778,49495360,Bruno Génésio,37,1,30,0.081,0.0976,0.0,Q2926833
779,49610696,Craig Halkett,12,3,31,0.076528,0.086534,2.5,Q23007748
780,358694,State Opening of Parliament,29,3,32,0.08319,0.096465,119138.263549,Q1550193
781,15914850,Gregory B. Craig,4,3,30,0.093027,0.105458,7241.0,Q5605452
782,56119804,Insurgency in Cabo Delgado,20,1,31,0.07019700000000001,0.075923,0.0,Q47499139
783,12595244,Jake Brown (skateboarder),34,2,37,0.050205,0.054625,0.0,Q1678820
784,4140932,Trace Armstrong,24,2,25,0.114955,0.14184000000000002,0.0,Q7831140
785,25931840,Greg Cunningham,37,1,34,0.060437,0.06664099999999999,0.0,Q456581
786,4001002,Ard (plough),3,3,29,0.07525,0.08583400000000001,1809.0,Q1196338
787,54522632,Rob Goldstone,36,3,38,0.053461,0.058062,7240.0,Q33044566
788,34530770,Isaiah Pead,23,2,28,0.090818,0.105923,0.0,Q3802375
789,1925254,Hector McNeil,20,2,28,0.085302,0.093795,0.0,Q3428035
790,768322,Los Angeles Memorial Sports Arena,22,4,27,0.110904,0.133822,214192.402627,Q1571403
791,33837524,Coordinate descent,3,1,27,0.08851200000000001,0.10747899999999999,0.0,Q5168004
792,11801626,2008 UEFA Cup Final,42,4,28,0.09114,0.113496,94325.7415,Q508923
793,1285898,Billy Volek,24,3,25,0.109748,0.137692,0.0,Q4913420
794,407926,Jeff Flake,4,14,30,0.089366,0.108277,50747.599719,Q929581
795,41318036,Ricardo Allen,24,2,27,0.099165,0.119354,0.0,Q16150739
796,52520482,Brandon Wilds,24,1,26,0.102354,0.126183,0.0,Q27980260
797,21797686,History of rugby union matches between Argentina and New Zealand,19,4,32,0.06865299999999999,0.07939700000000001,12257.742857,Q2860963
798,2621254,Super Princess Peach,27,2,32,0.071574,0.081438,0.0,Q1996527
799,1945024,Sam Torrance,32,16,30,0.08721,0.10786,59.640356999999995,Q1360466
800,1490886,Jimmy McGrory,2,1,31,0.072611,0.082477,0.0,Q925499
801,28803640,Florian Jozefzoon,12,12,30,0.086405,0.10416099999999999,91.46543199999999,Q1429754
802,9995394,Abu Ubaidah al-Banshiri,25,3,32,0.06851,0.074942,168025.0,Q335439
803,47483726,Milan Pavkov,42,6,29,0.08391799999999999,0.101883,12.0,Q21064018
804,25226772,Tajikistan national under-17 football team,12,2,32,0.073295,0.083767,0.0,Q3590790
805,25978642,Visa requirements for Democratic Republic of the Congo citizens,39,27,39,0.052935,0.069536,397.204297,Q7935441
806,2527400,Nigel Reo-Coker,2,1,35,0.065424,0.073339,0.0,Q276379
807,41378776,2014 Chicago Bears season,24,23,25,0.12244300000000001,0.16252,47470.22741,Q16204840
808,48426482,Kizito Keziron,5,6,34,0.061679,0.068213,0.2,Q21520259
809,1369782,Oscar Homolka,9,3,29,0.088986,0.11226300000000002,29720.324723,Q79044
810,39557366,Otávio Edmilson da Silva Monteiro,42,1,30,0.077557,0.09057799999999999,0.0,Q3887042
811,1138992,Holy Roller (American football),24,4,25,0.111408,0.13729,807.685418,Q5885948
812,35075250,Buck Rogers in the 25th Century (film),6,2,32,0.07952200000000001,0.08821,0.0,Q3281073
813,2258516,When I Fall in Love,30,2,35,0.061863999999999995,0.067276,3621.0,Q2560170
814,337380,West Australian Football League,1,40,27,0.10016,0.13663599999999998,478251.64606000006,Q7984357
815,304076,Trans Canada Trail,21,1,42,0.040945,0.044663,0.0,Q356958
816,52141454,List of American open-wheel racing national champions,18,3,29,0.091724,0.10321400000000001,0.0,Q27676535
817,16791496,List of teams in the NSWRL/ARL/SL/NRL,14,11,30,0.09049600000000001,0.11218199999999999,1657.3112720000001,Q6642512
818,3160328,John Mitchell (rugby union),14,2,31,0.07758,0.089465,3621.0,Q3182098
819,19196548,Dr. Evil,6,1,32,0.07982,0.088774,0.0,Q430599
820,1458666,World Golf Championships,32,7,29,0.092163,0.11364400000000001,8185.722073999999,Q1593292
821,657584,"John Bertrand (sailor, born 1946)",25,1,33,0.064014,0.068787,0.0,Q1699327
822,47032368,Jean-Pierre Nsame,42,11,30,0.082826,0.10031,77.937636,Q20641240
823,32511174,Cody Zeller,16,6,29,0.089353,0.10278699999999999,2071.482784,Q5140477
824,36034042,Tenggelamnya Kapal van der Wijck,17,1,36,0.059837,0.065868,0.0,Q3472067
825,2864,Archaeoastronomy,3,1,31,0.065413,0.07180399999999999,0.0,Q463923
826,33162380,Filip Stojković,42,5,29,0.084143,0.102369,29.827381,Q5448519
827,2766942,List of NFL tied games,24,5,25,0.112509,0.14432999999999999,13918.695544999999,Q6591155
828,50452272,Richard Leonard (Scottish politician),20,1,31,0.073142,0.081005,0.0,Q24039896
829,34788046,Pieter-Steph du Toit,19,4,32,0.068677,0.07962000000000001,4349.378571,Q7192749
830,33216560,2012 Brownlow Medal,1,21,29,0.08497,0.10884300000000001,5.691433999999999,Q4624953
831,31253228,Dominic Cardy,21,9,40,0.044569,0.050464,0.942857,Q3034840
832,21291370,S. E. Cupp,36,3,35,0.063481,0.069711,3622.0,Q7387458
833,36673500,Mario Mola,18,2,32,0.082273,0.093555,0.0,Q1898934
834,2006284,Coleen Gray,9,1,30,0.078042,0.095765,0.0,Q1112554
835,2285254,Baby Face (film),9,2,40,0.044232,0.048714,7240.0,Q682702
836,2725690,Billy Slater,14,29,29,0.094461,0.122197,71956.227615,Q2903714
837,32327286,Bernadette Caulfield,7,2,28,0.094429,0.115158,0.0,Q4892785
838,6930664,2006 New England Patriots season,23,11,26,0.11245,0.144877,14994.546413999999,Q4606694
839,53909984,John Johnson (safety),23,8,29,0.08371100000000001,0.09699999999999999,7240.0,Q30122525
840,46845398,Guilherme Arana,42,1,31,0.07172100000000001,0.08301499999999999,0.0,Q19559974
841,6240648,The Footy Show (AFL),1,5,30,0.080442,0.097875,7536.534403000001,Q7734727
842,53914210,Deatrich Wise Jr.,23,7,25,0.113067,0.142491,1310.702832,Q29860705
843,704690,Donald Maclean (spy),20,7,28,0.085312,0.094485,1.666667,Q523120
844,34331966,"Naldo (footballer, born 1988)",2,3,31,0.0742,0.089024,198.90639299999998,Q3909869
845,30204464,Sunstone (medieval),3,1,27,0.08851200000000001,0.10747899999999999,0.0,Q1895983
846,2291800,Good Neighbor Sam,9,1,32,0.067763,0.078216,0.0,Q1380367
847,3693300,Lee Johnson (footballer),37,1,34,0.060439,0.06671,0.0,Q1773767
848,13989096,Russell Shepard,24,3,26,0.106245,0.129261,0.0,Q7381774
849,11694488,Lucas Barrios,2,3,29,0.083096,0.098453,9343.772781,Q154623
850,1359894,Tilly Smith,17,1,34,0.06791,0.076688,0.0,Q446268
851,31809318,List of massacres in Japan,28,1,37,0.05860800000000001,0.067254,0.0,Q6627263
852,2571780,Mark Bresciano,12,1,31,0.076905,0.087197,0.0,Q312510
853,186874,Gwyneth Dunwoody,20,4,31,0.073153,0.081603,5324.082872999999,Q334006
854,7644588,Greg Fitzsimmons,23,1,28,0.08857899999999999,0.102376,0.0,Q5605563
855,22371574,Kenny McKinley,24,1,26,0.105358,0.127278,0.0,Q4904107
856,42718614,Kevin Pierre-Louis,24,1,26,0.101505,0.121552,0.0,Q16847665
857,45223530,James Bettcher,24,2,27,0.09926,0.120271,0.0,Q18921431
858,4607236,Patrick Atiyah,3,2,28,0.081349,0.095225,0.0,Q7146062
859,47264402,Erkan Teper,15,1,38,0.051355,0.054736,0.0,Q20672605
860,55125766,Donovan Peoples-Jones,8,1,27,0.101511,0.12311,0.0,Q38411917
861,22480494,Algenis Perez Soto,40,6,27,0.10052699999999999,0.123721,11.504700999999999,Q4724034
862,16657224,The Big Sky (film),9,4,29,0.088417,0.10916500000000001,13753.539367,Q527759
863,8006462,Goldeneye (estate),6,18,30,0.094483,0.11128699999999998,10445.62987,Q3773063
864,40144102,Jorrit Hendrix,42,8,30,0.079019,0.096032,0.14285699999999998,Q14454191
865,22615032,Bryan Bulaga,24,9,25,0.11158299999999999,0.139504,6567.409323,Q2927143
866,999910,.jp,4,1,29,0.09289800000000001,0.10499000000000001,0.0,Q39132
867,28817462,Scooby-Doo! and the Spooky Swamp,41,4,34,0.06019,0.06665599999999999,14472.0,Q7434356
868,54004386,NBC Sports Gold,8,8,26,0.118657,0.147014,169766.159077,Q30693432
869,8272244,Russian frigate Alexander Nevsky,21,1,43,0.039336,0.042233,0.0,Q2041926
870,29411462,Dybbuk box,7,1,28,0.078123,0.09056900000000001,0.0,Q5318441
871,33056422,Hitting for the cycle,11,2,29,0.086632,0.10071799999999999,14472.0,Q1326086
872,23751678,Vice President of Vietnam,33,12,42,0.045777,0.055314999999999996,1481.0809880000002,Q5354130
873,1011184,Kirklees Stadium,14,2,32,0.081687,0.09577100000000001,88297.698389,Q619407
874,213162,Imperial Presidency,4,2,28,0.102406,0.119572,0.0,Q1479847
875,50856816,Brodie Croft,14,6,31,0.08291699999999999,0.09916799999999999,4.575101,Q24688873
876,4940294,"The Psycho-Social, Chemical, Biological & Electro-Magnetic Manipulation of Human Consciousness",27,6,34,0.064992,0.072502,0.0,Q3099629
877,2523986,Eric Metcalf,24,3,26,0.107618,0.134622,324.642306,Q5387092
878,19238338,Eternal derby (Serbia),42,8,29,0.083924,0.10218200000000001,25323.0,Q2657120
879,58290232,2018–19 UEFA Youth League group stage,42,5,28,0.091312,0.115159,20017.282856,Q56283956
880,2546696,Stade de Suisse,42,3,30,0.07786699999999999,0.09261599999999999,7241.0,Q194479
881,55805062,2018 FIM Motocross World Championship,18,3,33,0.076054,0.085118,3621.0,Q41536273
882,2353166,What Price Hollywood?,9,3,37,0.050922,0.056882,104225.0,Q2031960
883,13266004,Gervinho,2,3,31,0.079014,0.095703,10857.0,Q208025
884,4761992,Nelson Mandela Bay Stadium,19,5,30,0.079512,0.09727999999999999,70938.352684,Q181445
885,38329110,Jamar Taylor,23,11,26,0.107609,0.135353,1463.670469,Q6127738
